,Field,Type,Null,Key,Default,Extra
0,customer_id,int(11),NO,,,
1,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
2,GeoOverride,int(11),NO,,0,
3,GeoCacheV2Id,int(11),YES,,,
4,GeoAddress,varchar(100),YES,,,
5,GeoCity,varchar(50),YES,,,
6,GeoState,varchar(14),YES,,,
7,GeoZipCode,varchar(10),YES,,,
8,GeoLat,"float(20,8)",YES,,,
9,GeoLon,"float(20,8)",YES,,,
10,GeoTimestamp,datetime,YES,,,
11,PriceDropDate,datetime,YES,,,
12,PriceDropFrom,int(8),YES,,,
13,board__disclaimer,text,YES,,,
14,board__id,int(11),YES,,,
15,board__mls_logo_url,text,YES,,,
16,board__name,text,YES,,,
17,board_id,int(11),YES,,,
18,business__hours_days_of_operation,text,YES,,,
19,business__labor_information,text,YES,,,
20,business__lease_amount,int(11),YES,,,
21,business__lease_expiration,text,YES,,,
22,business__name,text,YES,,,
23,business__number_of_full_time_employees,int(11),YES,,,
24,business__number_of_part_time_employees,int(11),YES,,,
25,business__ownership_type,text,YES,,,
26,business__special_licenses,text,YES,,,
27,business__type,text,YES,,,
28,business__year_established,int(11),YES,,,
29,business__years_current_owner,int(11),YES,,,
30,characteristics__community_features,text,YES,,,
31,characteristics__current_use,text,YES,,,
32,characteristics__development_status,text,YES,,,
33,characteristics__fencing,text,YES,,,
34,characteristics__furnished,text,YES,,,
35,characteristics__horse_amenities,text,YES,,,
36,characteristics__horse_y_n,tinyint(1),YES,,,
37,characteristics__land_lease_amount,int(11),YES,,,
38,characteristics__laundry_features,text,YES,,,
39,characteristics__lease_term,text,YES,,,
40,characteristics__lot_features,text,YES,,,
41,characteristics__lot_size_acres,int(11),YES,,,
42,characteristics__lot_size_area,text,YES,,,
43,characteristics__lot_size_dimensions,text,YES,,,
44,characteristics__lot_size_source,text,YES,,,
45,characteristics__lot_size_square_feet,int(11),YES,,,
46,characteristics__lot_size_units,text,YES,,,
47,characteristics__number_of_buildings,int(11),YES,,,
48,characteristics__number_of_lots,int(11),YES,,,
49,characteristics__number_of_units_in_community,int(11),YES,,,
50,characteristics__number_of_units_total,int(11),YES,,,
51,characteristics__park_manager_name,text,YES,,,
52,characteristics__park_manager_phone,text,YES,,,
53,characteristics__park_name,text,YES,,,
54,characteristics__pool_features,text,YES,,,
55,characteristics__pool_private_y_n,tinyint(1),YES,,,
56,characteristics__possible_use,text,YES,,,
57,characteristics__road_frontage_type,text,YES,,,
58,characteristics__senior_community_y_n,tinyint(1),YES,,,
59,characteristics__spa_y_n,tinyint(1),YES,,,
60,characteristics__topography,text,YES,,,
61,characteristics__units_furnished,text,YES,,,
62,characteristics__view,text,YES,,,
63,characteristics__view_y_n,tinyint(1),YES,,,
64,characteristics__water_body_name,text,YES,,,
65,created_at,text,YES,,,
66,equipment__appliances,text,YES,,,
67,equipment__other_equipment,text,YES,,,
68,equipment__security_features,text,YES,,,
69,financial__cap_rate,text,YES,,,
70,financial__data_source,text,YES,,,
71,financial__existing_lease_type,text,YES,,,
72,financial__gardener_expense,text,YES,,,
73,financial__gross_income,text,YES,,,
74,financial__gross_scheduled_income,text,YES,,,
75,financial__income_includes,text,YES,,,
76,financial__insurance_expense,text,YES,,,
77,financial__licenses_expense,text,YES,,,
78,financial__maintenance_expense,text,YES,,,
79,financial__net_operating_income,text,YES,,,
80,financial__number_of_units_leased,int(11),YES,,,
81,financial__number_of_units_vacant,int(11),YES,,,
82,financial__operating_expense,text,YES,,,
83,financial__operating_expense_includes,text,YES,,,
84,financial__other_expense,text,YES,,,
85,financial__owner_pays,text,YES,,,
86,financial__professional_management_expense,text,YES,,,
87,financial__rent_includes,text,YES,,,
88,financial__security_deposit,text,YES,,,
89,financial__supplies_expense,text,YES,,,
90,financial__tenant_pays,text,YES,,,
91,financial__total_actual_rent,text,YES,,,
92,financial__trash_expense,text,YES,,,
93,financial__water_sewer_expense,text,YES,,,
94,hoa__association_amenities,text,YES,,,
95,hoa__association_fee,text,YES,,,
96,hoa__association_fee_frequency,text,YES,,,
97,hoa__association_fee_includes,text,YES,,,
98,hoa__association_name,text,YES,,,
99,hoa__association_phone,text,YES,,,
100,hoa__association_y_n,tinyint(1),YES,,,
101,hoa__pets_allowed,text,YES,,,
102,id,int(11),NO,PRI,0,
103,listing__agent_office__buyer_agent__email,text,YES,,,
104,listing__agent_office__buyer_agent__fax,text,YES,,,
105,listing__agent_office__buyer_agent__first_name,text,YES,,,
106,listing__agent_office__buyer_agent__full_name,text,YES,,,
107,listing__agent_office__buyer_agent__key,text,YES,,,
108,listing__agent_office__buyer_agent__key_numeric,int(11),YES,,,
109,listing__agent_office__buyer_agent__last_name,text,YES,,,
110,listing__agent_office__buyer_agent__mls_id,text,YES,,,
111,listing__agent_office__buyer_agent__preferred_phone,text,YES,,,
112,listing__agent_office__buyer_agent__state_license,text,YES,,,
113,listing__agent_office__buyer_office__key,text,YES,,,
114,listing__agent_office__buyer_office__key_numeric,int(11),YES,,,
115,listing__agent_office__buyer_office__mls_id,text,YES,,,
116,listing__agent_office__buyer_office__name,text,YES,,,
117,listing__agent_office__buyer_office__phone,text,YES,,,
118,listing__agent_office__co_buyer_agent__first_name,text,YES,,,
119,listing__agent_office__co_buyer_agent__full_name,text,YES,,,
120,listing__agent_office__co_buyer_agent__key,text,YES,,,
121,listing__agent_office__co_buyer_agent__key_numeric,int(11),YES,,,
122,listing__agent_office__co_buyer_agent__last_name,text,YES,,,
123,listing__agent_office__co_buyer_agent__mls_id,text,YES,,,
124,listing__agent_office__co_buyer_agent__preferred_phone,text,YES,,,
125,listing__agent_office__co_buyer_agent__state_license,text,YES,,,
126,listing__agent_office__co_buyer_office__key,text,YES,,,
127,listing__agent_office__co_buyer_office__key_numeric,int(11),YES,,,
128,listing__agent_office__co_buyer_office__mls_id,text,YES,,,
129,listing__agent_office__co_buyer_office__name,text,YES,,,
130,listing__agent_office__co_buyer_office__phone,text,YES,,,
131,listing__agent_office__co_list_agent2__designation,text,YES,,,
132,listing__agent_office__co_list_agent2__direct_phone,text,YES,,,
133,listing__agent_office__co_list_agent2__email,text,YES,,,
134,listing__agent_office__co_list_agent2__first_name,text,YES,,,
135,listing__agent_office__co_list_agent2__full_name,text,YES,,,
136,listing__agent_office__co_list_agent2__last_name,text,YES,,,
