,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AboveGradeFinishedAreaSource,varchar(24),YES,,,
2,AboveGradeFinishedAreaUnits,varchar(22),YES,,,
3,AccessCode,varchar(45),YES,,,
4,AccessibilityFeatures,varchar(190),YES,,,
5,ActivationDate,date,YES,,,
6,AdditionalParcelsDescription,text,YES,,,
7,AdditionalParcelsYN,tinyint(1),YES,,,
8,AnchorsCoTenants,text,YES,,,
9,Appliances,varchar(140),YES,,,
10,ArchitecturalStyle,varchar(34),YES,MUL,,
11,AssociationAmenities,varchar(33),YES,,,
12,AssociationFee,"decimal(14,2)",YES,,,
13,AssociationFee2,"decimal(14,2)",YES,,,
14,AssociationFee2Frequency,varchar(23),YES,,,
15,AssociationFee3,"decimal(14,2)",YES,,,
16,AssociationFee3Frequency,varchar(23),YES,,,
17,AssociationFeeFrequency,varchar(23),YES,,,
18,AssociationFeeIncludes,varchar(31),YES,,,
19,AssociationName,varchar(70),YES,,,
20,AssociationName2,varchar(70),YES,,,
21,AssociationPhone,varchar(36),YES,,,
22,AssociationPhone2,varchar(36),YES,,,
23,AssociationYN,tinyint(1),YES,,,
24,AttachedGarageYN,tinyint(1),YES,,,
25,AttributionContact,varchar(148),YES,,,
26,AvailabilityDate,date,YES,,,
27,Basement,varchar(60),YES,,,
28,BasementYN,tinyint(1),YES,,,
29,BathroomsFull,int(11),YES,,,
30,BathroomsHalf,int(11),YES,,,
31,BathroomsOneQuarter,int(11),YES,,,
32,BathroomsPartial,int(11),YES,,,
33,BathroomsThreeQuarter,int(11),YES,,,
34,BathroomsTotalInteger,int(11),YES,MUL,,
35,BedroomsPossible,int(11),YES,,,
36,BedroomsTotal,int(11),YES,MUL,,
37,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
38,BelowGradeFinishedAreaSource,varchar(24),YES,,,
39,BelowGradeFinishedAreaUnits,varchar(22),YES,,,
40,BodyType,varchar(20),YES,,,
41,BuilderModel,varchar(70),YES,,,
42,BuilderName,varchar(70),YES,,,
43,BuildingAreaSource,varchar(24),YES,,,
44,BuildingAreaTotal,"decimal(14,2)",YES,,,
45,BuildingAreaUnits,varchar(22),YES,,,
46,BuildingFeatures,varchar(60),YES,,,
47,BuildingName,varchar(70),YES,,,
48,BusinessName,text,YES,,,
49,BusinessType,varchar(34),YES,,,
50,BuyerAgencyCompensation,varchar(45),YES,,,
51,BuyerAgencyCompensationType,varchar(20),YES,,,
52,BuyerAgentAOR,varchar(64),YES,,,
53,BuyerAgentDesignation,varchar(54),YES,,,
54,BuyerAgentDirectPhone,varchar(36),YES,,,
55,BuyerAgentEmail,varchar(100),YES,,,
56,BuyerAgentFax,varchar(36),YES,,,
57,BuyerAgentFirstName,varchar(70),YES,,,
58,BuyerAgentFullName,varchar(170),YES,,,
59,BuyerAgentHomePhone,varchar(36),YES,,,
60,BuyerAgentKey,varchar(275),YES,MUL,,
61,BuyerAgentKeyNumeric,int(11),YES,,,
62,BuyerAgentLastName,varchar(70),YES,,,
63,BuyerAgentMiddleName,varchar(70),YES,,,
64,BuyerAgentMlsId,varchar(45),YES,,,
65,BuyerAgentMobilePhone,varchar(36),YES,,,
66,BuyerAgentNamePrefix,varchar(30),YES,,,
67,BuyerAgentNameSuffix,varchar(30),YES,,,
68,BuyerAgentOfficePhone,varchar(36),YES,,,
69,BuyerAgentOfficePhoneExt,varchar(30),YES,,,
70,BuyerAgentPager,varchar(36),YES,,,
71,BuyerAgentPreferredPhone,varchar(36),YES,,,
72,BuyerAgentPreferredPhoneExt,varchar(30),YES,,,
73,BuyerAgentStateLicense,varchar(70),YES,,,
74,BuyerAgentTollFreePhone,varchar(36),YES,,,
75,BuyerAgentURL,text,YES,,,
76,BuyerAgentVoiceMail,varchar(36),YES,,,
77,BuyerAgentVoiceMailExt,varchar(30),YES,,,
78,BuyerFinancing,varchar(34),YES,,,
79,BuyerOfficeAOR,varchar(64),YES,,,
80,BuyerOfficeEmail,varchar(100),YES,,,
81,BuyerOfficeFax,varchar(36),YES,,,
82,BuyerOfficeKey,varchar(275),YES,,,
83,BuyerOfficeKeyNumeric,int(11),YES,,,
84,BuyerOfficeMlsId,varchar(45),YES,,,
85,BuyerOfficeName,text,YES,,,
86,BuyerOfficePhone,varchar(36),YES,,,
87,BuyerOfficePhoneExt,varchar(30),YES,,,
88,BuyerOfficeURL,text,YES,,,
89,BuyerTeamKey,varchar(275),YES,,,
90,BuyerTeamKeyNumeric,int(11),YES,,,
91,BuyerTeamName,varchar(70),YES,,,
92,CLIP,bigint(20),YES,,,
93,CableTvExpense,"decimal(14,2)",YES,,,
94,CancellationDate,date,YES,,,
95,CapRate,"decimal(5,2)",YES,,,
96,CarportSpaces,"decimal(14,2)",YES,,,
97,CarportYN,tinyint(1),YES,,,
98,CarrierRoute,varchar(29),YES,,,
99,City,varchar(70),YES,MUL,,
100,CityRegion,varchar(170),YES,,,
101,CloseDate,date,YES,,,
102,ClosePrice,"decimal(14,2)",YES,,,
103,CoBuyerAgentAOR,varchar(64),YES,,,
104,CoBuyerAgentDesignation,varchar(54),YES,,,
105,CoBuyerAgentDirectPhone,varchar(36),YES,,,
106,CoBuyerAgentEmail,varchar(100),YES,,,
107,CoBuyerAgentFax,varchar(36),YES,,,
108,CoBuyerAgentFirstName,varchar(70),YES,,,
109,CoBuyerAgentFullName,varchar(170),YES,,,
110,CoBuyerAgentHomePhone,varchar(36),YES,,,
111,CoBuyerAgentKey,varchar(275),YES,,,
112,CoBuyerAgentKeyNumeric,int(11),YES,,,
113,CoBuyerAgentLastName,varchar(70),YES,,,
114,CoBuyerAgentMiddleName,varchar(70),YES,,,
115,CoBuyerAgentMlsId,varchar(45),YES,,,
116,CoBuyerAgentMobilePhone,varchar(36),YES,,,
117,CoBuyerAgentNamePrefix,varchar(30),YES,,,
118,CoBuyerAgentNameSuffix,varchar(30),YES,,,
119,CoBuyerAgentOfficePhone,varchar(36),YES,,,
120,CoBuyerAgentOfficePhoneExt,varchar(30),YES,,,
121,CoBuyerAgentPager,varchar(36),YES,,,
122,CoBuyerAgentPreferredPhone,varchar(36),YES,,,
123,CoBuyerAgentPreferredPhoneExt,varchar(30),YES,,,
124,CoBuyerAgentStateLicense,varchar(70),YES,,,
125,CoBuyerAgentTollFreePhone,varchar(36),YES,,,
126,CoBuyerAgentURL,text,YES,,,
127,CoBuyerAgentVoiceMail,varchar(36),YES,,,
128,CoBuyerAgentVoiceMailExt,varchar(30),YES,,,
129,CoBuyerOfficeAOR,varchar(64),YES,,,
130,CoBuyerOfficeEmail,varchar(100),YES,,,
131,CoBuyerOfficeFax,varchar(36),YES,,,
132,CoBuyerOfficeKey,varchar(275),YES,,,
