,Field,Type,Null,Key,Default,Extra
0,mls_number,int(5),NO,PRI,,
1,la_id,varchar(25),YES,MUL,,
2,lo_name,varchar(60),YES,MUL,,
3,sa_id,varchar(25),YES,,,
4,so_name,varchar(60),YES,,,
5,sys_last_modified,datetime,YES,,,
6,agent_to_agent_remarks,varchar(400),YES,,,
7,assessments,varchar(10),YES,,,
8,attribution_contact,varchar(320),YES,,,
9,buyer_broker_,varchar(5),YES,,,
10,city,varchar(50),YES,MUL,,
11,city_limits,tinyint(1),YES,,,
12,closing_date,date,YES,,,
13,concessions,varchar(20),YES,,,
14,contingent_type,varchar(35),YES,,,
15,county,varchar(50),YES,,,
16,days_on_market,int(4),YES,,,
17,direction,varchar(2),YES,,,
18,directions,varchar(400),YES,,,
19,display_on_internet,tinyint(1),YES,,,
20,document_count,int(4),YES,,,
21,document_timestamp,datetime,YES,,,
22,est_taxes_half,"decimal(14,2)",YES,,,
23,expire_date,date,YES,,,
24,flat_fee,varchar(5),YES,,,
25,for_salerentauctionlease,varchar(1),YES,,,
26,homestead_exempt,tinyint(1),YES,,,
27,homestead_exempt_amount,varchar(10),YES,,,
28,how_sold,varchar(2),YES,,,
29,la_email,varchar(80),YES,,,
30,la_first_name,varchar(50),YES,,,
31,la_last_name,varchar(50),YES,,,
32,la_mail1,varchar(50),YES,,,
33,la_mail_city,varchar(50),YES,,,
34,la_mail_state,varchar(2),YES,,,
35,la_mail_zip,varchar(12),YES,,,
36,la_nrds,varchar(15),YES,,,
37,la_phone1,varchar(12),YES,,,
38,la_phone2,varchar(12),YES,,,
39,la_url,varchar(255),YES,,,
40,latitude,"decimal(12,8)",YES,,,
41,legal,varchar(50),YES,,,
42,list_date,date,YES,,,
43,list_price,int(8),YES,,,
44,listing_office,int(4),YES,,,
45,listing_syndication_link,varchar(500),YES,,,
46,lo_email,varchar(80),YES,,,
47,lo_mail1,varchar(50),YES,,,
48,lo_mail_city,varchar(50),YES,,,
49,lo_mail_state,varchar(2),YES,,,
50,lo_mail_zip,varchar(12),YES,,,
51,lo_nrds,varchar(15),YES,,,
52,lo_phone1,varchar(12),YES,,,
53,lo_phone2,varchar(12),YES,,,
54,lo_url,varchar(100),YES,,,
55,lockbox,varchar(10),YES,,,
56,longitude,"decimal(12,8)",YES,,,
57,lot_sizenum_acres,varchar(25),YES,,,
58,original_list_price,int(8),YES,,,
59,parcel_id,varchar(40),YES,,,
60,pending_date,date,YES,,,
61,photo_count,int(2),YES,,,
62,photo_timestamp,datetime,YES,,,
63,possession,varchar(50),YES,,,
64,property_status,varchar(27),YES,,,
65,property_type,varchar(15),YES,,,
66,remarks,varchar(700),YES,,,
67,rets_property_type,varchar(25),YES,,,
68,rets_status,varchar(25),YES,,,
69,sa_email,varchar(80),YES,,,
70,sa_first_name,varchar(50),YES,,,
71,sa_last_name,varchar(50),YES,,,
72,sa_mail1,varchar(50),YES,,,
73,sa_mail_city,varchar(50),YES,,,
74,sa_mail_state,varchar(2),YES,,,
75,sa_mail_zip,varchar(12),YES,,,
76,sa_nrds,varchar(15),YES,,,
77,sa_phone1,varchar(12),YES,,,
78,sa_phone2,varchar(12),YES,,,
79,sa_url,varchar(255),YES,,,
80,seller,varchar(40),YES,,,
81,seller_concessions,varchar(3),YES,,,
82,seller_name,varchar(30),YES,,,
83,selling_office,int(4),YES,,,
84,selling_price,int(8),YES,,,
85,sewer,varchar(50),YES,,,
86,so_email,varchar(80),YES,,,
87,so_mail1,varchar(50),YES,,,
88,so_mail_city,varchar(50),YES,,,
89,so_mail_state,varchar(2),YES,,,
90,so_mail_zip,varchar(12),YES,,,
91,so_nrds,varchar(15),YES,,,
92,so_phone1,varchar(12),YES,,,
93,so_phone2,varchar(12),YES,,,
94,so_url,varchar(100),YES,,,
95,state,varchar(2),YES,,,
96,street_name,varchar(50),YES,,,
97,street_num,varchar(7),YES,,,
98,sub_agtcoop_,varchar(5),YES,,,
99,surveillance_equipment,tinyint(1),YES,,,
100,survey,varchar(50),YES,,,
101,sys_new,datetime,YES,,,
102,sys_off_market,datetime,YES,,,
103,sys_pending,datetime,YES,,,
104,sys_pricechange,datetime,YES,,,
105,sys_under,datetime,YES,,,
106,sys_withdraw,datetime,YES,,,
107,township,varchar(20),YES,,,
108,use_showing_manager,tinyint(1),YES,,,
109,variable_rate,tinyint(1),YES,,,
110,virtual_tour,varchar(150),YES,,,
111,virtual_tour_2,varchar(150),YES,,,
112,virtual_tourvideo_3,varchar(150),YES,,,
113,virtual_tourvideo_4,varchar(150),YES,,,
114,vow_avm,tinyint(1),YES,,,
115,vow_comments,tinyint(1),YES,,,
116,vowaddressdisplay,tinyint(1),YES,,,
117,water,varchar(50),YES,,,
118,zip_code,varchar(10),YES,MUL,,
119,ceiling_height,varchar(8),YES,,,
120,construction,varchar(25),YES,,,
121,electric_service,varchar(68),YES,,,
122,environmental,varchar(50),YES,,,
123,eve_height,varchar(8),YES,,,
124,flooring,varchar(50),YES,,,
125,heated_sqft,int(7),YES,,,
126,loading_dock,varchar(8),YES,,,
127,lot_depth,varchar(8),YES,,,
128,lot_frontage,varchar(8),YES,,,
129,natural_gas,varchar(8),YES,,,
130,office_sqft,int(7),YES,,,
131,parking,varchar(8),YES,,,
132,present_use,varchar(50),YES,,,
133,rail_siding,varchar(8),YES,,,
134,roof_system,varchar(50),YES,,,
135,sewer_expense,"decimal(14,2)",YES,,,
136,type_property,varchar(153),YES,,,
137,warehousemanufacturing_sqft,int(7),YES,,,
138,miscellaneous,varchar(119),YES,,,
139,distressed_property_,varchar(25),YES,,,
140,exclusions,varchar(50),YES,,,
141,termswarranties,varchar(73),YES,,,
142,air_conditioning,varchar(50),YES,,,
143,heating_system,varchar(72),YES,,,
144,year_built,int(4),YES,MUL,,
145,apx_total_sqft,int(5),YES,MUL,,
146,source_sqft,varchar(15),YES,,,
147,actual_num_acres,"decimal(16,4)",YES,,,
148,restrictions,varchar(61),YES,,,
149,suitable_use,varchar(80),YES,,,
150,topography,varchar(50),YES,,,
151,utilities_available,varchar(50),YES,,,
152,environmental_assessments,tinyint(1),YES,,,
153,documents_on_file,varchar(83),YES,,,
154,school_district,varchar(50),YES,,,
155,apx_num_acres_available,varchar(10),YES,,,
156,lot_characteristics,varchar(57),YES,,,
157,tillable_acres,"decimal(14,2)",YES,,,
158,wooded_acres,"decimal(14,2)",YES,,,
159,annual_electric,"decimal(14,2)",YES,,,
160,annual_fuel,"decimal(14,2)",YES,,,
161,annual_gross_rent,"decimal(14,2)",YES,,,
162,annual_insurance,"decimal(14,2)",YES,,,
163,annual_maintenance,"decimal(14,2)",YES,,,
164,annual_management_fee,"decimal(14,2)",YES,,,
165,annual_other_expenses,"decimal(14,2)",YES,,,
166,annual_sewerwater,"decimal(14,2)",YES,,,
167,annual_taxes,"decimal(14,2)",YES,,,
168,annual_trash,"decimal(14,2)",YES,,,
169,appliances_per_unit,varchar(97),YES,,,
170,home_owners_assocamenities,varchar(50),YES,,,
171,net_operating_income,"decimal(14,2)",YES,,,
172,num_15_bath_units,int(2),YES,,,
173,num_1_bath_units,int(2),YES,,,
174,num_1_bedroom_units,int(2),YES,,,
175,num_25_bath_units,int(2),YES,,,
176,num_2_bath_units,int(2),YES,,,
177,num_2_bedroom_units,int(2),YES,,,
178,num_3_bedroom_units,int(2),YES,,,
179,num_efficiency_units,int(2),YES,,,
180,parking_per_unit,varchar(51),YES,,,
181,termwarranties,varchar(57),YES,,,
182,total_num_units,int(3),YES,,,
183,unit_1_baths,varchar(3),YES,,,
184,unit_1_bedrooms,varchar(3),YES,,,
185,unit_2_baths,varchar(3),YES,,,
186,unit_2_bedrooms,varchar(3),YES,,,
187,unit_3_baths,varchar(3),YES,,,
188,unit_3_bedrooms,varchar(3),YES,,,
189,unit_4_baths,varchar(3),YES,,,
190,unit_4_bedrooms,varchar(3),YES,,,
191,unit_5_baths,varchar(3),YES,,,
192,unit_5_bedrooms,varchar(3),YES,,,
193,unit_6_baths,varchar(3),YES,,,
194,unit_6_bedrooms,varchar(3),YES,,,
195,unit_7_baths,varchar(3),YES,,,
196,unit_7_bedrooms,varchar(3),YES,,,
197,unit_8_baths,varchar(3),YES,,,
198,unit_8_bedrooms,varchar(3),YES,,,
199,vacancy_rate,int(8),YES,,,
200,basement,varchar(65),YES,,,
201,cauv,tinyint(1),YES,,,
202,drive,varchar(50),YES,,,
203,exteriorconstruction,varchar(50),YES,,,
204,inside_features,varchar(102),YES,,,
205,num_stories,int(3),YES,,,
206,outside_features,varchar(60),YES,,,
207,showing_instructions,varchar(129),YES,,,
208,structure_type,varchar(15),YES,,,
209,style,varchar(15),YES,MUL,,
210,rooms,varchar(151),YES,,,
211,appliances,varchar(152),YES,,,
212,association_amenities,varchar(79),YES,,,
213,bedroom_2_level,varchar(8),YES,,,
214,bedroom_2_sizedescription,varchar(12),YES,,,
215,bedroom_3_level,varchar(8),YES,,,
216,bedroom_3_sizedescription,varchar(12),YES,,,
217,bedroom_4_level,varchar(8),YES,,,
218,bedroom_4_sizedescription,varchar(12),YES,,,
219,bedrooms,int(2),YES,MUL,,
220,dining_room_level,varchar(8),YES,,,
221,dining_room_sizedescription,varchar(12),YES,,,
222,dstrd_prop__selr_permission_req,varchar(25),YES,,,
223,entrance_level,varchar(8),YES,,,
224,entrance_sizedescription,varchar(12),YES,,,
225,family_room_level,varchar(8),YES,,,
226,family_room_sizedescription,varchar(12),YES,,,
227,fireplace,varchar(101),YES,,,
228,full_baths,int(2),YES,,,
229,full_bathslower,varchar(2),YES,,,
230,full_bathsmiddle,varchar(2),YES,,,
231,full_bathsother,varchar(2),YES,,,
232,full_bathsupper,varchar(2),YES,,,
233,garage,varchar(74),YES,,,
234,great_room_level,varchar(8),YES,,,
235,great_room_sizedescription,varchar(12),YES,,,
236,half_baths,int(1),YES,,,
237,home_owners_association,varchar(106),YES,,,
238,kitchen_level,varchar(8),YES,,,
239,kitchen_sizedescription,varchar(12),YES,,,
240,landscaping,varchar(62),YES,,,
241,laundry_location,varchar(12),YES,,,
242,living_room_level,varchar(8),YES,,,
243,living_room_sizedescription,varchar(12),YES,,,
244,master_bedroom_level,varchar(8),YES,,,
245,master_bedroom_sizedescription,varchar(12),YES,,,
246,other_buildings,varchar(71),YES,,,
247,other_room_level,varchar(8),YES,,,
248,other_room_name,varchar(7),YES,,,
249,other_room_sizedescription,varchar(12),YES,,,
250,partial_bathslower,varchar(2),YES,,,
251,partial_bathsmiddle,varchar(2),YES,,,
252,partial_bathsother,varchar(2),YES,,,
253,partial_bathsupper,varchar(2),YES,,,
254,patiodeck,varchar(50),YES,,,
255,rec_room_level,varchar(8),YES,,,
256,rec_room_sizedescription,varchar(12),YES,,,
257,roof,varchar(50),YES,,,
258,total_num_baths,"decimal(7,2)",YES,,,
259,windows,varchar(55),YES,,,
260,hs_rets_class,varchar(30),YES,MUL,,
261,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
262,PictureDownloaded,int(11),NO,MUL,0,
263,PictureDownloadedCount,smallint(4),YES,,,
264,HasPictures,tinyint(2),NO,,0,
265,HoursUntilNextRetry,int(11),YES,,,
266,GeoOverride,int(11),NO,MUL,0,
267,GeoCacheV2Id,int(11),YES,,,
268,GeoAddress,varchar(100),YES,,,
269,GeoCity,varchar(50),YES,,,
270,GeoState,varchar(14),YES,,,
271,GeoZipCode,varchar(10),YES,,,
272,GeoTimestamp,datetime,YES,,,
273,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
274,PriceDropDate,datetime,YES,,,
275,PriceDropFrom,int(8),YES,,,
