,Field,Type,Null,Key,Default,Extra
0,matrix_unique_id,bigint(19),NO,PRI,,
1,Acres,"decimal(9,3)",YES,,,
2,Age,int(10),YES,,,
3,Area,varchar(60),YES,,,
4,Bathrooms,int(10),YES,,,
5,Bedrooms,int(10),YES,,,
6,City,varchar(60),YES,,,
7,CoListingAgentFullName,varchar(60),YES,,,
8,CoListingAgentMLSID,varchar(12),YES,,,
9,CoListingAgent_MUI,bigint(19),YES,,,
10,CoListingOfficeMLSID,varchar(12),YES,,,
11,CoListingOfficeName,varchar(100),YES,,,
12,CoListingOffice_MUI,bigint(19),YES,,,
13,County,varchar(60),YES,,,
14,CrossStreetAddress,varchar(30),YES,,,
15,FullBathrooms,int(10),YES,,,
16,HalfBathrooms,int(10),YES,,,
17,HeatType,varchar(400),YES,,,
18,LastModifiedDateTime,datetime,YES,,,
19,ListingAgentFullName,varchar(60),YES,,,
20,ListingAgentMLSID,varchar(12),YES,,,
21,ListingAgentNumber,int(10),YES,,,
22,ListingAgent_MUI,bigint(19),YES,,,
23,ListingCoAgentNumber,int(10),YES,,,
24,ListingCoOfficeNumber,int(10),YES,,,
25,ListingOfficeMLSID,varchar(12),YES,,,
26,ListingOfficeName,varchar(100),YES,,,
27,ListingOffice_MUI,bigint(19),YES,,,
28,ListingPrice,"decimal(13,2)",YES,,,
29,ListingRid,int(10),YES,,,
30,LotMeasurement,varchar(60),YES,,,
31,LotSizeSource,varchar(60),YES,,,
32,LotSquareFootage,int(10),YES,,,
33,MLNumber,varchar(20),YES,,,
34,MarketingRemarks,text,YES,,,
35,MatrixModifiedDT,datetime,YES,,,
36,OnMarketDate,date,YES,,,
37,OpenhouseCount,int(10),YES,,,
38,OpenhouseUpcoming,varchar(255),YES,,,
39,PhotoCount,int(10),YES,,,
40,PhotoModificationTimestamp,datetime,YES,,,
41,PossibleFinancing,varchar(400),YES,,,
42,PriceChangeDate,datetime,YES,,,
43,PropertySubType,varchar(60),YES,,,
44,PropertySubTypeCategory,varchar(400),YES,,,
45,PropertyType,varchar(60),YES,,,
46,PublishToInternet,tinyint(1),YES,,,
47,SchoolDistrict,varchar(60),YES,,,
48,SearchPrice,"decimal(10,2)",YES,,,
49,Sewer,varchar(400),YES,,,
50,ShowAddressToPublic,tinyint(1),YES,,,
