,Field,Type,Null,Key,Default,Extra
0,Age,int(11),YES,,,
1,AgeRequirement,varchar(200),YES,,,
2,AnnualExpenses,"decimal(11,0)",YES,,,
3,Appliances,varchar(200),YES,,,
4,ArchitecturalStyle,varchar(200),YES,,,
5,AssociationFee,"decimal(15,2)",YES,,,
6,AssociationFee2,"decimal(15,2)",YES,,,
7,AssociationFeeFrequency,varchar(40),YES,,,
8,AssociationYN,tinyint(1),YES,,,
9,AvailabilityDate,date,YES,,,
10,Basement,varchar(200),YES,,,
11,Bathrooms,"decimal(5,2)",YES,,,
12,BathroomsDisplay,varchar(40),YES,,,
13,BathroomsFull,int(11),YES,,,
14,BathroomsHalf,int(11),YES,,,
15,BathroomsOneQuarter,int(11),YES,,,
16,BathroomsThreeQuarter,int(11),YES,,,
17,BedroomsPossible,int(11),YES,,,
18,BedroomsTotal,int(11),YES,,,
19,BrokerApproved,tinyint(1),YES,,,
20,Building1Age,"decimal(15,2)",YES,,,
21,Building1Location,varchar(40),YES,,,
22,Building1SQFT,"decimal(15,2)",YES,,,
23,Building2Age,"decimal(15,2)",YES,,,
24,Building2SQFT,"decimal(15,2)",YES,,,
25,Building3Age,"decimal(15,2)",YES,,,
26,Building3SQFT,"decimal(15,2)",YES,,,
27,BusinessAge,"decimal(8,0)",YES,,,
28,BusinessBankOwned,varchar(40),YES,,,
29,BusinessTypeDescription,varchar(80),YES,,,
30,BuyerAgencyCompensation,varchar(30),YES,,,
31,BuyerAgencyCompensationType,varchar(30),YES,,,
32,BuyerAgentFullName,varchar(80),YES,,,
33,BuyerAgentKeyNumeric,int(11),YES,,,
34,BuyerAgentMlsId,varchar(32),YES,,,
35,BuyerFinancing,varchar(30),YES,,,
36,BuyerOfficeKeyNumeric,int(11),YES,,,
37,BuyerOfficeMlsId,varchar(32),YES,,,
38,BuyerOfficeName,varchar(120),YES,,,
39,BuyerType,varchar(200),YES,,,
40,CancelationDate,date,YES,,,
41,City,varchar(41),YES,,,
42,CloseDate,date,YES,,,
43,ClosePrice,"decimal(12,2)",YES,,,
44,CoBuyerAgentFullName,varchar(80),YES,,,
45,CoBuyerAgentKeyNumeric,int(11),YES,,,
46,CoBuyerAgentMlsId,varchar(32),YES,,,
47,CoBuyerOfficeKeyNumeric,int(11),YES,,,
48,CoBuyerOfficeMlsId,varchar(32),YES,,,
49,CoBuyerOfficeName,varchar(120),YES,,,
50,CoListAgentFullName,varchar(80),YES,,,
51,CoListAgentKeyNumeric,int(11),YES,,,
52,CoListAgentMlsId,varchar(32),YES,,,
53,CoListOfficeKeyNumeric,int(11),YES,,,
54,CoListOfficeMlsId,varchar(32),YES,,,
55,CoListOfficeName,varchar(120),YES,,,
56,CommonGas,varchar(200),YES,,,
57,Construction,varchar(200),YES,,,
58,ContingentDate,date,YES,,,
59,ContingentExpirationDate,date,YES,,,
60,ContractStatusChangeDate,date,YES,,,
61,Cooling,varchar(200),YES,,,
62,CountyOrParish,varchar(41),YES,,,
63,CropType,varchar(200),YES,,,
64,Crops,varchar(40),YES,,,
65,CrossStreet,varchar(50),YES,,,
66,CrossStreet2,varchar(60),YES,,,
67,CumulativeDaysOnMarket,int(11),YES,,,
68,CurrentUse,varchar(200),YES,,,
69,CurrentlyLeased,varchar(40),YES,,,
70,CurrentlyRented,varchar(40),YES,,,
71,DOH1,varchar(40),YES,,,
72,Den,varchar(60),YES,,,
73,DescriptionSubtype,varchar(200),YES,,,
74,DiningRoom,varchar(60),YES,,,
75,Directions,text,YES,,,
76,Disclaimer,text,YES,,,
77,Disclosures,text,YES,,,
78,DistanceToElectricComments,varchar(40),YES,,,
79,DocumentsAvailable,text,YES,,,
80,Easement,varchar(40),YES,,,
81,Electric,varchar(200),YES,,,
82,EnteredByMLSID,varchar(30),YES,,,
83,EstimatedCloseDate,date,YES,,,
84,ExistingLeaseType,varchar(25),YES,,,
85,ExpirationDate,date,YES,,,
86,Exterior,varchar(200),YES,,,
87,ExteriorFeatures,varchar(200),YES,,,
88,FinancingComments,varchar(50),YES,,,
89,FireplaceFeatures,varchar(200),YES,,,
90,ForeclosureYN,tinyint(1),YES,,,
91,Franchise,varchar(40),YES,,,
92,FridayHours,varchar(120),YES,,,
93,GarageCapacity,varchar(40),YES,,,
94,GarageType,varchar(200),YES,,,
95,Gas,varchar(200),YES,,,
96,GreenEnergyEfficient,varchar(200),YES,,,
97,GrossSchedIncome,varchar(40),YES,,,
98,GrossScheduledIncome,"decimal(15,2)",YES,,,
99,HAP,varchar(24),YES,,,
100,HUD,varchar(24),YES,,,
101,Heating,varchar(200),YES,,,
102,HoldDetails,varchar(220),YES,,,
103,HorseAmenities,varchar(200),YES,,,
104,HorseYN,tinyint(1),YES,,,
105,HowSold,varchar(40),YES,,,
106,InPark,varchar(40),YES,,,
107,IncludedinSale,text,YES,,,
108,Income,varchar(200),YES,,,
109,InteriorFeatures,varchar(200),YES,,,
110,InternetAddressDisplayYN,tinyint(1),YES,,,
111,InternetEntireListingDisplayYN,tinyint(1),YES,,,
112,IrrigationDistrict,varchar(50),YES,,,
113,IrrigationSource,varchar(200),YES,,,
114,Kitchen,varchar(60),YES,,,
115,LandLeaseAmount,"decimal(15,2)",YES,,,
116,LandUse,varchar(200),YES,,,
117,Latitude,"decimal(12,8)",YES,,,
118,LaundryFeatures,varchar(200),YES,,,
119,Layout,varchar(200),YES,,,
120,LeaseAmount,"decimal(15,2)",YES,,,
121,LeaseOptionPrice,"decimal(14,2)",YES,,,
122,Length,varchar(30),YES,,,
123,Levels,varchar(30),YES,,,
124,LicensesExpense,"decimal(15,2)",YES,,,
125,ListAOR,varchar(70),YES,,,
126,ListAgentFirstName,varchar(32),YES,,,
127,ListAgentFullName,varchar(80),YES,,,
128,ListAgentKeyNumeric,int(11),YES,,,
129,ListAgentLastName,varchar(50),YES,,,
130,ListAgentMlsId,varchar(32),YES,,,
131,ListOfficeKeyNumeric,int(11),YES,,,
132,ListOfficeMlsId,varchar(32),YES,,,
133,ListOfficeName,varchar(120),YES,,,
134,ListPrice,"decimal(12,2)",YES,,,
135,ListingAgreement,varchar(40),YES,,,
136,ListingContractDate,date,YES,,,
137,ListingId,varchar(45),YES,,,
138,ListingKeyNumeric,int(11),NO,PRI,,
139,ListingService,varchar(40),YES,,,
140,ListingTerms,text,YES,,,
141,LivingArea,"decimal(14,2)",YES,,,
142,LivingAreaSource,varchar(40),YES,,,
143,Loading,varchar(200),YES,,,
144,Location,varchar(40),YES,,,
145,LocationDetail,varchar(200),YES,,,
146,Longitude,"decimal(12,8)",YES,,,
147,LotDescription,varchar(200),YES,,,
148,LotNumber,varchar(40),YES,,,
149,LotSizeAcres,"decimal(16,4)",YES,,,
150,LotSizeSource,varchar(40),YES,,,
151,LotSizeSquareFeet,"decimal(14,2)",YES,,,
152,LotSizeUnits,varchar(25),YES,,,
153,MLNumber,int(11),YES,,,
154,MLSAreaMajor,varchar(30),YES,,,
155,Make,varchar(50),YES,,,
156,MasterBedroom,varchar(40),YES,,,
157,MineralRights,varchar(200),YES,,,
158,Miscellaneous,varchar(200),YES,,,
159,MlsStatus,varchar(45),YES,,,
160,Model,varchar(50),YES,,,
161,ModificationTimestamp,datetime,YES,,,
162,MultipleListingService,varchar(24),YES,,,
163,NewConstructionYN,tinyint(1),YES,,,
164,NonMemberSalesAgentName,varchar(50),YES,,,
165,NonMemberSalesOfficeName,varchar(50),YES,,,
166,NumberOfBuildings,int(11),YES,,,
167,NumberofEmployees,varchar(40),YES,,,
168,OccupantName,varchar(54),YES,,,
169,OccupantType,varchar(40),YES,,,
170,OnMarket,tinyint(1),YES,,,
171,OperatingExpenseIncludes,varchar(200),YES,,,
172,OptLease,varchar(40),YES,,,
173,OriginalEntryTimestamp,datetime,YES,,,
174,OriginalListPrice,"decimal(12,2)",YES,,,
175,OriginatingSystemName,varchar(120),YES,,,
176,OwnerName,varchar(54),YES,,,
177,OwnerPhone,varchar(27),YES,,,
178,OwnerPhoneAreaCode,varchar(23),YES,,,
179,ParcelNumber,varchar(60),YES,,,
180,ParkName,varchar(60),YES,,,
181,ParkingFeatures,varchar(200),YES,,,
182,PatioAndPorchFeatures,varchar(200),YES,,,
183,PermanentFoundation,varchar(40),YES,,,
184,Permits,varchar(40),YES,,,
185,Phone,varchar(200),YES,,,
186,PhoneToShowAreaCode,varchar(23),YES,,,
187,PhoneToShowNumber,varchar(27),YES,,,
188,PhotosChangeTimestamp,datetime,YES,,,
189,PhotosCount,int(11),YES,,,
190,PoolFeatures,varchar(200),YES,,,
191,PoolPrivateYN,tinyint(1),YES,,,
192,Possession,varchar(30),YES,,,
193,PostalCode,varchar(25),YES,,,
194,PostalCodePlus4,varchar(24),YES,,,
195,PrepHomeOnSite,varchar(40),YES,,,
196,PresentLeaseYears,"decimal(7,0)",YES,,,
197,PricePerAcre,"decimal(12,2)",YES,,,
198,PricePerSquareFoot,"decimal(12,2)",YES,,,
199,PrivateRemarks,text,YES,,,
200,PropertySubType,varchar(24),YES,,,
201,PropertySubtype2,varchar(24),YES,,,
202,PropertySubtype3,varchar(24),YES,,,
203,PropertyType,varchar(40),YES,,,
204,PublicRemarks,text,YES,,,
205,PurchaseContractDate,date,YES,,,
206,RESISADU,int(11),YES,,,
207,RESISLPK,int(11),YES,,,
208,ReciprocalListing,varchar(21),YES,,,
209,ReciprocalMemberAreaCode,varchar(23),YES,,,
210,ReciprocalMemberName,varchar(50),YES,,,
211,ReciprocalMemberPhone,varchar(27),YES,,,
212,ReciprocalOfficeName,varchar(50),YES,,,
213,Restrictions,varchar(200),YES,,,
214,RoadFrontageType,varchar(200),YES,,,
215,RoadSurfaceType,varchar(200),YES,,,
216,Roof,varchar(200),YES,,,
217,SearchContractualDate,date,YES,,,
218,SearchPrice,"decimal(12,2)",YES,,,
219,SecurityFeatures,varchar(200),YES,,,
220,SellerConcessions,varchar(40),YES,,,
221,SellingComments,varchar(120),YES,,,
222,Sewer,varchar(200),YES,,,
223,ShortSaleYN,tinyint(1),YES,,,
224,ShowAddressToClient,tinyint(1),YES,,,
225,ShowingContactPhone,varchar(27),YES,,,
226,ShowingRequirements,varchar(200),YES,,,
227,SiteDescription,varchar(200),YES,,,
228,Skirt,varchar(200),YES,,,
229,Solar,varchar(40),YES,,,
230,SolarOptions,varchar(160),YES,,,
231,SolarOwnership,varchar(40),YES,,,
232,SourceofRentalInf,varchar(200),YES,,,
233,SpaFeatures,varchar(40),YES,,,
234,SpaYN,tinyint(1),YES,,,
235,SpecialInformation,varchar(200),YES,,,
236,Sprinklers,varchar(200),YES,,,
237,State,varchar(40),YES,,,
238,StateOrProvince,varchar(22),YES,,,
239,StatusComments,varchar(40),YES,,,
240,StatusKickout,varchar(21),YES,,,
241,StatusKickoutHours,int(11),YES,,,
242,Stories,int(11),YES,,,
243,StreetDirPrefix,varchar(35),YES,,,
244,StreetDirSuffix,varchar(35),YES,,,
245,StreetName,varchar(50),YES,,,
246,StreetNumber,varchar(28),YES,,,
247,StreetNumberNumeric,int(11),YES,,,
