,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,agent_id,varchar(26),YES,MUL,,
2,agent_to_agent_rmrks,varchar(1000),YES,,,
3,area,varchar(100),YES,,,
4,book_msg_2,varchar(30),YES,,,
5,cancel_date,date,YES,,,
6,city,varchar(100),YES,MUL,,
7,colist_agent_id,varchar(26),YES,MUL,,
8,colistingmemberaddress,varchar(150),YES,,,
9,colistingmemberemail,varchar(150),YES,,,
10,colistingmemberfax,varchar(15),YES,,,
11,colistingmembername,varchar(72),YES,,,
12,colistingmemberphone,varchar(31),YES,,,
13,colistingmembershortid,varchar(15),YES,,,
14,colistingmemberurl,varchar(150),YES,,,
15,contingent,varchar(100),YES,,,
16,county,varchar(100),YES,,,
17,cumulative_dom,varchar(5),YES,,,
18,days_on_market,varchar(4),YES,,,
19,directions,varchar(402),YES,,,
20,display_on_public_websites,varchar(1),YES,,,
21,entry_timestamp,datetime,YES,,,
22,expiration_date,date,YES,,,
23,latitude,"decimal(11,6)",YES,,,
24,list_date,date,YES,,,
25,list_number_main,int(11),YES,,,
26,list_number_prefix,varchar(2),YES,,,
27,list_office_board_code,varchar(150),YES,,,
28,listing_board,varchar(100),YES,,,
29,listing_id,varchar(13),NO,MUL,,
30,listingmemberaddress,varchar(150),YES,,,
31,listingmemberemail,varchar(150),YES,,,
32,listingmemberfax,varchar(15),YES,,,
33,listingmembername,varchar(72),YES,,,
34,listingmemberphone,varchar(31),YES,,,
35,listingmembershortid,varchar(15),YES,MUL,,
36,listingmemberurl,varchar(150),YES,,,
37,listingofficeaddress,varchar(150),YES,,,
38,listingofficeemail,varchar(150),YES,,,
39,listingofficefax,varchar(15),YES,,,
40,listingofficename,varchar(150),YES,MUL,,
41,listingofficephone,varchar(25),YES,,,
42,listingofficeshortid,varchar(15),YES,,,
43,listingofficeurl,varchar(150),YES,,,
44,longitude,"decimal(11,6)",YES,,,
45,mls_approved,varchar(1),YES,,,
46,mls_identifier,varchar(26),YES,,,
47,office_id,varchar(26),YES,,,
48,parcel_id,varchar(50),YES,,,
49,picture_count,int(11),YES,,,
50,picture_timestamp,datetime,YES,,,
51,property_group_id,varchar(26),YES,,,
52,property_type,varchar(2),YES,,,
53,remarks,varchar(1475),YES,,,
54,state,varchar(100),YES,,,
55,status,varchar(100),YES,,,
56,status_change_date,date,YES,,,
57,street_direction,varchar(100),YES,,,
58,street_name,varchar(30),YES,,,
59,street_num,varchar(12),YES,,,
60,street_suffix,varchar(100),YES,,,
61,sub_area,varchar(100),YES,,,
62,timestamp,datetime,YES,,,
63,unbranded_virtual_tour,varchar(512),YES,,,
64,under_contract_date,date,YES,,,
65,unit_num,varchar(30),YES,,,
66,vowaddressdisplay,tinyint(1),YES,,,
67,vowautomatedvaluationdisplay,tinyint(1),YES,,,
68,vowconsumercomment,tinyint(1),YES,,,
69,vowentirelistingdisplay,tinyint(1),YES,,,
70,waterfront,varchar(106),YES,,,
71,waterfront_waterfront_feet,varchar(20),YES,,,
72,withdrawal_date,date,YES,,,
73,zip_code,varchar(100),YES,MUL,,
74,balcony_sqft,"decimal(10,1)",YES,,,
75,homestead,varchar(100),YES,,,
76,lotparcel_access,varchar(164),YES,,,
77,num_of_units_in_bldg,"decimal(10,1)",YES,,,
78,preconst_flip,varchar(12),YES,,,
79,project_namesubdivision,varchar(105),YES,,,
80,stories_in_building,"decimal(5,1)",YES,,,
81,stories_in_unit,"decimal(4,1)",YES,,,
82,units_above_ground,"decimal(10,1)",YES,,,
83,list_pricesqft,"decimal(15,1)",YES,,,
84,design,varchar(100),YES,,,
85,assc_mgmt_company,varchar(20),YES,,,
86,assc_mgmt_contact,varchar(20),YES,,,
87,assumable_mtg_typ,varchar(191),YES,,,
88,beach_frontage,"decimal(15,1)",YES,,,
89,existing_leases,varchar(100),YES,,,
90,fees_include,varchar(270),YES,,,
91,financing,varchar(117),YES,,,
92,last_tax_year,"decimal(8,1)",YES,,,
93,last_taxes,"decimal(11,1)",YES,,,
94,utilities,varchar(148),YES,,,
95,zoning,varchar(122),YES,,,
96,list_type,varchar(100),YES,,,
97,original_list_price,"decimal(14,1)",YES,,,
98,sale_notes,varchar(500),YES,,,
99,dualvariable_rate,varchar(100),YES,,,
100,limited_service_list,varchar(100),YES,,,
101,named_exception,varchar(100),YES,,,
102,seller_nm_lstfrst,varchar(50),YES,,,
103,seller_phone_num,varchar(20),YES,,,
104,legal_description,varchar(405),YES,,,
105,sold_date,date,YES,,,
106,sold_price,"decimal(15,1)",YES,,,
107,as_is,varchar(100),YES,,,
108,auction_list_num,varchar(15),YES,,,
109,list_price,"decimal(15,1)",YES,MUL,,
110,sale_type,varchar(100),YES,,,
111,projected_close_date,date,YES,,,
112,constructionsiding,varchar(567),YES,,,
113,waterview,varchar(100),YES,,,
114,project_facilities,varchar(304),YES,,,
115,showing,varchar(100),YES,,,
116,terms_of_bonus,varchar(100),YES,,,
117,agency_relationship,varchar(100),YES,,,
118,assessment_amount,"decimal(15,1)",YES,,,
119,assessment_fees,varchar(100),YES,,,
120,assessment_paid,varchar(100),YES,,,
121,bonus,varchar(100),YES,,,
122,brokerage_interest,varchar(100),YES,,,
123,comp_see_notes,varchar(100),YES,,,
124,compensation_notes,varchar(120),YES,,,
125,is_subject_leased,varchar(3),YES,,,
126,lease_expiration_dt,date,YES,,,
127,new_buyer_fee,varchar(100),YES,,,
128,new_buyer_fee_amt,"decimal(13,1)",YES,,,
129,new_buyer_fee_paid,varchar(100),YES,,,
130,nonrep_comp,varchar(20),YES,,,
131,rentmo,"decimal(13,1)",YES,,,
132,single_agent_comp,varchar(20),YES,,,
133,trans_broker_comp,varchar(20),YES,,,
134,construction_status,varchar(100),YES,,,
135,greenhouse_room_level,varchar(50),YES,,,
136,immediate_occupancy,varchar(100),YES,,,
137,kitchen_room_level,varchar(50),YES,,,
138,library_room_level,varchar(50),YES,,,
139,office_room_level,varchar(50),YES,,,
140,other_room_level,varchar(50),YES,,,
141,studio_room_level,varchar(50),YES,,,
142,year_built,int(4),YES,MUL,,
143,appliances,varchar(343),YES,,,
144,assigned_spaces,"decimal(15,1)",YES,,,
145,balcony_room_level,varchar(50),YES,,,
146,bath__12_room_level,varchar(50),YES,,,
147,bath__full_room_level,varchar(50),YES,,,
148,bath__master_room_level,varchar(50),YES,,,
149,bedroom__additional_room_level,varchar(50),YES,,,
150,bedroom__master_room_level,varchar(50),YES,,,
151,bonus_room_room_level,varchar(50),YES,,,
152,breakfast_room_room_level,varchar(50),YES,,,
153,breezeway_room_level,varchar(50),YES,,,
154,bunk_room_room_level,varchar(50),YES,,,
155,carport_room_level,varchar(50),YES,,,
156,carport_spaces,"decimal(15,1)",YES,,,
157,courtyard_room_level,varchar(50),YES,,,
158,covered_porch_room_level,varchar(50),YES,,,
159,covered_spaces,"decimal(15,1)",YES,,,
160,darkroom_room_level,varchar(50),YES,,,
161,den_room_level,varchar(50),YES,,,
162,dining_area_room_level,varchar(50),YES,,,
163,dining_room_room_level,varchar(50),YES,,,
164,diningliving_combo_room_level,varchar(50),YES,,,
165,driveway_spaces,"decimal(15,1)",YES,,,
166,eatin_kitchen_room_level,varchar(50),YES,,,
167,energy,varchar(280),YES,,,
168,exercise_room_room_level,varchar(50),YES,,,
169,exterior,varchar(361),YES,,,
170,family_room_room_level,varchar(50),YES,,,
171,florida_room_room_level,varchar(50),YES,,,
172,formal_dining_room_room_level,varchar(50),YES,,,
173,foyer_room_level,varchar(50),YES,,,
174,garage_room_level,varchar(50),YES,,,
175,garage_spaces,"decimal(15,1)",YES,,,
176,great_room_room_level,varchar(50),YES,,,
177,hobby_room_room_level,varchar(50),YES,,,
178,interior,varchar(529),YES,,,
179,laundry_room_room_level,varchar(50),YES,,,
180,living_room_room_level,varchar(50),YES,,,
181,loft_room_level,varchar(50),YES,,,
182,loggia_room_level,varchar(50),YES,,,
183,media_room_room_level,varchar(50),YES,,,
184,mstr_bdrmmstr_bath,varchar(327),YES,,,
185,mud_room_room_level,varchar(50),YES,,,
186,nursery_room_level,varchar(50),YES,,,
187,owners_closet_room_level,varchar(50),YES,,,
188,pantry_room_level,varchar(50),YES,,,
189,parking_features,varchar(179),YES,,,
190,play_room_room_level,varchar(50),YES,,,
191,recreation_room_room_level,varchar(50),YES,,,
192,retail_space_room_level,varchar(50),YES,,,
193,screened_porch_room_level,varchar(50),YES,,,
194,separate_apartment_room_level,varchar(50),YES,,,
195,sitting_room_room_level,varchar(50),YES,,,
196,storage_room_level,varchar(50),YES,,,
197,street_spaces,"decimal(15,1)",YES,,,
198,sun_room_room_level,varchar(50),YES,,,
199,terrace_room_level,varchar(50),YES,,,
200,utility_room_room_level,varchar(50),YES,,,
201,workshop_room_level,varchar(50),YES,,,
202,apx_sqfthtdcooled,"decimal(10,1)",YES,MUL,,
203,bedrooms,"decimal(5,1)",YES,MUL,,
204,full_baths,"decimal(3,1)",YES,,,
205,half_baths,"decimal(3,1)",YES,,,
206,num_stories,"decimal(6,1)",YES,,,
207,sold_pricesqft,"decimal(15,1)",YES,,,
208,farm_info,varchar(295),YES,,,
209,land_lease_pyear,"decimal(13,1)",YES,,,
210,acreage,"decimal(10,1)",YES,,,
211,buyer_name,varchar(20),YES,,,
212,buyer_name_withheld,varchar(100),YES,,,
213,seller_name_withheld,varchar(100),YES,,,
214,lot_features,varchar(207),YES,,,
215,subtype,varchar(100),YES,,,
216,elementary_school,varchar(100),YES,,,
217,high_school,varchar(100),YES,,,
218,middle_school,varchar(100),YES,,,
219,diningkitchen_combo_room_level,varchar(50),YES,,,
220,occupancy_status,varchar(100),YES,,,
221,below_ground_sqft,"decimal(10,1)",YES,,,
222,diningkitchen_como_room_level,varchar(50),YES,,,
223,fractional_details,varchar(500),YES,,,
224,maintenance_amount,"decimal(10,1)",YES,,,
225,maintenance_fee,varchar(100),YES,,,
226,maintenance_paid,varchar(100),YES,,,
227,num_of_fractions_ofrd,"decimal(10,1)",YES,,,
228,outside_exchg_avlbl,varchar(100),YES,,,
229,rentals_allowed,varchar(100),YES,,,
230,use_plan,varchar(120),YES,,,
231,weeks_per_fraction,"decimal(10,1)",YES,,,
232,lot_access,varchar(151),YES,,,
233,subdivision,varchar(100),YES,,,
234,list_priceacre,"decimal(15,1)",YES,,,
235,mineral_rights,varchar(100),YES,,,
236,sold_priceacre,"decimal(15,1)",YES,,,
237,active_dvlpmnt_order,varchar(100),YES,,,
238,bedroom_2_description_1,varchar(50),YES,,,
239,bedroom_2_description_2,varchar(50),YES,,,
240,bedroom_2_description_3,varchar(50),YES,,,
241,bedroom_2_length_x_width,varchar(50),YES,,,
242,bedroom_2_room_level,varchar(50),YES,,,
243,bedroom_3_description_1,varchar(50),YES,,,
244,bedroom_3_description_2,varchar(50),YES,,,
245,bedroom_3_description_3,varchar(50),YES,,,
246,bedroom_3_length_x_width,varchar(50),YES,,,
247,bedroom_3_room_level,varchar(50),YES,,,
248,bedroom_4_description_1,varchar(50),YES,,,
249,bedroom_4_description_2,varchar(50),YES,,,
250,bedroom_4_description_3,varchar(50),YES,,,
251,bedroom_4_length_x_width,varchar(50),YES,,,
252,bedroom_4_room_level,varchar(50),YES,,,
253,bedroom_5_description_1,varchar(50),YES,,,
254,bedroom_5_description_2,varchar(50),YES,,,
255,bedroom_5_description_3,varchar(50),YES,,,
256,bedroom_5_length_x_width,varchar(50),YES,,,
257,bedroom_5_room_level,varchar(50),YES,,,
258,bedroom_6_description_1,varchar(50),YES,,,
259,bedroom_6_description_2,varchar(50),YES,,,
260,bedroom_6_description_3,varchar(50),YES,,,
261,bedroom_6_length_x_width,varchar(50),YES,,,
262,bedroom_6_room_level,varchar(50),YES,,,
263,bedroom_7_description_1,varchar(50),YES,,,
264,bedroom_7_description_2,varchar(50),YES,,,
265,bedroom_7_description_3,varchar(50),YES,,,
266,bedroom_7_length_x_width,varchar(50),YES,,,
267,bedroom_7_room_level,varchar(50),YES,,,
268,bonus_rm_description_1,varchar(50),YES,,,
269,bonus_rm_description_2,varchar(50),YES,,,
270,bonus_rm_description_3,varchar(50),YES,,,
271,bonus_rm_length_x_width,varchar(50),YES,,,
272,bonus_rm_room_level,varchar(50),YES,,,
273,breakfast_rm_description_1,varchar(50),YES,,,
274,breakfast_rm_description_2,varchar(50),YES,,,
275,breakfast_rm_description_3,varchar(50),YES,,,
276,breakfast_rm_length_x_width,varchar(50),YES,,,
277,breakfast_rm_room_level,varchar(50),YES,,,
278,business_only_actual_gross_income,"decimal(21,1)",YES,,,
279,business_only_building_sqft,bigint(20),YES,,,
280,business_only_cap_rate,"decimal(21,1)",YES,,,
281,business_only_cash_flow,"decimal(21,1)",YES,,,
282,business_only_expenses,"decimal(21,1)",YES,,,
283,business_only_net_operating_income,"decimal(21,1)",YES,,,
284,business_only_price_psqft,"decimal(21,1)",YES,,,
285,business_only_real_estate_option,varchar(100),YES,,,
286,business_only_unit_sqft,bigint(20),YES,,,
287,business_only_year_built,bigint(20),YES,,,
288,computer_rm_description_1,varchar(50),YES,,,
289,computer_rm_description_2,varchar(50),YES,,,
290,computer_rm_description_3,varchar(50),YES,,,
291,computer_rm_length_x_width,varchar(50),YES,,,
292,computer_rm_room_level,varchar(50),YES,,,
293,dining_rm_description_1,varchar(50),YES,,,
294,dining_rm_description_2,varchar(50),YES,,,
295,dining_rm_description_3,varchar(50),YES,,,
296,dining_rm_length_x_width,varchar(50),YES,,,
297,dining_rm_room_level,varchar(50),YES,,,
298,dressing_rm_description_1,varchar(50),YES,,,
299,dressing_rm_description_2,varchar(50),YES,,,
300,dressing_rm_description_3,varchar(50),YES,,,
301,dressing_rm_length_x_width,varchar(50),YES,,,
302,dressing_rm_room_level,varchar(50),YES,,,
303,entry_description_1,varchar(50),YES,,,
304,entry_description_2,varchar(50),YES,,,
305,entry_description_3,varchar(50),YES,,,
306,entry_length_x_width,varchar(50),YES,,,
307,entry_room_level,varchar(50),YES,,,
308,exercise_rm_description_1,varchar(50),YES,,,
309,exercise_rm_description_2,varchar(50),YES,,,
310,exercise_rm_description_3,varchar(50),YES,,,
311,exercise_rm_length_x_width,varchar(50),YES,,,
312,exercise_rm_room_level,varchar(50),YES,,,
313,family_rm_description_1,varchar(50),YES,,,
314,family_rm_description_2,varchar(50),YES,,,
315,family_rm_description_3,varchar(50),YES,,,
316,family_rm_length_x_width,varchar(50),YES,,,
317,family_rm_room_level,varchar(50),YES,,,
318,future_land_use,varchar(100),YES,,,
319,game_rm_description_1,varchar(50),YES,,,
320,game_rm_description_2,varchar(50),YES,,,
321,game_rm_description_3,varchar(50),YES,,,
322,game_rm_length_x_width,varchar(50),YES,,,
323,game_rm_room_level,varchar(50),YES,,,
324,greenhouse_description_1,varchar(50),YES,,,
325,greenhouse_description_2,varchar(50),YES,,,
326,greenhouse_description_3,varchar(50),YES,,,
327,greenhouse_length_x_width,varchar(50),YES,,,
328,hotelmotel_actual_gross_income,"decimal(21,1)",YES,,,
329,hotelmotel_avg__occupancy,"decimal(21,1)",YES,,,
330,hotelmotel_building_sqft,bigint(20),YES,,,
331,hotelmotel_cash_flow,"decimal(21,1)",YES,,,
332,hotelmotel_cash_rate,"decimal(21,1)",YES,,,
333,hotelmotel_expenses,"decimal(21,1)",YES,,,
334,hotelmotel_net_operating_income,"decimal(21,1)",YES,,,
335,hotelmotel_num_of_floors,bigint(20),YES,,,
336,hotelmotel_num_of_rooms,bigint(20),YES,,,
337,hotelmotel_price_punit,"decimal(21,1)",YES,,,
338,hotelmotel_scheduled_income,"decimal(21,1)",YES,,,
339,hotelmotel_year_built,bigint(20),YES,,,
340,income_producing_annual_gross_income,"decimal(21,1)",YES,,,
341,income_producing_building_sqft,bigint(20),YES,,,
342,income_producing_cap_rate,"decimal(21,1)",YES,,,
