,Field,Type,Null,Key,Default,Extra
0,area,varchar(10),YES,,,
1,areaname,text,YES,,,
2,county_name,varchar(35),YES,,,
3,county_number,varchar(5),YES,,,
4,datestat,datetime,YES,,,
5,dtadd,datetime,YES,,,
6,dtmod,datetime,YES,,,
7,eayn,varchar(1),YES,,,
8,internetremarks,text,YES,,,
9,internetyn,varchar(7),YES,,,
10,lag1id,varchar(10),YES,MUL,,
11,lag1name,varchar(70),YES,,,
12,lag1phone,varchar(15),YES,,,
13,lag2id,varchar(10),YES,MUL,,
14,lag2name,varchar(70),YES,,,
15,lag2phone,varchar(15),YES,,,
16,listingid,int(11),NO,PRI,0,
17,locale,varchar(10),YES,,,
18,loffid,varchar(8),YES,,,
19,loffname,varchar(100),YES,MUL,,
20,loffphone,varchar(15),YES,,,
21,mlsnumber,int(11),YES,MUL,,
22,photono,int(11),YES,,,
23,photoupdatedate,datetime,YES,,,
24,photoyn,varchar(1),YES,,,
25,pricecurrent,"decimal(21,2)",YES,MUL,,
26,proptype,smallint(4),YES,,,
27,stateid,varchar(2),YES,,,
28,status,varchar(15),YES,,,
29,substyle,varchar(8),YES,,,
30,tax,int(11),YES,,,
31,virtualtour,varchar(250),YES,,,
32,vowaddr,varchar(3),YES,,,
33,vowavm,int(11),YES,,,
34,vowcomm,int(11),YES,,,
35,vowlist,int(11),YES,,,
36,zip,varchar(10),YES,MUL,,
37,exteriorfinish,varchar(152),YES,,,
38,lotdescription,varchar(40),YES,,,
39,statusflag,varchar(1),YES,,,
40,style,varchar(16),YES,MUL,,
41,heatcool,varchar(180),YES,,,
42,basement,varchar(116),YES,,,
43,utilities,varchar(52),YES,,,
44,maintchrg,varchar(9),YES,,,
45,floodplain,varchar(76),YES,,,
46,waterfront,varchar(80),YES,,,
47,ownership,varchar(53),YES,,,
48,yearbuilt,varchar(181),YES,,,
49,bathsfull,int(6),YES,,,
50,bathspart,int(6),YES,,,
51,bedrooms,int(6),YES,MUL,,
52,fireplace,varchar(98),YES,,,
53,garage,varchar(222),YES,,,
54,lifestyle,varchar(153),YES,,,
55,bsmtdesc,varchar(70),YES,,,
56,viewsexposure,varchar(73),YES,,,
57,laundry,varchar(65),YES,,,
58,miscellaneous,varchar(323),YES,,,
59,numrooms,int(6),YES,,,
60,opendate,datetime,YES,,,
61,opendate2,datetime,YES,,,
62,openinfo,varchar(250),YES,,,
63,opentime,varchar(25),YES,,,
64,opentime2,varchar(25),YES,,,
65,street_name,varchar(30),YES,,,
66,streetdir,varchar(6),YES,,,
67,streetnum,varchar(15),YES,,,
68,streettyp,varchar(11),YES,,,
69,openinfo2,varchar(250),YES,,,
70,bldgcomplex,text,YES,,,
71,bldgownerpays,varchar(62),YES,,,
72,applincluded,varchar(148),YES,,,
73,buildingamenities,varchar(219),YES,,,
74,maintincl,varchar(172),YES,,,
75,unitno,varchar(12),YES,,,
76,pets,varchar(119),YES,,,
77,rentincludes,varchar(46),YES,,,
78,salelease,varchar(6),YES,,,
79,improvements,varchar(92),YES,,,
80,zone,varchar(54),YES,,,
81,ownerpays,varchar(63),YES,,,
82,propertypro,varchar(65),YES,,,
83,roof,varchar(38),YES,,,
84,addtnlsubst,varchar(163),YES,,,
85,association,varchar(36),YES,,,
86,exterior,varchar(152),YES,,,
87,lotdesc,varchar(40),YES,,,
88,misc,varchar(323),YES,,,
89,provided,varchar(145),YES,,,
90,required,varchar(43),YES,,,
91,hs_rets_class,varchar(30),YES,MUL,,
92,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
93,PictureDownloaded,int(11),NO,MUL,0,
94,PictureDownloadedCount,smallint(4),YES,,,
95,HasPictures,tinyint(2),NO,,0,
96,HoursUntilNextRetry,int(11),YES,,,
97,GeoOverride,int(11),NO,MUL,0,
98,GeoCacheV2Id,int(11),YES,,,
99,GeoAddress,varchar(100),YES,,,
100,GeoCity,varchar(50),YES,,,
101,GeoState,varchar(14),YES,,,
102,GeoZipCode,varchar(10),YES,,,
103,GeoTimestamp,datetime,YES,,,
104,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
105,latitude,"float(20,8)",YES,,,
106,longitude,"float(20,8)",YES,,,
107,PriceDropDate,datetime,YES,,,
108,PriceDropFrom,int(8),YES,,,
