,Field,Type,Null,Key,Default,Extra
0,AccessibilityFeatures,tinyint(1),YES,,,
1,Appliances,varchar(240),YES,,,
2,ArchitecturalStyle,varchar(30),YES,MUL,,
3,AssociationAmenities,varchar(140),YES,,,
4,AssociationFee,"decimal(14,2)",YES,,,
5,AssociationFee2,"decimal(14,2)",YES,,,
6,AssociationFee2Frequency,varchar(30),YES,,,
7,AssociationFeeFrequency,varchar(30),YES,,,
8,AssociationFeeIncludes,varchar(210),YES,,,
9,AssociationYN,tinyint(1),YES,,,
10,AttachedGarageYN,tinyint(1),YES,,,
11,AttributionContact,varchar(30),YES,,,
12,AvailabilityDate,date,YES,,,
13,Basement,varchar(30),YES,,,
14,BathroomsFull,bigint(20),YES,,,
15,BathroomsHalf,bigint(20),YES,,,
16,BathroomsOneQuarter,bigint(20),YES,,,
17,BathroomsPartial,bigint(20),YES,,,
18,BathroomsThreeQuarter,bigint(20),YES,,,
19,BathroomsTotalInteger,bigint(20),YES,MUL,,
20,BedroomsTotal,bigint(20),YES,MUL,,
21,BodyType,varchar(30),YES,,,
22,BuildingAreaTotal,"decimal(14,2)",YES,,,
23,BusinessType,tinyint(1),YES,,,
24,BuyerAgencyCompensation,varchar(30),YES,,,
25,BuyerAgencyCompensationType,varchar(30),YES,,,
26,BuyerAgentFirstName,varchar(30),YES,,,
27,BuyerAgentFullName,varchar(30),YES,,,
28,BuyerAgentLastName,varchar(30),YES,,,
29,BuyerAgentMlsId,varchar(32),YES,,,
30,BuyerFinancing,varchar(40),YES,,,
31,BuyerOfficeMlsId,varchar(32),YES,,,
32,BuyerOfficeName,varchar(30),YES,,,
33,BuyerTeamKey,varchar(32),YES,,,
34,BuyerTeamName,varchar(30),YES,,,
35,CarportSpaces,"decimal(14,2)",YES,,,
36,City,varchar(30),YES,MUL,,
37,CloseDate,date,YES,,,
38,ClosePrice,"decimal(14,2)",YES,,,
39,CoBuyerAgentDesignation,varchar(320),YES,,,
40,CoBuyerAgentDirectPhone,varchar(30),YES,,,
41,CoBuyerAgentEmail,varchar(40),YES,,,
42,CoBuyerAgentFax,varchar(30),YES,,,
43,CoBuyerAgentFirstName,varchar(30),YES,,,
44,CoBuyerAgentFullName,varchar(30),YES,,,
45,CoBuyerAgentKey,varchar(32),YES,MUL,,
46,CoBuyerAgentLastName,varchar(30),YES,,,
47,CoBuyerAgentMiddleName,varchar(30),YES,,,
48,CoBuyerAgentMlsId,varchar(32),YES,,,
49,CoBuyerAgentMobilePhone,varchar(30),YES,,,
50,CoBuyerAgentOfficePhone,varchar(30),YES,,,
51,CoBuyerAgentOfficePhoneExt,varchar(30),YES,,,
52,CoBuyerAgentPager,varchar(30),YES,,,
53,CoBuyerAgentPreferredPhone,varchar(30),YES,,,
54,CoBuyerAgentPreferredPhoneExt,varchar(30),YES,,,
55,CoBuyerAgentStateLicense,varchar(30),YES,,,
56,CoBuyerAgentTollFreePhone,varchar(30),YES,,,
57,CoBuyerAgentURL,varchar(50),YES,,,
58,CoBuyerAgentVoiceMail,varchar(30),YES,,,
59,CoBuyerAgentVoiceMailExt,varchar(30),YES,,,
60,CoBuyerOfficeMlsId,varchar(32),YES,,,
61,CoListAgentFirstName,varchar(30),YES,,,
62,CoListAgentFullName,varchar(30),YES,,,
63,CoListAgentLastName,varchar(30),YES,,,
64,CoListAgentMlsId,varchar(32),YES,,,
65,CoListOfficeMlsId,varchar(32),YES,,,
66,CoListOfficeName,varchar(30),YES,,,
67,CommunityFeatures,varchar(230),YES,,,
68,CompensationDisclaimer,varchar(120),YES,,,
69,ConcessionsComments,varchar(50),YES,,,
70,ConstructionMaterials,varchar(60),YES,,,
71,ContractStatusChangeDate,date,YES,,,
72,Cooling,varchar(60),YES,,,
73,CoolingYN,tinyint(1),YES,,,
74,CopyrightNotice,varchar(30),YES,,,
75,CountyOrParish,varchar(30),YES,,,
76,CumulativeDaysOnMarket,bigint(20),YES,,,
77,CurrentUse,varchar(60),YES,,,
78,DaysOnMarket,bigint(20),YES,,,
79,DirectionFaces,varchar(30),YES,,,
80,Directions,varchar(30),YES,,,
81,Disclaimer,varchar(30),YES,,,
82,DocumentsAvailable,varchar(70),YES,,,
83,DocumentsChangeTimestamp,datetime,YES,,,
84,DocumentsCount,bigint(20),YES,,,
85,Electric,varchar(40),YES,,,
86,ElementarySchool,varchar(30),YES,,,
87,ElementarySchoolDistrict,varchar(30),YES,,,
88,Elevation,bigint(20),YES,,,
89,EntryLocation,varchar(50),YES,,,
90,ExistingLeaseType,varchar(30),YES,,,
91,ExteriorFeatures,varchar(60),YES,,,
92,Fencing,varchar(30),YES,,,
93,FireplaceFeatures,varchar(90),YES,,,
94,FireplaceYN,tinyint(1),YES,,,
95,FireplacesTotal,bigint(20),YES,,,
96,FloorPlansChangeTimestamp,datetime,YES,,,
97,Flooring,varchar(60),YES,,,
98,FoundationDetails,varchar(60),YES,,,
99,Furnished,varchar(30),YES,,,
100,GarageSpaces,"decimal(14,2)",YES,,,
101,GarageYN,tinyint(1),YES,,,
102,GreenEnergyEfficient,varchar(40),YES,,,
103,Heating,varchar(80),YES,,,
104,HeatingYN,tinyint(1),YES,,,
105,HighSchool,varchar(30),YES,,,
106,InteriorFeatures,varchar(190),YES,,,
107,InternetAddressDisplayYN,tinyint(1),YES,,,
108,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
109,InternetConsumerCommentYN,tinyint(1),YES,,,
110,InternetEntireListingDisplayYN,tinyint(1),YES,,,
111,LandLeaseAmount,"decimal(14,2)",YES,,,
112,LandLeaseYN,tinyint(1),YES,,,
113,Latitude,"decimal(12,8)",YES,MUL,,
114,LaundryFeatures,varchar(90),YES,,,
115,LeaseAmount,"decimal(14,2)",YES,,,
116,Levels,varchar(50),YES,,,
117,ListAgentFirstName,varchar(30),YES,,,
118,ListAgentFullName,varchar(30),YES,,,
119,ListAgentKey,varchar(32),YES,MUL,,
120,ListAgentLastName,varchar(30),YES,,,
121,ListAgentMlsId,varchar(32),YES,MUL,,
122,ListOfficeMlsId,varchar(32),YES,,,
123,ListOfficeName,varchar(50),YES,MUL,,
124,ListPrice,"decimal(14,2)",YES,MUL,,
125,ListTeamKey,varchar(32),YES,,,
126,ListTeamName,varchar(30),YES,,,
127,ListingContractDate,date,YES,,,
128,ListingId,varchar(32),YES,MUL,,
129,ListingKey,varchar(32),NO,PRI,,
130,ListingTerms,varchar(70),YES,,,
131,LivingArea,"decimal(14,2)",YES,MUL,,
132,LivingAreaSource,varchar(30),YES,,,
133,LivingAreaUnits,varchar(30),YES,,,
134,Longitude,"decimal(12,8)",YES,MUL,,
135,LotFeatures,tinyint(1),YES,,,
136,LotSizeAcres,"decimal(16,4)",YES,MUL,,
137,LotSizeArea,"decimal(16,4)",YES,,,
138,LotSizeDimensions,varchar(30),YES,,,
139,LotSizeSource,varchar(30),YES,,,
140,LotSizeSquareFeet,"decimal(14,2)",YES,,,
141,LotSizeUnits,varchar(30),YES,,,
142,MLSAreaMajor,varchar(40),YES,,,
143,MLSAreaMinor,varchar(40),YES,,,
144,MajorChangeTimestamp,datetime,YES,,,
145,MajorChangeType,varchar(30),YES,,,
146,MiddleOrJuniorSchool,varchar(30),YES,,,
147,MiddleOrJuniorSchoolDistrict,varchar(30),YES,,,
148,MlsStatus,varchar(30),YES,,,
149,MobileLength,bigint(20),YES,,,
150,MobileWidth,bigint(20),YES,,,
151,ModificationTimestamp,datetime,YES,,,
152,NewConstructionYN,tinyint(1),YES,,,
153,NumberOfBuildings,bigint(20),YES,,,
154,NumberOfUnitsTotal,bigint(20),YES,,,
155,OffMarketDate,date,YES,,,
156,OffMarketTimestamp,datetime,YES,,,
157,OnMarketDate,date,YES,,,
158,OnMarketTimestamp,datetime,YES,,,
159,OriginalListPrice,"decimal(14,2)",YES,,,
160,OriginatingSystemID,varchar(30),YES,,,
161,OriginatingSystemKey,varchar(32),YES,,,
162,OriginatingSystemName,varchar(30),YES,,,
163,OtherStructures,varchar(30),YES,,,
164,ParcelNumber,varchar(50),YES,,,
165,ParkName,varchar(30),YES,,,
166,ParkingFeatures,varchar(120),YES,,,
167,ParkingTotal,"decimal(14,2)",YES,,,
168,PatioAndPorchFeatures,varchar(30),YES,,,
169,PendingTimestamp,datetime,YES,,,
170,PetsAllowed,varchar(60),YES,,,
171,PhotosChangeTimestamp,datetime,YES,,,
172,PhotosCount,bigint(20),YES,,,
173,PoolFeatures,varchar(30),YES,,,
174,PoolPrivateYN,tinyint(1),YES,,,
175,Possession,varchar(40),YES,,,
176,PossibleUse,tinyint(1),YES,,,
177,PostalCode,varchar(30),YES,,,
178,PostalCodePlus4,varchar(30),YES,,,
179,PriceChangeTimestamp,datetime,YES,,,
180,PropertyAttachedYN,tinyint(1),YES,,,
181,PropertySubType,varchar(30),YES,MUL,,
182,PropertyType,varchar(30),YES,MUL,,
183,PublicRemarks,varchar(4950),YES,,,
184,PurchaseContractDate,date,YES,,,
185,RentIncludes,varchar(160),YES,,,
186,Roof,varchar(30),YES,,,
187,RoomsTotal,bigint(20),YES,,,
188,SeniorCommunityYN,tinyint(1),YES,,,
189,Sewer,varchar(60),YES,,,
190,Skirt,tinyint(1),YES,,,
191,SourceSystemID,varchar(30),YES,,,
192,SourceSystemKey,varchar(32),YES,,,
193,SourceSystemName,varchar(30),YES,,,
194,SpaFeatures,tinyint(1),YES,,,
195,SpecialListingConditions,varchar(30),YES,,,
196,StandardStatus,varchar(30),YES,MUL,,
197,StateOrProvince,varchar(30),YES,MUL,,
198,StatusChangeTimestamp,datetime,YES,,,
199,Stories,bigint(20),YES,,,
200,StoriesTotal,bigint(20),YES,,,
201,StreetAdditionalInfo,varchar(30),YES,,,
202,StreetDirPrefix,varchar(30),YES,,,
203,StreetDirSuffix,varchar(30),YES,,,
204,StreetName,varchar(30),YES,,,
205,StreetNumber,varchar(30),YES,,,
206,StreetNumberNumeric,bigint(20),YES,,,
207,StreetSuffix,varchar(30),YES,,,
208,StreetSuffixModifier,varchar(30),YES,,,
209,SubdivisionName,varchar(50),YES,,,
210,TaxAnnualAmount,"decimal(14,2)",YES,,,
211,TaxBlock,varchar(30),YES,,,
212,TaxLegalDescription,varchar(500),YES,,,
213,TaxParcelLetter,varchar(30),YES,,,
214,TaxYear,bigint(20),YES,,,
215,Topography,varchar(30),YES,,,
216,TransactionBrokerCompensation,varchar(30),YES,,,
217,TransactionBrokerCompensationType,varchar(30),YES,,,
218,UnitNumber,varchar(30),YES,,,
219,UnitTypeType,varchar(30),YES,,,
220,UnparsedAddress,varchar(90),YES,,,
221,Utilities,varchar(190),YES,,,
222,VideosChangeTimestamp,datetime,YES,,,
223,VideosCount,bigint(20),YES,,,
224,View,varchar(100),YES,,,
225,VirtualTourURLBranded,varchar(30),YES,,,
226,VirtualTourURLUnbranded,varchar(450),YES,,,
227,WaterBodyName,varchar(30),YES,,,
228,WaterfrontFeatures,varchar(40),YES,,,
229,WaterfrontYN,tinyint(1),YES,,,
230,WindowFeatures,varchar(50),YES,,,
231,YearBuilt,bigint(20),YES,,,
232,YearBuiltEffective,bigint(20),YES,,,
233,Zoning,varchar(30),YES,,,
234,PictureLastDownloadedTimestamp,datetime,YES,,,
235,PictureDownloaded,int(11),NO,MUL,0,
