,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AccessibilityFeatures,tinyint(1),YES,,,
2,Appliances,tinyint(1),YES,,,
3,ArchitecturalStyle,varchar(40),YES,MUL,,
4,AssociationAmenities,varchar(220),YES,,,
5,AssociationFee,"decimal(14,2)",YES,,,
6,AssociationFeeIncludes,varchar(170),YES,,,
7,AssociationYN,tinyint(1),YES,,,
8,AttachedGarageYN,tinyint(1),YES,,,
9,AvailabilityDate,date,YES,,,
10,Basement,tinyint(1),YES,,,
11,BathroomsFull,bigint(20),YES,,,
12,BathroomsHalf,bigint(20),YES,,,
13,BathroomsOneQuarter,bigint(20),YES,,,
14,BathroomsPartial,bigint(20),YES,,,
15,BathroomsThreeQuarter,bigint(20),YES,,,
16,BathroomsTotalInteger,bigint(20),YES,MUL,,
17,BedroomsTotal,bigint(20),YES,MUL,,
18,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
19,BodyType,tinyint(1),YES,,,
20,BuildingAreaTotal,"decimal(14,2)",YES,,,
21,BuildingFeatures,varchar(30),YES,,,
22,BusinessType,tinyint(1),YES,,,
23,BuyerAgentDesignation,varchar(30),YES,,,
24,BuyerAgentDirectPhone,varchar(30),YES,,,
25,BuyerAgentEmail,varchar(30),YES,,,
26,BuyerAgentFax,varchar(30),YES,,,
27,BuyerAgentFirstName,varchar(30),YES,,,
28,BuyerAgentFullName,varchar(50),YES,,,
29,BuyerAgentKey,varchar(32),YES,MUL,,
30,BuyerAgentLastName,varchar(30),YES,,,
31,BuyerAgentMiddleName,varchar(30),YES,,,
32,BuyerAgentMlsId,varchar(32),YES,,,
33,BuyerAgentMobilePhone,varchar(30),YES,,,
34,BuyerAgentOfficePhone,varchar(30),YES,,,
35,BuyerAgentOfficePhoneExt,varchar(30),YES,,,
36,BuyerAgentPager,varchar(30),YES,,,
37,BuyerAgentPreferredPhone,varchar(30),YES,,,
38,BuyerAgentPreferredPhoneExt,varchar(30),YES,,,
39,BuyerAgentStateLicense,varchar(30),YES,,,
40,BuyerAgentTollFreePhone,varchar(30),YES,,,
41,BuyerAgentURL,varchar(30),YES,,,
42,BuyerAgentVoiceMail,varchar(30),YES,,,
43,BuyerAgentVoiceMailExt,varchar(30),YES,,,
44,BuyerFinancing,varchar(50),YES,,,
45,BuyerOfficeEmail,varchar(30),YES,,,
46,BuyerOfficeFax,varchar(30),YES,,,
47,BuyerOfficeKey,varchar(32),YES,,,
48,BuyerOfficeMlsId,varchar(32),YES,,,
49,BuyerOfficeName,varchar(30),YES,,,
50,BuyerOfficePhone,varchar(30),YES,,,
51,BuyerOfficePhoneExt,varchar(30),YES,,,
52,BuyerOfficeURL,varchar(30),YES,,,
53,BuyerTeamKey,varchar(32),YES,,,
54,BuyerTeamName,varchar(30),YES,,,
55,CancelationDate,date,YES,,,
56,CarportSpaces,"decimal(14,2)",YES,,,
57,CarportYN,tinyint(1),YES,,,
58,City,varchar(30),YES,MUL,,
59,CloseDate,date,YES,,,
60,ClosePrice,"decimal(14,2)",YES,,,
61,CoBuyerAgentDesignation,varchar(30),YES,,,
62,CoBuyerAgentDirectPhone,varchar(30),YES,,,
63,CoBuyerAgentEmail,varchar(30),YES,,,
64,CoBuyerAgentFax,varchar(30),YES,,,
65,CoBuyerAgentFirstName,varchar(30),YES,,,
66,CoBuyerAgentFullName,varchar(40),YES,,,
67,CoBuyerAgentKey,varchar(32),YES,MUL,,
68,CoBuyerAgentLastName,varchar(30),YES,,,
69,CoBuyerAgentMiddleName,varchar(30),YES,,,
70,CoBuyerAgentMlsId,varchar(32),YES,,,
71,CoBuyerAgentMobilePhone,varchar(30),YES,,,
72,CoBuyerAgentOfficePhone,varchar(30),YES,,,
73,CoBuyerAgentOfficePhoneExt,varchar(30),YES,,,
74,CoBuyerAgentPager,varchar(30),YES,,,
75,CoBuyerAgentPreferredPhone,varchar(30),YES,,,
76,CoBuyerAgentPreferredPhoneExt,varchar(30),YES,,,
77,CoBuyerAgentStateLicense,varchar(30),YES,,,
78,CoBuyerAgentTollFreePhone,varchar(30),YES,,,
79,CoBuyerAgentURL,varchar(30),YES,,,
80,CoBuyerAgentVoiceMail,varchar(30),YES,,,
81,CoBuyerAgentVoiceMailExt,varchar(30),YES,,,
82,CoBuyerOfficeMlsId,varchar(32),YES,,,
83,CoListAgentDesignation,varchar(30),YES,,,
84,CoListAgentDirectPhone,varchar(30),YES,,,
85,CoListAgentEmail,varchar(30),YES,,,
86,CoListAgentFax,varchar(30),YES,,,
87,CoListAgentFirstName,varchar(30),YES,,,
88,CoListAgentFullName,varchar(50),YES,,,
89,CoListAgentKey,varchar(32),YES,MUL,,
90,CoListAgentLastName,varchar(30),YES,,,
91,CoListAgentMiddleName,varchar(30),YES,,,
92,CoListAgentMlsId,varchar(32),YES,,,
93,CoListAgentMobilePhone,varchar(30),YES,,,
94,CoListAgentOfficePhone,varchar(30),YES,,,
95,CoListAgentOfficePhoneExt,varchar(30),YES,,,
96,CoListAgentPager,varchar(30),YES,,,
97,CoListAgentPreferredPhone,varchar(30),YES,,,
98,CoListAgentPreferredPhoneExt,varchar(30),YES,,,
99,CoListAgentStateLicense,varchar(30),YES,,,
100,CoListAgentTollFreePhone,varchar(30),YES,,,
101,CoListAgentURL,varchar(30),YES,,,
102,CoListAgentVoiceMail,varchar(30),YES,,,
103,CoListAgentVoiceMailExt,varchar(30),YES,,,
104,CoListOfficeEmail,varchar(30),YES,,,
105,CoListOfficeFax,varchar(30),YES,,,
106,CoListOfficeKey,varchar(32),YES,,,
107,CoListOfficeMlsId,varchar(32),YES,,,
108,CoListOfficeName,varchar(70),YES,,,
109,CoListOfficePhone,varchar(30),YES,,,
110,CoListOfficePhoneExt,varchar(30),YES,,,
111,CoListOfficeURL,varchar(30),YES,,,
112,Concessions,varchar(30),YES,,,
113,ConcessionsAmount,bigint(20),YES,,,
114,ConstructionMaterials,tinyint(1),YES,,,
115,Contingency,varchar(30),YES,,,
116,ContingentDate,date,YES,,,
117,ContractStatusChangeDate,date,YES,,,
