,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,acreage,"decimal(10,2)",YES,,,
2,addl_parcel_numbers,varchar(400),YES,,,
3,agent_id,varchar(26),YES,MUL,,
4,cancel_date,date,YES,,,
5,city_mailing_addr,varchar(100),YES,,,
6,colistingmemberaddress,varchar(150),YES,,,
7,colistingmemberemail,varchar(150),YES,,,
8,colistingmemberfax,varchar(25),YES,,,
9,colistingmembername,varchar(72),YES,,,
10,colistingmemberphone,varchar(31),YES,,,
11,colistingmembershortid,varchar(15),YES,,,
12,colistingmemberurl,varchar(150),YES,,,
13,corp_limitperauditor,varchar(100),YES,,,
14,cosellingmemberaddress,varchar(150),YES,,,
15,cosellingmemberemail,varchar(150),YES,,,
16,cosellingmemberfax,varchar(25),YES,,,
17,cosellingmembername,varchar(72),YES,,,
18,cosellingmemberphone,varchar(25),YES,,,
19,cosellingmembershortid,varchar(15),YES,,,
20,cosellingmemberurl,varchar(150),YES,,,
21,county,varchar(100),YES,,,
22,days_on_market,varchar(5),YES,,,
23,display_on_public_websites,varchar(1),YES,,,
24,entry_timestamp,datetime,YES,,,
25,latitude,"decimal(11,6)",YES,,,
26,list_date,date,YES,,,
27,list_number_main,int(11),YES,,,
28,listing_id,varchar(13),NO,MUL,,
29,listingmemberaddress,varchar(150),YES,,,
30,listingmemberemail,varchar(150),YES,,,
31,listingmemberfax,varchar(30),YES,,,
32,listingmembername,varchar(72),YES,,,
33,listingmemberphone,varchar(31),YES,,,
34,listingmembershortid,varchar(15),YES,,,
35,listingmemberurl,varchar(150),YES,,,
36,listingofficeaddress,varchar(150),YES,,,
37,listingofficeemail,varchar(150),YES,,,
38,listingofficefax,varchar(15),YES,,,
39,listingofficename,varchar(150),YES,,,
40,listingofficephone,varchar(25),YES,,,
41,listingofficeshortid,varchar(15),YES,,,
42,listingofficeurl,varchar(150),YES,,,
43,longitude,"decimal(11,6)",YES,,,
44,mls_identifier,varchar(26),YES,,,
45,off_market_date,date,YES,,,
46,office_id,varchar(26),YES,,,
47,original_list_price,"decimal(14,2)",YES,,,
48,parcel_num,varchar(50),YES,,,
49,picture_count,int(11),YES,,,
50,picture_timestamp,datetime,YES,,,
51,property_description,text,YES,,,
52,property_type,varchar(2),YES,,,
53,selling_agency_id,varchar(26),YES,,,
54,selling_agent_id,varchar(26),YES,,,
55,sellingmemberaddress,varchar(150),YES,,,
56,sellingmemberemail,varchar(150),YES,,,
57,sellingmemberfax,varchar(30),YES,,,
58,sellingmembername,varchar(72),YES,,,
59,sellingmemberphone,varchar(31),YES,,,
60,sellingmembershortid,varchar(15),YES,,,
61,sellingmemberurl,varchar(150),YES,,,
62,sellingofficeaddress,varchar(150),YES,,,
63,sellingofficeemail,varchar(150),YES,,,
64,sellingofficefax,varchar(15),YES,,,
65,sellingofficename,varchar(150),YES,,,
66,sellingofficephone,varchar(25),YES,,,
67,sellingofficeshortid,varchar(16),YES,,,
68,sellingofficeurl,varchar(150),YES,,,
69,showing_start_date,date,YES,,,
70,sold_date,date,YES,,,
71,state,varchar(100),YES,,,
72,status,varchar(100),YES,,,
73,status_change_date,date,YES,,,
74,street_name,varchar(30),YES,,,
75,street_num,varchar(10),YES,,,
76,street_postdirection,varchar(100),YES,,,
77,street_predirection,varchar(100),YES,,,
78,street_suffix,varchar(100),YES,,,
79,subdivcmplxcomm,varchar(100),YES,,,
80,subtype,varchar(100),YES,,,
81,tax_district,varchar(20),YES,,,
82,timestamp,datetime,YES,,,
83,township,varchar(100),YES,,,
84,unbranded_virtual_tour,text,YES,,,
85,unitsuite_num,varchar(30),YES,,,
86,vowaddressdisplay,tinyint(1),YES,,,
87,vowautomatedvaluationdisplay,tinyint(1),YES,,,
88,vowconsumercomment,tinyint(1),YES,,,
89,vowentirelistingdisplay,tinyint(1),YES,,,
90,withdrawal_date,date,YES,,,
91,zip_code,varchar(100),YES,MUL,,
92,bedroom_level_beds_down1,bigint(20),YES,,,
93,bedroom_level_beds_down2,bigint(20),YES,,,
94,bedroom_level_beds_entry_level,bigint(20),YES,,,
95,bedroom_level_beds_up1,bigint(20),YES,,,
96,bedroom_level_beds_up2,bigint(20),YES,,,
97,comm_dev_chrg,varchar(100),YES,,,
98,den_level_den_down1,bigint(20),YES,,,
99,den_level_den_down2,bigint(20),YES,,,
100,den_level_den_entry_level,bigint(20),YES,,,
101,den_level_den_up1,bigint(20),YES,,,
102,den_level_den_up2,bigint(20),YES,,,
103,dining_room_level_dining_down1,bigint(20),YES,,,
104,dining_room_level_dining_down2,bigint(20),YES,,,
105,dining_room_level_dining_entry_level,bigint(20),YES,,,
106,dining_room_level_dining_up1,bigint(20),YES,,,
107,dining_room_level_dining_up2,bigint(20),YES,,,
108,eating_space_level_eating_s_entry_level,bigint(20),YES,,,
109,eating_space_level_eating_space_down1,bigint(20),YES,,,
110,eating_space_level_eating_space_down2,bigint(20),YES,,,
111,eating_space_level_eating_space_up1,bigint(20),YES,,,
112,eating_space_level_eating_space_up2,bigint(20),YES,,,
113,exterior,varchar(100),YES,,,
114,family_room_level_family_r_entry_level,bigint(20),YES,,,
115,family_room_level_family_room_down1,bigint(20),YES,,,
116,family_room_level_family_room_down2,bigint(20),YES,,,
117,family_room_level_family_room_up1,bigint(20),YES,,,
118,family_room_level_family_room_up2,bigint(20),YES,,,
119,full_baths_level_full_b_entry_level,bigint(20),YES,,,
120,full_baths_level_full_baths_down1,bigint(20),YES,,,
121,full_baths_level_full_baths_down2,bigint(20),YES,,,
122,full_baths_level_full_baths_up1,bigint(20),YES,,,
123,full_baths_level_full_baths_up2,bigint(20),YES,,,
124,great_room_level_great_r_entry_level,bigint(20),YES,,,
125,great_room_level_great_room_down1,bigint(20),YES,,,
126,great_room_level_great_room_down2,bigint(20),YES,,,
127,great_room_level_great_room_up1,bigint(20),YES,,,
128,great_room_level_great_room_up2,bigint(20),YES,,,
129,half_baths_level_half_b_entry_level,bigint(20),YES,,,
130,half_baths_level_half_bath_down1,bigint(20),YES,,,
131,half_baths_level_half_bath_down2,bigint(20),YES,,,
132,half_baths_level_half_baths_up1,bigint(20),YES,,,
133,half_baths_level_half_baths_up2,bigint(20),YES,,,
134,hoacoa_fee_includes,varchar(154),YES,,,
135,hoacoa_info_hoacoa_contact_name,text,YES,,,
136,hoacoa_info_hoacoa_contact_num,text,YES,,,
137,hoacoa_info_hoacoa_transfer_fee,"decimal(23,2)",YES,,,
138,hoacoa_info_reserve_contribution,"decimal(23,2)",YES,,,
139,instr_num,varchar(20),YES,,,
140,interior_flooring,varchar(103),YES,,,
141,leased_items_leased_items,varchar(100),YES,,,
142,living_room_level_living_r_down1,bigint(20),YES,,,
143,living_room_level_living_r_down2,bigint(20),YES,,,
144,living_room_level_living_r_entry_level,bigint(20),YES,,,
145,living_room_level_living_r_up1,bigint(20),YES,,,
146,living_room_level_living_r_up2,bigint(20),YES,,,
147,located_on_floor,"decimal(15,2)",YES,,,
148,midhigh_rise,varchar(100),YES,,,
149,rec_room_level_rec_room_down1,bigint(20),YES,,,
150,rec_room_level_rec_room_down2,bigint(20),YES,,,
151,rec_room_level_rec_room_entry_level,bigint(20),YES,,,
152,rec_room_level_rec_room_up1,bigint(20),YES,,,
153,rec_room_level_rec_room_up2,bigint(20),YES,,,
154,tax,varchar(100),YES,,,
155,utility_space_level_utility_down1,bigint(20),YES,,,
156,utility_space_level_utility_down2,bigint(20),YES,,,
157,utility_space_level_utility_entry_level,bigint(20),YES,,,
158,utility_space_level_utility_up1,bigint(20),YES,,,
159,utility_space_level_utility_up2,bigint(20),YES,,,
160,volnum__pgnum,varchar(20),YES,,,
161,warranty,varchar(100),YES,,,
162,per,varchar(20),YES,,,
163,new_financing,varchar(100),YES,,,
164,contingency_reason,varchar(50),YES,,,
165,list_price,"decimal(15,2)",YES,,,
166,sold_price,"decimal(15,2)",YES,,,
167,tax_year,int(4),YES,,,
168,taxes_yrly,"decimal(11,2)",YES,,,
169,under_contract_date,date,YES,,,
170,assessment,varchar(20),YES,,,
171,lot_size_front,varchar(50),YES,,,
172,lot_size_side,varchar(20),YES,,,
173,year_built,int(4),YES,,,
174,alternate_uses,varchar(100),YES,,,
175,built_prior_to_1978,varchar(100),YES,,,
176,school_district,varchar(100),YES,,,
177,possession,varchar(20),YES,,,
178,lot_characteristics,varchar(106),YES,,,
179,assoccondo_fee,"decimal(15,2)",YES,,,
180,list_pricesqft,"decimal(15,2)",YES,,,
181,mult_parcelssch_dis,varchar(100),YES,,,
182,air_conditioning,varchar(100),YES,,,
183,heating,varchar(100),YES,,,
184,parking_type,varchar(249),YES,,,
185,accessible_features_accessible_features,varchar(100),YES,,,
186,approx_complete_date,date,YES,,,
187,atfls_source,varchar(20),YES,,,
188,basement_description,varchar(100),YES,,,
189,baths_fh,"decimal(6,1)",YES,,,
190,bedrooms,int(4),YES,,,
191,cmplexsub_amenities,varchar(178),YES,,,
192,directions,varchar(400),YES,,,
193,exterior_amenities,varchar(134),YES,,,
194,fireplace,varchar(100),YES,,,
195,full_baths,int(6),YES,,,
196,garageenclosdspaces,"decimal(15,2)",YES,,,
197,half_baths,int(6),YES,,,
198,interior_amenities,varchar(233),YES,,,
199,manufactured_housing,varchar(100),YES,,,
200,new_construction,varchar(100),YES,,,
201,rooms,varchar(211),YES,,,
202,sqft_atfls,"decimal(10,2)",YES,,,
203,sqft_documented,"decimal(10,2)",YES,,,
204,style,varchar(100),YES,,,
205,total_baths,"decimal(7,2)",YES,,,
206,windows,varchar(100),YES,,,
207,building_sq_ft,"decimal(10,2)",YES,,,
208,complex_name,varchar(20),YES,,,
209,for_exchange,varchar(100),YES,,,
210,list_priceacre,"decimal(15,2)",YES,,,
211,max_contiguous_sf_av,"decimal(10,2)",YES,,,
212,minimum_acreage,"decimal(6,1)",YES,,,
213,minimum_sf_avail,"decimal(10,2)",YES,,,
214,multiple_parcels,varchar(100),YES,,,
215,num_of_dwellings,int(4),YES,,,
216,price_per_acre,"decimal(15,2)",YES,,,
217,road_frontage,varchar(20),YES,,,
218,term_desired,varchar(20),YES,,,
219,tillable_acres,"decimal(15,2)",YES,,,
220,traffic_count_perday,"decimal(15,2)",YES,,,
221,useable_acres,"decimal(15,2)",YES,,,
222,num_of_buildings,varchar(20),YES,,,
223,dist_to_intersxn,"decimal(15,2)",YES,,,
224,construction,varchar(100),YES,,,
225,for_sale,varchar(100),YES,,,
226,mortgage_balance,"decimal(15,2)",YES,,,
227,services_available,varchar(100),YES,,,
228,tax_incentive,varchar(100),YES,,,
229,year_remodeled,int(4),YES,,,
230,auction_info_auction,varchar(100),YES,,,
231,auction_info_auction_date,date,YES,,,
232,auction_info_conditions,text,YES,,,
