,Field,Type,Null,Key,Default,Extra
0,Agent__FirstName,text,YES,,,
1,Agent__ID,int(11),YES,,,
2,Agent__LastName,text,YES,,,
3,Agent__MobilePhoneLineNumber,text,YES,,,
4,BasicDetails__Bathrooms,int(11),YES,MUL,,
5,BasicDetails__Bedrooms,int(11),YES,MUL,,
6,BasicDetails__Description,text,YES,,,
7,BasicDetails__LivingArea,text,YES,,,
8,BasicDetails__PropertyType,varchar(32),YES,,,
9,BasicDetails__YearBuilt,int(11),YES,MUL,,
10,ListingDetails__LastUpdated,text,YES,,,
11,ListingDetails__ListingContractDate,text,YES,,,
12,ListingDetails__ListingID,varchar(32),NO,PRI,,
13,ListingDetails__Price,float,YES,MUL,,
14,ListingDetails__ProviderListingId,varchar(32),NO,MUL,,
15,ListingDetails__Status,varchar(32),YES,,,
16,Location__City,text,YES,,,
17,Location__DisplayAddress,text,YES,,,
18,Location__PostalCode,text,YES,,,
19,Location__Province,text,YES,,,
20,Location__StreetAddress,text,YES,,,
21,Neighborhood,text,YES,,,
22,Office__BrokerPhone,text,YES,,,
23,Office__City,text,YES,,,
24,Office__FranchiseName,text,YES,,,
25,Office__OfficeName,text,YES,,,
26,Office__State,text,YES,,,
27,Office__StreetAddress,text,YES,,,
28,Office__Website,text,YES,,,
29,Office__Zip,text,YES,,,
30,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
31,PriceDropDate,datetime,YES,,,
32,PriceDropFrom,int(8),YES,,,
33,GeoOverride,int(11),NO,MUL,0,
34,GeoCacheV2Id,int(11),YES,,,
35,GeoAddress,varchar(100),YES,,,
36,GeoCity,varchar(50),YES,,,
37,GeoState,varchar(22),YES,,,
38,GeoZipCode,varchar(10),YES,,,
39,GeoTimestamp,datetime,YES,,,
40,GeoLat,"float(20,8)",YES,,,
41,GeoLon,"float(20,8)",YES,,,
