,Field,Type,Null,Key,Default,Extra
0,ListingId,varchar(275),NO,MUL,,
1,ListingKey,varchar(275),NO,PRI,,
2,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
3,AboveGradeFinishedAreaSource,varchar(24),YES,,,
4,AboveGradeFinishedAreaUnits,varchar(22),YES,,,
5,AccessCode,varchar(45),YES,,,
6,AccessibilityFeatures,varchar(54),YES,,,
7,ActivationDate,date,YES,,,
8,AdditionalParcelsDescription,text,YES,,,
9,AdditionalParcelsYN,tinyint(1),YES,,,
10,AnchorsCoTenants,text,YES,,,
11,Appliances,varchar(170),YES,,,
12,ArchitecturalStyle,varchar(40),YES,,,
13,AssociationAmenities,varchar(60),YES,,,
14,AssociationFee,"decimal(14,2)",YES,,,
15,AssociationFee2,"decimal(14,2)",YES,,,
16,AssociationFee2Frequency,varchar(23),YES,,,
17,AssociationFeeFrequency,varchar(23),YES,,,
18,AssociationFeeIncludes,varchar(150),YES,,,
19,AssociationName,varchar(70),YES,,,
20,AssociationName2,varchar(70),YES,,,
21,AssociationPhone,varchar(36),YES,,,
22,AssociationPhone2,varchar(36),YES,,,
23,AssociationYN,tinyint(1),YES,,,
24,AttachedGarageYN,tinyint(1),YES,,,
25,AvailabilityDate,date,YES,,,
26,Basement,varchar(30),YES,,,
27,BasementYN,tinyint(1),YES,,,
28,BathroomsFull,int(11),YES,,,
29,BathroomsHalf,int(11),YES,,,
30,BathroomsOneQuarter,int(11),YES,,,
31,BathroomsPartial,int(11),YES,,,
32,BathroomsThreeQuarter,int(11),YES,,,
33,BathroomsTotalInteger,int(11),YES,,,
34,BedroomsPossible,int(11),YES,,,
35,BedroomsTotal,int(11),YES,,,
36,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
37,BelowGradeFinishedAreaSource,varchar(24),YES,,,
38,BelowGradeFinishedAreaUnits,varchar(22),YES,,,
39,BodyType,varchar(20),YES,,,
40,CLIP,bigint(20),YES,,,
41,CableTvExpense,"decimal(14,2)",YES,,,
42,CancellationDate,date,YES,,,
43,CapRate,"decimal(5,2)",YES,,,
44,CarportSpaces,"decimal(14,2)",YES,,,
45,CarportYN,tinyint(1),YES,,,
46,CarrierRoute,varchar(29),YES,,,
47,City,varchar(70),YES,,,
48,CityRegion,varchar(170),YES,,,
49,CloseDate,date,YES,,,
50,ClosePrice,"decimal(14,2)",YES,,,
51,CommonInterest,varchar(28),YES,,,
52,CommonWalls,varchar(26),YES,,,
53,CommunityFeatures,varchar(120),YES,,,
54,Concessions,varchar(26),YES,,,
55,ConcessionsAmount,int(11),YES,,,
56,ConcessionsComments,varchar(220),YES,,,
57,ConstructionMaterials,varchar(38),YES,,,
58,ContinentRegion,varchar(170),YES,,,
59,Contingency,text,YES,,,
60,ContingentDate,date,YES,,,
61,ContractStatusChangeDate,date,YES,,,
62,Cooling,varchar(38),YES,,,
63,CoolingYN,tinyint(1),YES,,,
64,CopyrightNotice,text,YES,,,
65,Country,varchar(12),YES,,,
66,CountryRegion,varchar(170),YES,,,
67,CountyOrParish,varchar(70),YES,,,
68,CoveredSpaces,"decimal(14,2)",YES,,,
69,CropsIncludedYN,tinyint(1),YES,,,
70,CrossStreet,varchar(70),YES,,,
71,CultivatedArea,"decimal(14,2)",YES,,,
72,CumulativeDaysOnMarket,int(11),YES,,,
73,CurrentFinancing,varchar(37),YES,,,
74,CurrentUse,varchar(31),YES,,,
75,DOH1,varchar(45),YES,,,
76,DOH2,varchar(45),YES,,,
77,DOH3,varchar(45),YES,,,
78,DaysOnMarket,int(11),YES,,,
79,DaysOnMarketReplication,int(11),YES,,,
80,DaysOnMarketReplicationDate,date,YES,,,
81,DaysOnMarketReplicationIncreasingYN,tinyint(1),YES,,,
82,DevelopmentStatus,varchar(31),YES,,,
83,DirectionFaces,varchar(19),YES,,,
84,Directions,text,YES,,,
85,Disclaimer,text,YES,,,
86,Disclosures,varchar(44),YES,,,
87,DocumentsAvailable,varchar(120),YES,,,
88,DocumentsChangeTimestamp,datetime,YES,,,
89,DocumentsCount,int(11),YES,,,
90,DoorFeatures,varchar(34),YES,,,
91,DualVariableCompensationYN,tinyint(1),YES,,,
92,Electric,varchar(38),YES,,,
93,ElectricExpense,"decimal(14,2)",YES,,,
94,ElectricOnPropertyYN,tinyint(1),YES,,,
95,ElementarySchool,varchar(70),YES,,,
96,ElementarySchoolDistrict,varchar(70),YES,,,
97,Elevation,int(11),YES,,,
98,ElevationUnits,varchar(16),YES,,,
99,EntryLevel,int(11),YES,,,
100,EntryLocation,varchar(70),YES,,,
101,Exclusions,text,YES,,,
102,ExistingLeaseType,varchar(26),YES,,,
103,ExpirationDate,date,YES,,,
104,ExteriorFeatures,varchar(33),YES,,,
105,FarmCreditServiceInclYN,tinyint(1),YES,,,
106,FarmLandAreaSource,varchar(24),YES,,,
107,FarmLandAreaUnits,varchar(22),YES,,,
108,Fencing,varchar(28),YES,,,
109,FinancialDataSource,varchar(25),YES,,,
110,FireplaceFeatures,varchar(40),YES,,,
111,FireplaceYN,tinyint(1),YES,,,
112,FireplacesTotal,int(11),YES,,,
113,Flooring,varchar(42),YES,,,
114,FoundationArea,"decimal(14,2)",YES,,,
115,FoundationDetails,varchar(27),YES,,,
116,FrontageLength,text,YES,,,
117,FrontageType,varchar(23),YES,,,
118,FuelExpense,"decimal(14,2)",YES,,,
119,Furnished,varchar(32),YES,,,
120,FurnitureReplacementExpense,"decimal(14,2)",YES,,,
121,GarageSpaces,"decimal(14,2)",YES,,,
122,GarageYN,tinyint(1),YES,,,
123,Heating,varchar(70),YES,,,
124,HeatingYN,tinyint(1),YES,,,
125,HighSchool,varchar(70),YES,,,
126,HighSchoolDistrict,varchar(70),YES,,,
127,HomeWarrantyYN,tinyint(1),YES,,,
128,HorseAmenities,varchar(29),YES,,,
129,HorseYN,tinyint(1),YES,,,
130,HoursDaysOfOperation,varchar(26),YES,,,
131,HoursDaysOfOperationDescription,text,YES,,,
132,HumanModifiedYN,tinyint(1),YES,,,
133,Inclusions,text,YES,,,
134,IncomeIncludes,varchar(20),YES,,,
135,InsuranceExpense,"decimal(14,2)",YES,,,
136,InteriorFeatures,varchar(120),YES,,,
137,InternetAddressDisplayYN,tinyint(1),YES,,,
138,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
139,InternetConsumerCommentYN,tinyint(1),YES,,,
140,InternetEntireListingDisplayYN,tinyint(1),YES,,,
141,IrrigationSource,varchar(30),YES,,,
142,IrrigationWaterRightsAcres,"decimal(16,4)",YES,,,
143,IrrigationWaterRightsYN,tinyint(1),YES,,,
144,LaborInformation,varchar(33),YES,,,
145,LandLeaseAmount,"decimal(14,2)",YES,,,
146,LandLeaseAmountFrequency,varchar(23),YES,,,
147,LandLeaseExpirationDate,date,YES,,,
148,LandLeaseYN,tinyint(1),YES,,,
149,Latitude,"decimal(12,8)",YES,,,
150,LaundryFeatures,varchar(40),YES,,,
151,LeasableArea,"decimal(14,2)",YES,,,
152,LeasableAreaUnits,varchar(22),YES,,,
153,LeaseAmount,"decimal(14,2)",YES,,,
154,LeaseAmountFrequency,varchar(23),YES,,,
155,LeaseAssignableYN,tinyint(1),YES,,,
156,LeaseConsideredYN,tinyint(1),YES,,,
157,LeaseExpiration,date,YES,,,
158,LeaseRenewalCompensation,varchar(40),YES,,,
159,LeaseRenewalOptionYN,tinyint(1),YES,,,
160,LeaseTerm,varchar(24),YES,,,
161,Levels,varchar(25),YES,,,
162,License1,varchar(45),YES,,,
163,License2,varchar(45),YES,,,
164,License3,varchar(45),YES,,,
165,LicensesExpense,"decimal(14,2)",YES,,,
166,ListAOR,varchar(59),YES,,,
167,ListAgentAOR,varchar(59),YES,,,
168,ListAgentDesignation,varchar(54),YES,,,
169,ListAgentDirectPhone,varchar(36),YES,,,
170,ListAgentEmail,varchar(100),YES,,,
171,ListAgentFax,varchar(36),YES,,,
172,ListAgentFirstName,varchar(70),YES,,,
173,ListAgentFullName,varchar(170),YES,,,
174,ListAgentHomePhone,varchar(36),YES,,,
175,ListAgentKey,varchar(275),YES,,,
176,ListAgentKeyNumeric,int(11),YES,,,
177,ListAgentLastName,varchar(70),YES,,,
178,ListAgentMiddleName,varchar(70),YES,,,
179,ListAgentMlsId,varchar(45),YES,,,
180,ListAgentMobilePhone,varchar(36),YES,,,
181,ListAgentNamePrefix,varchar(30),YES,,,
182,ListAgentNameSuffix,varchar(30),YES,,,
183,ListAgentOfficePhone,varchar(36),YES,,,
184,ListAgentOfficePhoneExt,varchar(30),YES,,,
185,ListAgentPager,varchar(36),YES,,,
186,ListAgentPreferredPhone,varchar(36),YES,,,
187,ListAgentPreferredPhoneExt,varchar(30),YES,,,
188,ListAgentStateLicense,varchar(70),YES,,,
189,ListAgentTollFreePhone,varchar(36),YES,,,
190,ListAgentURL,text,YES,,,
191,ListAgentVoiceMail,varchar(36),YES,,,
192,ListAgentVoiceMailExt,varchar(30),YES,,,
193,ListOfficeAOR,varchar(59),YES,,,
194,ListOfficeEmail,varchar(100),YES,,,
195,ListOfficeFax,varchar(36),YES,,,
196,ListOfficeKey,varchar(275),YES,,,
197,ListOfficeKeyNumeric,int(11),YES,,,
198,ListOfficeMlsId,varchar(45),YES,,,
199,ListOfficeName,text,YES,,,
200,ListOfficePhone,varchar(36),YES,,,
201,ListOfficePhoneExt,varchar(30),YES,,,
202,ListOfficeURL,text,YES,,,
203,ListPrice,"decimal(14,2)",YES,,,
204,ListPriceLow,"decimal(14,2)",YES,,,
205,ListTeamKey,varchar(275),YES,,,
206,ListTeamKeyNumeric,int(11),YES,,,
207,ListTeamName,varchar(70),YES,,,
208,ListingAgreement,varchar(37),YES,,,
209,ListingContractDate,date,YES,,,
210,ListingKeyNumeric,int(11),YES,,,
211,ListingService,varchar(24),YES,,,
212,ListingTerms,varchar(35),YES,,,
213,LivingArea,"decimal(14,2)",YES,,,
214,LivingAreaSource,varchar(24),YES,,,
215,LivingAreaUnits,varchar(22),YES,,,
216,LockBoxLocation,text,YES,,,
217,LockBoxSerialNumber,varchar(45),YES,,,
218,LockBoxType,varchar(27),YES,,,
219,Longitude,"decimal(12,8)",YES,,,
220,LotDimensionsSource,varchar(23),YES,,,
221,LotFeatures,varchar(110),YES,,,
222,LotSizeAcres,"decimal(16,4)",YES,,,
223,LotSizeArea,"decimal(16,4)",YES,,,
224,LotSizeDimensions,varchar(170),YES,,,
225,LotSizeSource,varchar(23),YES,,,
226,LotSizeSquareFeet,"decimal(14,2)",YES,,,
227,LotSizeUnits,varchar(22),YES,,,
228,MLSAreaMajor,varchar(70),YES,,,
229,MLSAreaMinor,varchar(70),YES,,,
230,MainLevelBathrooms,int(11),YES,,,
231,MainLevelBedrooms,int(11),YES,,,
232,MaintenanceExpense,"decimal(14,2)",YES,,,
