,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,1031_exchange_yn,varchar(10),YES,,,
2,address,varchar(100),YES,,,
3,address_direction,varchar(2),YES,,,
4,address_number,varchar(15),YES,,,
5,address_search_number,int(10),YES,,,
6,address_street,varchar(50),YES,,,
7,agent,int(10),YES,MUL,,
8,agent_conf_remarks,text,YES,,,
9,agent_hit_count,int(10),YES,,,
10,agreements,varchar(114),YES,,,
11,annual_taxes,varchar(10),YES,,,
12,appraiser,varchar(10),YES,,,
13,asking_price,int(10),YES,MUL,,
14,associated_document_count,int(10),YES,,,
15,auction,varchar(3),YES,,,
16,available_financing,varchar(76),YES,,,
17,bankownedreo,varchar(3),YES,,,
18,bump_period,smallint(3),YES,,,
19,city,varchar(14),YES,MUL,,
20,class,varchar(31),YES,,,
21,client_hit_count,int(10),YES,,,
22,closing_agent,varchar(10),YES,,,
23,closing_date,date,YES,,,
24,closingpossession,varchar(56),YES,,,
25,comments__concessions,varchar(25),YES,,,
26,comp_variable_yn,varchar(10),YES,,,
27,compensation_sa,varchar(10),YES,,,
28,contract_date,date,YES,,,
29,county,varchar(16),YES,,,
30,cumulative_dom,int(10),YES,,,
31,days_under_contract,varchar(10),YES,,,
32,directions,varchar(500),YES,,,
33,distressed_property,varchar(14),YES,,,
34,doc_timestamp,datetime,YES,,,
35,dom,int(10),YES,,,
36,domls,int(10),YES,,,
37,excluded_buyer_yn,varchar(10),YES,,,
38,expiration_date,date,YES,,,
39,financing_remarks,varchar(50),YES,,,
40,fips_code,varchar(10),YES,,,
41,first_photo_add_timestamp,datetime,YES,,,
42,geo_address_line,varchar(255),YES,,,
43,geo_latitude,"decimal(18,15)",YES,,,
44,geo_longitude,"decimal(19,15)",YES,,,
45,geo_match_code,smallint(3),YES,,,
46,geo_matched_method,smallint(3),YES,,,
47,geo_postal_code,varchar(10),YES,,,
48,geo_primary_city,varchar(100),YES,,,
49,geo_quality,"decimal(12,8)",YES,,,
50,geo_secondary_city,varchar(100),YES,,,
51,geo_subdivision,varchar(2),YES,,,
52,geo_update_timestamp,datetime,YES,,,
53,geo_zoom_level,"decimal(2,0)",YES,,,
54,headline,varchar(50),YES,,,
55,hotsheet_date,date,YES,,,
56,how_sold,smallint(3),YES,,,
57,idx_include,varchar(19),YES,,,
58,imapp_address,varchar(50),YES,,,
59,input_date,datetime,YES,,,
60,inspfeasibility_duration,smallint(3),YES,,,
61,irrigation_assmt,varchar(10),YES,,,
62,irrigation_system,varchar(137),YES,,,
63,la1agent_address2,varchar(50),YES,,,
64,la1agent_city,varchar(50),YES,,,
