,Field,Type,Null,Key,Default,Extra
0,matrix_unique_id,bigint(19),NO,PRI,,
1,ac,text,YES,,,
2,acres,"decimal(11,2)",YES,,,
3,acres_open,int(11),YES,,,
4,acres_pasture,int(11),YES,,,
5,appliances,text,YES,,,
6,apx_lot_dim,varchar(25),YES,,,
7,arch_style,text,YES,,,
8,assess_amt,"decimal(11,2)",YES,,,
9,assess_inc,text,YES,,,
10,assess_per,varchar(75),YES,,,
11,assess_yr,int(11),YES,,,
12,beds,int(11),YES,,,
13,bldg_loc,varchar(75),YES,,,
14,board_id,varchar(36),YES,,,
15,branded_vt,varchar(144),YES,,,
16,bth_12,int(11),YES,,,
17,bth_full,int(11),YES,,,
18,bth_total,"decimal(7,2)",YES,,,
19,bus_name,varchar(25),YES,,,
20,bus_type,text,YES,,,
21,city,varchar(32),YES,,,
22,co_list_agent_id,varchar(25),YES,MUL,,
23,co_list_agent_mui,bigint(19),YES,,,
24,co_list_office_id,varchar(25),YES,,,
25,co_list_office_mui,bigint(19),YES,,,
26,color,varchar(75),YES,,,
27,common_area_main,varchar(10),YES,,,
28,condo_style,varchar(75),YES,,,
29,contingency_type,text,YES,,,
30,county,varchar(32),YES,,,
31,date_contingent,datetime,YES,,,
32,dock_loc_num,varchar(4),YES,,,
33,dock_permit,tinyint(1),YES,,,
34,dock_slip,varchar(75),YES,,,
35,driveway,text,YES,,,
36,electricity_yn,tinyint(1),YES,,,
37,exchange_co,varchar(20),YES,,,
38,ext_const,text,YES,,,
39,farm_type,text,YES,,,
40,features_dock,text,YES,,,
41,features_ext,text,YES,,,
42,features_green,text,YES,,,
43,features_int,text,YES,,,
44,features_lf,text,YES,,,
45,features_prop,text,YES,,,
46,fencing_yn,tinyint(1),YES,,,
47,finance,text,YES,,,
48,fireplace,text,YES,,,
49,fixed_equip,tinyint(1),YES,,,
50,foreclosure,tinyint(1),YES,,,
51,foundation,text,YES,,,
52,fp,tinyint(1),YES,,,
53,fuel,varchar(75),YES,,,
54,gar,tinyint(1),YES,,,
55,gar_type,text,YES,,,
56,heat,text,YES,,,
57,hwy_access,tinyint(1),YES,,,
58,incl,varchar(200),YES,,,
59,ins,varchar(10),YES,,,
60,internet,tinyint(1),YES,,,
61,internet_address_yn,tinyint(1),YES,,,
62,inv_inc,tinyint(1),YES,,,
63,legal,varchar(300),YES,,,
64,lender_approv_req,tinyint(1),YES,,,
65,lf_ft,int(11),YES,,,
66,list_,"decimal(16,2)",YES,,,
67,list_agent_mui,bigint(19),YES,,,
68,list_agt_id,varchar(25),YES,MUL,,
69,list_agt_name,varchar(150),YES,,,
70,list_date,datetime,YES,,,
71,list_ofc_id,varchar(25),YES,,,
72,list_ofc_name,varchar(50),YES,,,
73,list_ofc_ph,varchar(50),YES,,,
74,list_office_mui,bigint(19),YES,,,
75,location,text,YES,,,
76,lrg_slip_length,int(11),YES,,,
77,lrg_slip_width,int(11),YES,,,
78,matrix_modified_dt,datetime,YES,,,
79,mls_area,varchar(75),YES,,,
80,mls_num,varchar(20),YES,MUL,,
81,mm,int(11),YES,,,
82,mm_area,varchar(75),YES,,,
83,non_compete,tinyint(1),YES,,,
84,not_incl,varchar(200),YES,,,
85,one_level_living_yn,tinyint(1),YES,,,
86,ownership,varchar(75),YES,,,
87,ownership_commercial,varchar(75),YES,,,
88,parcel_num,varchar(59),YES,,,
89,parking,text,YES,,,
90,parking_lot,text,YES,,,
91,parking_total,int(11),YES,,,
92,pers_prop_taxes,int(11),YES,,,
93,photo_count,int(11),YES,,,
94,photo_modification_timestamp,datetime,YES,,,
95,possible_use,text,YES,,,
96,potential_rent_inc,int(11),YES,,,
97,prop_loc,varchar(75),YES,,,
98,prop_sub_type,varchar(32),YES,MUL,,
99,prop_type,varchar(32),YES,,,
100,pwc_slip,tinyint(1),YES,,,
101,range,varchar(4),YES,,,
102,re_tax,int(11),YES,,,
103,remarks_pub,text,YES,,,
104,rent_allow,tinyint(1),YES,,,
105,resort_rate,int(11),YES,,,
106,river_front_ft,varchar(5),YES,,,
107,road_front_ft,int(11),YES,,,
108,roof_type,varchar(75),YES,,,
109,room_count,int(11),YES,,,
110,sale_term,varchar(75),YES,,,
111,school,varchar(75),YES,,,
112,seawall_perm,tinyint(1),YES,,,
113,sec,varchar(4),YES,,,
114,sewer,varchar(75),YES,,,
115,slip_2_size,varchar(8),YES,,,
116,slip_3_size,varchar(8),YES,,,
117,slip_4_size,varchar(8),YES,,,
118,spec_assess_,"decimal(15,2)",YES,,,
119,spec_assess_per,varchar(75),YES,,,
120,spec_assess_yr,int(11),YES,,,
121,sq_ft,int(11),YES,,,
122,st,varchar(8),YES,,,
123,st_const,text,YES,,,
124,st_dir_suf,varchar(32),YES,,,
125,st_name,varchar(50),YES,,,
126,st_num,varchar(25),YES,,,
127,st_suffix,varchar(32),YES,,,
128,status,varchar(32),YES,,,
129,sub_amenities,text,YES,,,
130,subdivision_project_name,varchar(49),YES,,,
131,survey,tinyint(1),YES,,,
132,tax_yr,int(11),YES,,,
133,total_units,int(11),YES,,,
134,twp,varchar(3),YES,,,
135,unit_level,varchar(75),YES,,,
136,unit_num,varchar(25),YES,,,
137,utility_avail,text,YES,,,
138,vt_url,varchar(150),YES,,,
139,water,varchar(75),YES,,,
140,wks_per_yr,int(11),YES,,,
141,yr_built,varchar(75),YES,,,
142,zip_code,varchar(10),YES,,,
143,zoning_auth,varchar(75),YES,,,
144,zoning_code,varchar(75),YES,,,
145,zoning_type,text,YES,,,
146,hs_rets_class,varchar(30),YES,MUL,,
147,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
148,PictureDownloaded,int(11),NO,MUL,0,
149,PictureDownloadedCount,smallint(4),YES,,,
150,HasPictures,tinyint(2),NO,,0,
151,HoursUntilNextRetry,int(11),YES,,,
152,GeoOverride,int(11),NO,MUL,0,
153,GeoCacheV2Id,int(11),YES,,,
154,GeoAddress,varchar(100),YES,,,
155,GeoCity,varchar(50),YES,,,
156,GeoState,varchar(14),YES,,,
157,GeoZipCode,varchar(10),YES,,,
158,GeoTimestamp,datetime,YES,,,
159,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
160,GeoLat,"decimal(12,10)",YES,,,
161,GeoLon,"decimal(17,10)",YES,,,
162,PriceDropDate,datetime,YES,,,
163,PriceDropFrom,int(8),YES,,,
