,Field,Type,Null,Key,Default,Extra
0,ac_type,varchar(50),YES,,,
1,agent_remarks,varchar(250),YES,,,
2,allow_avm,tinyint(1),YES,,,
3,allow_comments,tinyint(1),YES,,,
4,apx_acres,bigint(16),YES,,,
5,apx_lot_size_sqft,int(10),YES,,,
6,assessed_value,bigint(14),YES,,,
7,assessments,varchar(15),YES,,,
8,bonus,varchar(7),YES,,,
9,builder,varchar(50),YES,,,
10,buyer_agent,tinyint(1),YES,,,
11,buyer_agent_comm,varchar(7),YES,,,
12,buyer_agent_dual_var_rate,tinyint(1),YES,,,
13,city,varchar(50),YES,MUL,,
14,closed_price,int(8),YES,,,
15,closing_date,date,YES,,,
16,colist_agent_contact_phone,varchar(12),YES,,,
17,colist_agent_email,varchar(80),YES,,,
18,colist_agent_first_name,varchar(50),YES,,,
19,colist_agent_home_phone,varchar(12),YES,,,
20,colist_agent_id,varchar(25),YES,MUL,,
21,colist_agent_last_name,varchar(50),YES,,,
22,colist_agent_url,varchar(255),YES,,,
23,colist_office_email,varchar(80),YES,,,
24,colist_office_fax,varchar(12),YES,,,
25,colist_office_id,varchar(10),YES,,,
26,colist_office_main_phone,varchar(12),YES,,,
27,colist_office_name,varchar(60),YES,,,
28,colist_office_url,varchar(100),YES,,,
29,comp_listing,tinyint(1),YES,,,
30,contingency,varchar(12),YES,,,
31,cosell_agent_contact_phone,varchar(12),YES,,,
32,cosell_agent_email,varchar(80),YES,,,
33,cosell_agent_first_name,varchar(50),YES,,,
34,cosell_agent_home_phone,varchar(12),YES,,,
35,cosell_agent_id,varchar(25),YES,,,
36,cosell_agent_last_name,varchar(50),YES,,,
37,cosell_agent_url,varchar(255),YES,,,
38,cosell_office_email,varchar(80),YES,,,
39,cosell_office_fax,varchar(12),YES,,,
40,cosell_office_id,varchar(10),YES,,,
41,cosell_office_main_phone,varchar(12),YES,,,
42,cosell_office_name,varchar(60),YES,,,
43,cosell_office_url,varchar(100),YES,,,
44,county,varchar(50),YES,,,
45,days_on_market,int(4),YES,,,
46,deed_bookpage,varchar(80),YES,,,
47,direction,varchar(2),YES,,,
48,directions,varchar(250),YES,,,
49,display_on_internet,tinyint(1),YES,,,
50,display_on_realtorcom,tinyint(1),YES,,,
51,driveway,varchar(50),YES,,,
52,expire_date,date,YES,,,
53,exterior,varchar(51),YES,,,
54,finance_type,varchar(122),YES,,,
55,financial_interest,tinyint(1),YES,,,
56,financing,varchar(2),YES,,,
57,flood,tinyint(1),YES,,,
58,fuel_type,varchar(50),YES,,,
59,garage_type,varchar(51),YES,,,
60,greensustainable_features,varchar(242),YES,,,
61,heat_type,varchar(86),YES,,,
62,included,varchar(150),YES,,,
63,key_location,varchar(86),YES,,,
64,keybox_serial_num,varchar(25),YES,,,
65,la_email,varchar(80),YES,,,
66,la_first_name,varchar(50),YES,,,
67,la_id,varchar(25),YES,MUL,,
68,la_last_name,varchar(50),YES,,,
69,la_phone1,varchar(12),YES,,,
70,la_phone2,varchar(12),YES,,,
71,la_url,varchar(255),YES,,,
72,latitude,"decimal(12,8)",YES,,,
73,limited_service,tinyint(1),YES,,,
74,list_date,date,YES,,,
75,list_price,int(8),YES,,,
76,listing_condition,varchar(25),YES,,,
77,listing_office,int(4),YES,,,
78,listing_type,varchar(40),YES,,,
79,lo_email,varchar(80),YES,,,
80,lo_name,varchar(60),YES,MUL,,
81,lo_phone1,varchar(12),YES,,,
82,lo_phone2,varchar(12),YES,,,
83,lo_url,varchar(100),YES,,,
84,longitude,"decimal(12,8)",YES,,,
85,mls_number,int(7),NO,PRI,0,
86,municipality,varchar(50),YES,,,
87,new_construction,tinyint(1),YES,,,
88,non_agent,tinyint(1),YES,,,
89,non_agent_comm,varchar(7),YES,,,
90,non_agent_dual_var_rate,tinyint(1),YES,,,
91,not_included,varchar(150),YES,,,
