,Field,Type,Null,Key,Default,Extra
0,ListingID,bigint(20),NO,PRI,,
1,AgentID,varchar(10),YES,MUL,,
2,AllowAddressDisplay,varchar(3),YES,,,
3,AllowAutoValuation,varchar(3),YES,,,
4,AllowComments,varchar(3),YES,,,
5,ApnNumber,varchar(20),YES,,,
6,AreaID,varchar(4),YES,,,
7,BuyerAgencyCompensation,"decimal(10,2)",YES,,,
8,BuyerAgencyCompensationType,varchar(20),YES,,,
9,City,varchar(50),YES,MUL,,
10,CoAgentID,varchar(10),YES,,,
11,CoOfficeID,varchar(10),YES,,,
12,Community,varchar(60),YES,,,
13,County,varchar(50),YES,,,
14,DaysOnMarket,int(4),YES,,,
15,DirectionsToProperty,varchar(400),YES,,,
16,ElementarySchool,varchar(100),YES,,,
17,EntryDate,datetime,YES,,,
18,EstAnnualTaxes,int(8),YES,,,
19,FeaturesExterior,text,YES,,,
20,FloodZone,varchar(30),YES,,,
21,HOAFees,"decimal(7,2)",YES,,,
22,HOAFeesTerm,varchar(10),YES,,,
23,HOAIncludes,varchar(400),YES,,,
24,HighSchool,varchar(100),YES,,,
25,HowToShow,varchar(400),YES,,,
26,ImageModificationTimestamp,datetime,YES,,,
27,Inclusions,text,YES,,,
28,InternetAuthorization,varchar(3),YES,,,
29,JuniorHighSchool,varchar(100),YES,,,
30,Latitude,"decimal(11,8)",YES,,,
31,ListDate,date,YES,,,
32,ListPrice,int(11),YES,,,
33,ListingArea,varchar(100),YES,,,
34,ListingStatus,varchar(20),YES,,,
35,ListingStatus2,varchar(60),YES,,,
36,ListingType,varchar(20),YES,,,
37,Longitude,"decimal(11,8)",YES,,,
38,LotSizeArea,"decimal(11,2)",YES,,,
39,LotSizeDim,varchar(30),YES,,,
40,MiddleSchool,varchar(100),YES,,,
41,ModificationTimestamp,datetime,YES,,,
42,NumPhotos,tinyint(2),YES,,,
43,OfficeFileNumber,varchar(50),YES,,,
44,OfficeID,varchar(10),YES,,,
45,PostalCode,varchar(15),YES,MUL,,
46,PriceChanged,date,YES,,,
47,PropertyType,varchar(20),YES,,,
48,PropertyType2,varchar(100),YES,,,
49,PublicRemarks,text,YES,,,
50,PublicRemarksHeadline,varchar(100),YES,,,
51,RentalAmount,"decimal(10,0)",YES,,,
52,RentalAmountIndicator,varchar(20),YES,,,
53,RentalDateAvailable,date,YES,,,
54,SellingAgentID,varchar(10),YES,,,
55,SellingCoAgentID,varchar(10),YES,,,
56,SellingCoOfficeID,varchar(10),YES,,,
57,SellingOfficeID,varchar(10),YES,,,
58,SoldDate,date,YES,,,
59,SoldPrice,int(11),YES,,,
60,StandardStatus,varchar(25),YES,,,
61,State,varchar(2),YES,,,
62,StatusDate,date,YES,,,
63,StreetDirPrefix,varchar(5),YES,,,
64,StreetDirSuffix,varchar(5),YES,,,
65,StreetName,varchar(100),YES,,,
66,StreetNumber,varchar(20),YES,,,
67,StreetSuffix,varchar(20),YES,,,
68,StreetUnitNumber,varchar(6),YES,,,
69,Subdivision,varchar(100),YES,,,
70,Subtype,text,YES,,,
71,TourUrlBranded,varchar(250),YES,,,
72,TourUrlUnbranded,varchar(250),YES,,,
73,Utilities,varchar(400),YES,,,
74,Zoning,varchar(60),YES,,,
75,Appliances,text,YES,,,
76,Baths,"decimal(4,2)",YES,MUL,,
77,BathsFull,tinyint(2),YES,,,
78,BathsHalf,tinyint(2),YES,,,
79,BathsThreeQuarter,tinyint(2),YES,,,
80,Beds,int(3),YES,MUL,,
81,Cooling,varchar(200),YES,,,
82,ExteriorConstruction,varchar(200),YES,,,
83,FeaturesInterior,text,YES,,,
84,Foundation,varchar(200),YES,,,
85,Heating,varchar(200),YES,,,
86,LivingArea,int(11),YES,MUL,,
87,PropertyStyle,varchar(200),YES,MUL,,
88,RoofType,varchar(200),YES,,,
89,Stories,tinyint(3),YES,,,
90,SwimmingPool,varchar(200),YES,,,
91,YearBuilt,int(4),YES,MUL,,
92,Basement,varchar(200),YES,,,
93,GarageDescription,varchar(200),YES,,,
94,GarageSpaces,tinyint(3),YES,,,
95,MHDOHNumber,varchar(50),YES,,,
96,MHDimensions,varchar(50),YES,,,
97,MHManufacturer,varchar(100),YES,,,
98,MHSerialNumber,varchar(20),YES,,,
99,TotalRooms,tinyint(3),YES,,,
100,TotalLots,smallint(4),YES,,,
101,TotalUnits,smallint(4),YES,,,
102,hs_rets_class,varchar(30),YES,MUL,,
103,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
104,PictureDownloaded,int(11),NO,MUL,0,
105,PictureDownloadedCount,smallint(4),YES,,,
106,HasPictures,tinyint(2),NO,,0,
107,HoursUntilNextRetry,int(11),YES,,,
108,GeoOverride,int(11),NO,MUL,0,
109,GeoCacheV2Id,int(11),YES,,,
110,GeoAddress,varchar(100),YES,,,
111,GeoCity,varchar(50),YES,,,
112,GeoState,varchar(14),YES,,,
113,GeoZipCode,varchar(10),YES,,,
114,GeoTimestamp,datetime,YES,,,
115,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
116,PriceDropDate,datetime,YES,,,
117,PriceDropFrom,int(8),YES,,,
118,colistagentpreferredattribution,text,YES,,,
119,ListAgentPreferredAttribution,varchar(50),YES,,,
