,Field,Type,Null,Key,Default,Extra
0,listing_rid,int(10),NO,PRI,,
1,agreement_type,varchar(20),YES,,,
2,acres,"decimal(14,2)",YES,,,
3,age,int(10),YES,,,
4,agent_only_remarks,varchar(2048),YES,,,
5,agreement_type_2,varchar(20),YES,,,
6,area,varchar(20),YES,,,
7,association,varchar(50),YES,,,
8,associations,varchar(20),YES,,,
9,available_date,date,YES,,,
10,bathrooms,"decimal(5,2)",YES,MUL,,
11,bedrooms,int(3),YES,,,
12,board_loaded,varchar(3),YES,,,
13,broker_approved,varchar(5),YES,,,
14,broker_code,varchar(6),YES,,,
15,buyer_agency,varchar(20),YES,,,
16,city,varchar(21),YES,MUL,,
17,citytwpvillage,varchar(20),YES,,,
18,client_portal_url,text,YES,,,
19,commission_comments,varchar(40),YES,,,
20,concession,varchar(20),YES,,,
21,concession_amount,"decimal(10,0)",YES,,,
22,contingent_date,date,YES,,,
23,contingent_expiration_date,date,YES,,,
24,county,varchar(21),YES,,,
25,cross_street_address,varchar(30),YES,,,
26,cumulative_days_on_market,int(4),YES,,,
27,days_on_market,int(4),YES,,,
28,directions,varchar(500),YES,,,
29,entered_by_mls_id,varchar(13),YES,,,
30,entry_date,datetime,YES,,,
31,expiration_date,date,YES,,,
32,expiration_date_auxiliary,date,YES,,,
33,financing_comments,varchar(30),YES,,,
34,fips_code,int(10),YES,,,
35,full_bathrooms,int(3),YES,,,
36,garage_spaces,int(10),YES,,,
37,half_bathrooms,int(3),YES,,,
38,idx,tinyint(1),YES,,,
39,inactive_date,date,YES,,,
40,last_modified_date_time,datetime,YES,MUL,,
41,latitude,"decimal(12,8)",YES,,,
42,lease_type,varchar(30),YES,,,
43,legal_description,varchar(150),YES,,,
44,listing_agent_first_name,varchar(12),YES,,,
45,listing_agent_full_name,varchar(60),YES,,,
46,listing_agent_last_name,varchar(30),YES,,,
47,listing_agent_mls_id,varchar(28),YES,MUL,,
48,listing_agent_number,int(10),YES,,,
49,listing_co_agent_full_name,varchar(60),YES,,,
50,listing_co_agent_mls_id,varchar(28),YES,MUL,,
51,listing_co_agent_number,int(10),YES,,,
52,listing_co_office_mls_id,varchar(15),YES,,,
