,Field,Type,Null,Key,Default,Extra
0,system_id,int(10),NO,PRI,,
1,absolute_longitude,"decimal(25,6)",YES,,,
2,address,varchar(100),YES,,,
3,address_direction,varchar(2),YES,,,
4,address_number,varchar(15),YES,,,
5,address_post_direction,varchar(2),YES,,,
6,address_search_number,int(10),YES,,,
7,address_street,varchar(50),YES,,,
8,agent_remarks,varchar(500),YES,,,
9,allow_comments_on_internet,varchar(3),YES,,,
10,allow_listing_in_avm_on_internet,varchar(3),YES,,,
11,apx_acreage,"decimal(14,3)",YES,,,
12,area,varchar(31),YES,,,
13,auc_auction_location,varchar(100),YES,,,
14,auc_auction_time,varchar(20),YES,,,
15,auc_buyers_premium,tinyint(1),YES,,,
16,auc_date_of_auction,date,YES,,,
17,auc_live_or_online,varchar(1),YES,,,
18,auc_reserve_or_absolute,varchar(1),YES,,,
19,auc_starting_bid,int(10),YES,,,
20,auction,tinyint(1),YES,,,
21,back_on_market,date,YES,,,
22,cableinternet_company,varchar(50),YES,,,
23,cancel_date,date,YES,,,
24,citytown,varchar(21),YES,MUL,,
25,class,varchar(20),YES,,,
26,colisting_member,int(10),YES,,,
27,colisting_office,smallint(5),YES,,,
28,conservation_easement_yn,varchar(3),YES,,,
29,contingency,varchar(10),YES,,,
30,contingency_2,varchar(20),YES,,,
31,coselling_member,int(10),YES,,,
32,coselling_office,smallint(5),YES,,,
33,county,varchar(19),YES,,,
34,cumulative_dom,int(10),YES,,,
35,deed_restrictions_yn,varchar(3),YES,,,
36,directions,varchar(400),YES,,,
37,display_address_on_internet,varchar(3),YES,,,
38,display_price,int(10),YES,,,
39,doc_timestamp,datetime,YES,,,
40,document_count,int(10),YES,,,
41,dom,int(10),YES,,,
42,domls,int(10),YES,,,
43,elementary_school,varchar(28),YES,,,
44,expire_date,date,YES,,,
45,first_photo_add_timestamp,datetime,YES,,,
46,geo_address_line,varchar(255),YES,,,
47,geo_latitude,"decimal(18,15)",YES,,,
48,geo_longitude,"decimal(19,15)",YES,,,
49,geo_match_code,smallint(3),YES,,,
50,geo_matched_method,smallint(3),YES,,,
51,geo_postal_code,varchar(10),YES,,,
52,geo_primary_city,varchar(100),YES,,,
53,geo_quality,"decimal(12,8)",YES,,,
54,geo_secondary_city,varchar(100),YES,,,
55,geo_subdivision,varchar(2),YES,,,
56,geo_update_timestamp,datetime,YES,,,
57,geo_zoom_level,"decimal(2,0)",YES,,,
58,high_school,varchar(19),YES,,,
59,hotsheet_date,date,YES,,,
60,how_sold,smallint(3),YES,,,
61,idx_include,varchar(3),YES,,,
62,include_listing_on_internet,varchar(3),YES,,,
63,input_date,datetime,YES,,,
64,is_the_power_on,tinyint(1),YES,,,
65,is_the_property_rented,varchar(1),YES,,,
66,is_the_water_on,tinyint(1),YES,,,
67,kickout,varchar(1),YES,,,
68,kickout_hours,"decimal(18,2)",YES,,,
69,la1agent_address2,varchar(50),YES,,,
70,la1agent_address_street_name,varchar(50),YES,,,
71,la1agent_city,varchar(50),YES,,,
72,la1agent_email,varchar(50),YES,,,
73,la1agent_first_name,varchar(50),YES,,,
74,la1agent_last_name,varchar(50),YES,,,
75,la1agent_logon_name,varchar(20),YES,MUL,,
76,la1agent_middle_initial,varchar(1),YES,,,
77,la1agent_phone1_countryid,varchar(28),YES,,,
78,la1agent_phone1_description,varchar(6),YES,,,
79,la1agent_phone1_extension,varchar(5),YES,,,
80,la1agent_phone1_number,varchar(30),YES,,,
81,la1agent_phone2_countryid,varchar(28),YES,,,
82,la1agent_phone2_description,varchar(7),YES,,,
83,la1agent_phone2_extension,varchar(5),YES,,,
84,la1agent_phone2_number,varchar(30),YES,,,
85,la1agent_phone3_countryid,varchar(28),YES,,,
86,la1agent_phone3_description,varchar(5),YES,,,
87,la1agent_phone3_extension,varchar(5),YES,,,
88,la1agent_phone3_number,varchar(30),YES,,,
89,la1agent_phone4_countryid,varchar(28),YES,,,
90,la1agent_phone4_description,varchar(5),YES,,,
91,la1agent_phone4_extension,varchar(5),YES,,,
92,la1agent_phone4_number,varchar(30),YES,,,
93,la1agent_phone5_countryid,varchar(28),YES,,,
94,la1agent_phone5_description,varchar(5),YES,,,
95,la1agent_phone5_extension,varchar(5),YES,,,
96,la1agent_phone5_number,varchar(30),YES,,,
97,la1agent_state,varchar(2),YES,,,
98,la1agent_status,varchar(13),YES,,,
99,la1agent_type,varchar(32),YES,,,
100,la1agent_url,varchar(80),YES,,,
101,la1agent_zip,varchar(20),YES,,,
102,la1legacy_agentid,varchar(50),YES,,,
103,la1legacy_shortid,varchar(50),YES,,,
104,la1legacy_usename,varchar(50),YES,,,
105,la1user_code,varchar(20),YES,,,
106,la2agent_address2,varchar(50),YES,,,
107,la2agent_address_street_name,varchar(50),YES,,,
108,la2agent_city,varchar(50),YES,,,
109,la2agent_email,varchar(50),YES,,,
110,la2agent_first_name,varchar(50),YES,,,
111,la2agent_last_name,varchar(50),YES,,,
112,la2agent_middle_initial,varchar(1),YES,,,
113,la2agent_phone1_countryid,varchar(28),YES,,,
114,la2agent_phone1_description,varchar(6),YES,,,
115,la2agent_phone1_extension,varchar(5),YES,,,
116,la2agent_phone1_number,varchar(30),YES,,,
117,la2agent_phone2_countryid,varchar(28),YES,,,
118,la2agent_phone2_description,varchar(6),YES,,,
119,la2agent_phone2_extension,varchar(5),YES,,,
120,la2agent_phone2_number,varchar(30),YES,,,
121,la2agent_phone3_countryid,varchar(28),YES,,,
122,la2agent_phone3_description,varchar(5),YES,,,
123,la2agent_phone3_extension,varchar(5),YES,,,
124,la2agent_phone3_number,varchar(30),YES,,,
125,la2agent_phone4_countryid,varchar(28),YES,,,
126,la2agent_phone4_description,varchar(5),YES,,,
127,la2agent_phone4_extension,varchar(5),YES,,,
128,la2agent_phone4_number,varchar(30),YES,,,
129,la2agent_phone5_countryid,varchar(28),YES,,,
130,la2agent_phone5_description,varchar(5),YES,,,
131,la2agent_phone5_extension,varchar(5),YES,,,
132,la2agent_phone5_number,varchar(30),YES,,,
133,la2agent_state,varchar(2),YES,,,
134,la2agent_status,varchar(13),YES,,,
135,la2agent_type,varchar(22),YES,,,
136,la2agent_url,varchar(80),YES,,,
137,la2agent_zip,varchar(20),YES,,,
138,la2legacy_agentid,varchar(50),YES,,,
139,la2legacy_shortid,varchar(50),YES,,,
140,la2legacy_usename,varchar(50),YES,,,
141,la2user_code,varchar(20),YES,,,
142,legacy_internal_listingid,varchar(30),YES,,,
143,legacy_username,varchar(50),YES,,,
144,legal_description,varchar(120),YES,,,
145,list_date,date,YES,,,
146,list_number_main,int(10),YES,,,
147,listing_member,int(10),YES,,,
148,listing_office,smallint(5),YES,,,
149,lo1board_id,int(10),YES,,,
150,lo1legacy_office_id,varchar(50),YES,,,
151,lo1legacy_shortid,varchar(50),YES,,,
152,lo1legacy_username,varchar(50),YES,,,
153,lo1license_number,varchar(15),YES,,,
154,lo1main_office_id,int(10),YES,,,
155,lo1offce_address_street_name,varchar(50),YES,,,
156,lo1office_abbreviation,varchar(25),YES,,,
157,lo1office_address2,varchar(50),YES,,,
158,lo1office_city,varchar(50),YES,,,
159,lo1office_email,varchar(50),YES,,,
160,lo1office_identifier,int(10),YES,,,
161,lo1office_name,varchar(100),YES,MUL,,
162,lo1office_phone1_countryid,varchar(28),YES,,,
163,lo1office_phone1_description,varchar(10),YES,,,
164,lo1office_phone1_extension,varchar(5),YES,,,
165,lo1office_phone1_number,varchar(30),YES,,,
166,lo1office_state,varchar(2),YES,,,
167,lo1office_type,varchar(17),YES,,,
168,lo1office_url,varchar(80),YES,,,
169,lo1office_zip,varchar(20),YES,,,
170,lo2board_id,int(10),YES,,,
171,lo2legacy_office_id,varchar(50),YES,,,
172,lo2legacy_shortid,varchar(50),YES,,,
173,lo2legacy_username,varchar(50),YES,,,
174,lo2license_number,varchar(15),YES,,,
175,lo2main_office_id,int(10),YES,,,
176,lo2offce_address_street_name,varchar(50),YES,,,
177,lo2office_abbreviation,varchar(25),YES,,,
178,lo2office_address2,varchar(50),YES,,,
179,lo2office_city,varchar(50),YES,,,
180,lo2office_email,varchar(50),YES,,,
