,Field,Type,Null,Key,Default,Extra
133,SchoolHig,text,YES,,,
134,SchoolMid,text,YES,,,
135,ScreenedPorch,int(11),YES,,,
136,Secluded,int(11),YES,,,
137,Security,int(11),YES,,,
138,SewerType,text,YES,,,
139,Sloping,int(11),YES,,,
140,SolarPower,int(11),YES,,,
141,Spa,int(11),YES,,,
142,Stables,int(11),YES,,,
143,State,text,YES,,,
144,StateID,int(11),YES,,,
145,Steep,int(11),YES,,,
146,Stories,float,YES,,,
147,Stream,int(11),YES,,,
148,Subdivision,text,YES,,,
149,SwimmingPool,int(11),YES,,,
150,Tennis,int(11),YES,,,
151,Timber,int(11),YES,,,
152,TotalBuildings,int(11),YES,,,
153,TotalUnits,int(11),YES,,,
154,UnitNumber,varchar(10),YES,,,
155,VTourEnterDate,text,YES,,,
156,VTourURL,text,YES,,,
157,VTourUserInput,int(11),YES,,,
158,VTourVendor,int(11),YES,,,
159,View,int(11),YES,,,
160,ViewType,text,YES,,,
161,VtourCount,int(11),YES,,,
162,WaterType,text,YES,,,
163,Wooded,int(11),YES,,,
164,YearBuilt,int(11),YES,MUL,,
165,ZipCode,int(11),YES,MUL,,
166,PictureLastDownloadedTimestamp,datetime,YES,,,
167,PictureDownloaded,int(11),NO,MUL,0,
168,PictureDownloadedCount,smallint(4),YES,,,
169,HasPictures,tinyint(2),NO,,0,
170,HoursUntilNextRetry,int(11),YES,,,
171,GeoOverride,int(11),NO,,0,
172,GeoCacheV2Id,int(11),YES,,,
173,GeoAddress,varchar(100),YES,,,
174,GeoCity,varchar(50),YES,,,
175,GeoState,varchar(14),YES,,,
176,GeoZipCode,varchar(10),YES,,,
177,GeoTimestamp,datetime,YES,,,
178,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
179,PriceDropDate,datetime,YES,,,
180,PriceDropFrom,int(8),YES,,,
