,Field,Type,Null,Key,Default,Extra
0,ListingKeyNumeric,bigint(19),NO,PRI,,
1,ListingId,varchar(30),NO,MUL,,
2,AboveGradeFinishedArea,"decimal(16,2)",YES,,,
3,AboveGradeFinishedAreaSource,varchar(50),YES,,,
4,AboveGradeFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
5,AboveGradeFinishedAreaUnits,varchar(25),YES,,,
6,AboveGradeTotalArea,"decimal(16,2)",YES,,,
7,AboveGradeTotalAreaUnits,varchar(25),YES,,,
8,AccessibilityFeatures,text,YES,,,
9,AcreageYN,tinyint(1),YES,,,
10,ActivationDate,datetime,YES,,,
11,ActiveOpenHouseCount,int(11),YES,,,
12,AddressFireNumber,varchar(50),YES,,,
13,AgricultureWater,text,YES,,,
14,Appliances,text,YES,,,
15,ApplicationFee,"decimal(16,2)",YES,,,
16,AppointmentPhoneNumber,varchar(25),YES,,,
17,ArchitecturalStyle,text,YES,,,
18,AssessmentPending,varchar(75),YES,,,
19,AssessmentPendingYN,tinyint(1),YES,,,
20,AssociationAmenities,text,YES,,,
21,AssociationFee,"decimal(16,2)",YES,,,
22,AssociationFeeFrequency,varchar(75),YES,,,
23,AssociationFeeIncludes,text,YES,,,
24,AssociationMgmtEmail,varchar(255),YES,,,
25,AssociationMgmtName,varchar(50),YES,,,
26,AssociationMgmtPhone,varchar(25),YES,,,
27,AssociationName,varchar(50),YES,,,
28,AssociationPhone,varchar(25),YES,,,
29,AssumableMortgageType,text,YES,,,
30,AuctionDate,datetime,YES,,,
31,AuctionType,varchar(75),YES,,,
32,AuctioneerLicenseDescription,varchar(100),YES,,,
33,AvailabilityDate,date,YES,,,
34,Basement,text,YES,,,
35,BathType,text,YES,,,
36,BathroomsFull,int(3),YES,,,
37,BathroomsHalf,int(3),YES,,,
38,BathroomsOneQuarter,int(11),YES,,,
39,BathroomsThreeQuarter,int(11),YES,,,
40,BathroomsTotalInteger,int(3),YES,MUL,,
41,BedroomsTotal,int(3),YES,MUL,,
42,BelowGradeFinishedArea,"decimal(16,2)",YES,,,
43,BelowGradeFinishedAreaSource,varchar(50),YES,,,
44,BelowGradeFinishedAreaSrchSqFt,"decimal(16,2)",YES,,,
45,BelowGradeFinishedAreaUnits,varchar(25),YES,,,
46,BelowGradeTotalArea,"decimal(16,2)",YES,,,
47,BelowGradeTotalAreaUnits,varchar(75),YES,,,
48,BuilderAssociationName,text,YES,,,
49,BuilderLicenseNumber,varchar(10),YES,,,
50,BuilderName,varchar(255),YES,,,
51,BuildingAreaSource,varchar(50),YES,,,
52,BuildingAreaTotal,"decimal(16,2)",YES,,,
53,BuildingAreaTotalSrchSqFt,"decimal(16,2)",YES,,,
54,BuildingAreaUnits,varchar(25),YES,,,
55,BuildingFeatures,text,YES,,,
