,Field,Type,Null,Key,Default,Extra
0,matrix_unique_id,bigint(19),NO,PRI,,
1,allow_blogging_yn,tinyint(1),YES,,,
2,city,varchar(32),YES,MUL,,
3,co_list_agent_direct_work_phone,varchar(50),YES,,,
4,co_list_agent_email,varchar(80),YES,,,
5,co_list_agent_full_name,varchar(150),YES,,,
6,co_list_agent_mui,bigint(19),YES,,,
7,co_list_agent_salesman_id,varchar(25),YES,MUL,,
8,county_or_parish,varchar(32),YES,,,
9,display_listing_vowyn,tinyint(1),YES,,,
10,idx_opt_in_yn,tinyint(1),YES,,,
11,list_agent_direct_work_phone,varchar(50),YES,,,
12,list_agent_email,varchar(80),YES,,,
13,list_agent_full_name,varchar(150),YES,,,
14,list_agent_mui,bigint(19),YES,,,
15,list_agent_salesman_id,varchar(25),YES,MUL,,
16,list_office_mlsid,varchar(25),YES,,,
17,list_office_mui,bigint(19),YES,,,
18,list_office_name,varchar(76),YES,MUL,,
19,list_office_phone,varchar(50),YES,,,
20,list_price,"decimal(16,2)",YES,MUL,,
21,lot_size,"decimal(16,4)",YES,,,
22,lot_size_area_sq_ft,"decimal(16,4)",YES,,,
23,lot_size_units,varchar(75),YES,,,
24,matrix_modified_dt,datetime,YES,,,
25,mls_area_major,varchar(32),YES,,,
26,mls_area_minor,varchar(48),YES,,,
27,mls_number,varchar(20),NO,MUL,,
28,notices,varchar(1000),YES,,,
29,original_entry_timestamp,datetime,YES,,,
30,permit_address_internet_yn,tinyint(1),YES,,,
31,photo_count,int(11),YES,,,
32,photo_modification_timestamp,datetime,YES,MUL,,
33,postal_code,varchar(10),YES,MUL,,
34,postal_code_plus_4,varchar(4),YES,,,
35,price_change_timestamp,datetime,YES,,,
36,property_type,varchar(32),YES,,,
37,provider_modification_timestamp,datetime,YES,,,
38,public_remarks,varchar(2000),YES,,,
39,side_coordinate,int(11),YES,,,
40,state_or_province,varchar(2),YES,,,
41,status,varchar(32),YES,,,
42,status_change_timestamp,datetime,YES,,,
43,street_dir_prefix,varchar(32),YES,,,
44,street_dir_suffix,varchar(32),YES,,,
45,street_name,varchar(50),YES,,,
46,street_number,varchar(10),YES,,,
47,street_suffix,varchar(32),YES,,,
48,supplemental_remarks,varchar(1275),YES,,,
49,top_coordinate,int(11),YES,,,
50,unit_number,varchar(15),YES,,,
51,virtual_tour_url_unbranded,varchar(255),YES,,,
52,virtual_tour_url_unbranded_2,varchar(255),YES,,,
53,vowavmyn,tinyint(1),YES,,,
54,annual_gross_sales,int(11),YES,,,
55,building_description,varchar(55),YES,,,
56,business_type,varchar(55),YES,,,
57,business_type_desc,varchar(32),YES,,,
58,costof_goods,int(11),YES,,,
59,net_profit,int(11),YES,,,
60,total_expenses,int(11),YES,,,
61,year_established,int(11),YES,,,
62,building_sqft,int(11),YES,,,
63,earnest_money,int(11),YES,,,
64,parking_spaces_number_of,int(11),YES,,,
65,property_sub_type,varchar(32),YES,,,
66,industrial_type,varchar(1000),YES,,,
67,lease_rate_high,"decimal(10,2)",YES,,,
68,lease_type,varchar(32),YES,,,
69,offered_for,varchar(32),YES,,,
70,retail_type,varchar(1000),YES,,,
71,sales_price_high,"decimal(11,2)",YES,,,
72,stories,int(11),YES,,,
73,acres_total,"decimal(18,4)",YES,,,
74,tax_amount,"decimal(10,2)",YES,,,
75,year_built,int(11),YES,MUL,,
76,unit_count,int(11),YES,,,
77,lot_size_area,"decimal(16,2)",YES,,,
78,barn_sqft,int(11),YES,,,
79,school_district,varchar(32),YES,,,
80,water,varchar(1000),YES,,,
81,tax_year,int(11),YES,,,
82,wells_numberof,int(11),YES,,,
83,appliances,varchar(1000),YES,,,
84,fire_place_desc,varchar(1000),YES,,,
85,foundation_details,varchar(1000),YES,,,
86,handicap,varchar(1000),YES,,,
87,heat_air,varchar(1000),YES,,,
88,laundry_facilites,varchar(1000),YES,,,
89,structure,varchar(1000),YES,,,
90,utilities,varchar(1000),YES,,,
91,green_energy_star_qualified_yn,tinyint(1),YES,,,
92,green_hers_score_yn,tinyint(1),YES,,,
93,green_leedyn,tinyint(1),YES,,,
94,green_solar_pvyn,tinyint(1),YES,,,
95,green_solar_thermal_yn,tinyint(1),YES,,,
96,nahbngbsicc_700_yn,tinyint(1),YES,,,
97,roof,varchar(32),YES,,,
98,siding,varchar(1000),YES,,,
99,features_extra,varchar(1000),YES,,,
100,topography,varchar(1000),YES,,,
101,lot_desc,varchar(1000),YES,,,
102,basement_percent_finished,int(11),YES,,,
103,baths_full,int(11),YES,,,
104,beds_total,int(11),YES,MUL,,
105,floor_plan,varchar(32),YES,,,
106,garage_amenitities,varchar(1000),YES,,,
107,garage_spaces,int(11),YES,,,
108,garage_type,varchar(1000),YES,,,
109,sqft_finished,int(11),YES,MUL,,
110,sqft_lower_floor,int(11),YES,,,
111,sqft_lower_percent,int(11),YES,,,
112,sqft_main_floor,int(11),YES,,,
113,sqft_total,int(11),YES,,,
114,sqft_total_bsmt,int(11),YES,,,
115,sqft_upper_floor,int(11),YES,,,
116,photo_instructions,varchar(57),YES,,,
117,fence,varchar(1000),YES,,,
118,adjacent_parcelfor_sale_yn,tinyint(1),YES,,,
119,date_possession,datetime,YES,,,
120,deposit_pet,int(11),YES,,,
121,deposit_security,int(11),YES,,,
122,floors,varchar(1000),YES,,,
123,lease_term_min,int(11),YES,,,
124,monthly_rent,"decimal(10,2)",YES,,,
125,rent_includes,varchar(1000),YES,,,
126,baths_total,int(11),YES,MUL,,
127,complex_amenities,varchar(1000),YES,,,
128,garage_remotes,int(11),YES,,,
129,out_buildings,varchar(1000),YES,,,
130,unit_desc,varchar(1000),YES,,,
131,builder_model,varchar(55),YES,,,
132,builder_name,varchar(45),YES,,,
133,construction_status,varchar(32),YES,,,
134,main_floor_bedroom_yn,tinyint(1),YES,,,
135,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
136,PictureDownloaded,int(11),NO,MUL,0,
137,PictureDownloadedCount,tinyint(4),YES,,,
138,HasPictures,tinyint(2),NO,,0,
139,HoursUntilNextRetry,int(11),YES,,,
140,latitude,double,YES,,,
141,longitude,double,YES,,,
142,GeoOverride,int(11),NO,MUL,0,
143,GeoCacheV2Id,int(11),YES,,,
144,GeoAddress,varchar(100),YES,,,
145,GeoCity,varchar(22),YES,,,
146,GeoState,varchar(14),YES,,,
147,GeoZipCode,varchar(10),YES,,,
148,GeoTimestamp,datetime,YES,,,
149,PriceDropDate,datetime,YES,,,
150,PriceDropFrom,int(8),YES,,,
151,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
