,Field,Type,Null,Key,Default,Extra
0,ListingKey,bigint(255),NO,PRI,,
1,AcceptableFinancing,varchar(353),YES,,,
2,AgriculturalDistrict,varchar(128),YES,,,
3,AgriculturalTaxDue,bigint(15),YES,,,
4,AssessmentYear,smallint(4),YES,,,
5,BackToActiveDate,date,YES,,,
6,BrokerRemarks,varchar(1),YES,,,
7,BuyerAgencyCompensation,varchar(25),YES,,,
8,BuyerAgencyCompensation2,varchar(25),YES,,,
9,BuyerAgencyCompensation2Type,varchar(11),YES,,,
10,BuyerAgencyCompensationRemarks,varchar(250),YES,,,
11,BuyerAgencyCompensationSelection,varchar(23),YES,,,
12,BuyerAgencyCompensationType,varchar(27),YES,,,
13,BuyerAgentAOR,bigint(50),YES,,,
14,BuyerAgentCellPhone,varchar(16),YES,,,
15,BuyerAgentDirectPhone,varchar(16),YES,,,
16,BuyerAgentEmail,varchar(80),YES,,,
17,BuyerAgentFax,varchar(16),YES,,,
18,BuyerAgentFirstName,varchar(50),YES,,,
19,BuyerAgentFullName,varchar(150),YES,,,
20,BuyerAgentKey,bigint(255),YES,,,
21,BuyerAgentLastName,varchar(50),YES,,,
22,BuyerAgentMlsId,varchar(25),YES,,,
23,BuyerAgentNamePrefix,varchar(10),YES,,,
24,BuyerAgentNameSuffix,varchar(10),YES,,,
25,BuyerAgentOfficePhone,varchar(16),YES,,,
26,BuyerAgentOfficePhoneExt,int(10),YES,,,
27,BuyerAgentPreferredPhone,varchar(16),YES,,,
28,BuyerAgentPreferredPhoneExt,int(10),YES,,,
29,BuyerAgentURL,varchar(1),YES,,,
30,BuyerAgentVoiceMail,varchar(16),YES,,,
31,BuyerAgentVoiceMailExt,int(10),YES,,,
32,BuyerFinancing,varchar(213),YES,,,
33,BuyerOfficeAOR,bigint(50),YES,,,
34,BuyerOfficeBrokerOfRecordID,varchar(50),YES,,,
35,BuyerOfficeBrokerOfRecordKey,bigint(15),YES,,,
36,BuyerOfficeDistance,"decimal(8,1)",YES,,,
37,BuyerOfficeEmail,varchar(80),YES,,,
38,BuyerOfficeFax,varchar(16),YES,,,
39,BuyerOfficeKey,bigint(255),YES,,,
40,BuyerOfficeMlsId,varchar(25),YES,,,
41,BuyerOfficeName,varchar(50),YES,,,
42,BuyerOfficePhone,varchar(16),YES,,,
43,BuyerOfficePhoneExt,int(10),YES,,,
44,BuyerOfficeURL,varchar(1),YES,,,
45,CancelationDate,date,YES,,,
46,CapValueGroundRent,"decimal(13,1)",YES,,,
47,City,varchar(50),YES,MUL,,
48,CityID,bigint(15),YES,,,
49,CityTownTax,"decimal(12,2)",YES,,,
50,CityTownTaxPaymentFrequency,varchar(13),YES,,,
51,CloseAgencyType,bigint(15),YES,,,
52,CloseAutoScheduleYN,tinyint(1),YES,,,
53,CloseDate,date,YES,,,
54,ClosePrice,"decimal(14,2)",YES,,,
55,CloseSaleTerms,varchar(77),YES,,,
56,CoBuyerAgentAOR,bigint(50),YES,,,
57,CoBuyerAgentCellPhone,varchar(16),YES,,,
58,CoBuyerAgentDirectPhone,varchar(16),YES,,,
59,CoBuyerAgentEmail,varchar(80),YES,,,
60,CoBuyerAgentFax,varchar(16),YES,,,
61,CoBuyerAgentFirstName,varchar(50),YES,,,
62,CoBuyerAgentFullName,varchar(150),YES,,,
63,CoBuyerAgentKey,bigint(255),YES,,,
64,CoBuyerAgentLastName,varchar(50),YES,,,
65,CoBuyerAgentMlsId,varchar(25),YES,,,
66,CoBuyerAgentNamePrefix,varchar(10),YES,,,
67,CoBuyerAgentNameSuffix,varchar(10),YES,,,
68,CoBuyerAgentOfficePhone,varchar(16),YES,,,
69,CoBuyerAgentOfficePhoneExt,int(10),YES,,,
70,CoBuyerAgentPreferredPhone,varchar(16),YES,,,
71,CoBuyerAgentPreferredPhoneExt,int(10),YES,,,
72,CoBuyerAgentURL,varchar(1),YES,,,
73,CoBuyerAgentVoiceMail,varchar(16),YES,,,
74,CoBuyerAgentVoiceMailExt,int(10),YES,,,
75,CoBuyerOfficeAOR,bigint(50),YES,,,
76,CoBuyerOfficeEmail,varchar(80),YES,,,
77,CoBuyerOfficeFax,varchar(16),YES,,,
78,CoBuyerOfficeKey,bigint(255),YES,,,
79,CoBuyerOfficeMlsId,varchar(25),YES,,,
80,CoBuyerOfficeName,varchar(50),YES,,,
81,CoBuyerOfficePhone,varchar(16),YES,,,
82,CoBuyerOfficePhoneExt,int(10),YES,,,
83,CoBuyerOfficeURL,varchar(1),YES,,,
84,CoListAgentAOR,bigint(50),YES,,,
85,CoListAgentCellPhone,varchar(16),YES,,,
86,CoListAgentDirectPhone,varchar(16),YES,,,
87,CoListAgentEmail,varchar(80),YES,,,
88,CoListAgentFax,varchar(16),YES,,,
89,CoListAgentFirstName,varchar(50),YES,,,
90,CoListAgentFullName,varchar(150),YES,,,
91,CoListAgentKey,bigint(255),YES,,,
92,CoListAgentLastName,varchar(50),YES,,,
93,CoListAgentMlsId,varchar(25),YES,MUL,,
94,CoListAgentNamePrefix,varchar(10),YES,,,
95,CoListAgentNameSuffix,varchar(10),YES,,,
96,CoListAgentOfficePhone,varchar(16),YES,,,
97,CoListAgentOfficePhoneExt,int(10),YES,,,
98,CoListAgentPreferredPhone,varchar(16),YES,,,
99,CoListAgentPreferredPhoneExt,int(10),YES,,,
100,CoListAgentURL,varchar(1),YES,,,
101,CoListAgentVoiceMail,varchar(16),YES,,,
102,CoListAgentVoiceMailExt,int(10),YES,,,
103,CoListOfficeAOR,bigint(50),YES,,,
104,CoListOfficeEmail,varchar(80),YES,,,
105,CoListOfficeFax,varchar(16),YES,,,
106,CoListOfficeKey,bigint(255),YES,,,
107,CoListOfficeMlsId,varchar(25),YES,,,
108,CoListOfficeName,varchar(50),YES,,,
109,CoListOfficePhone,varchar(16),YES,,,
110,CoListOfficePhoneExt,int(10),YES,,,
111,CoListOfficeURL,varchar(1),YES,,,
112,ComingSoonEligibilityDays,bigint(19),YES,,,
113,CompensationList,bigint(15),YES,,,
114,ConcessionRemarks,varchar(100),YES,,,
115,Concessions,bigint(25),YES,,,
116,ConcessionsSubsidy,"decimal(11,2)",YES,,,
117,ContingencyList,varchar(262),YES,,,
118,ContingentDate,date,YES,,,
119,ContractStatusChangeDate,date,YES,,,
120,Country,varchar(10),YES,,,
121,County,varchar(21),YES,,,
122,CountyTax,"decimal(12,2)",YES,,,
123,CountyTaxPaymentFrequency,varchar(13),YES,,,
124,CrossStreet,varchar(50),YES,,,
125,CumulativeDaysOnMarket,smallint(4),YES,,,
126,CwaKey,bigint(15),YES,,,
127,DaysOnComingSoon,smallint(5),YES,,,
128,DaysOnMarket,mediumint(9),YES,,,
129,DesignatedRepresentativeYN,tinyint(1),YES,,,
130,Directions,text,YES,,,
131,Disclosures,varchar(1),YES,,,
132,DistanceToBodyOfWater,bigint(255),YES,,,
133,DistanceToBodyOfWaterRemarks,varchar(255),YES,,,
134,DistanceToBodyOfWaterUnits,varchar(10),YES,,,
135,DockAnnualFee,"decimal(15,2)",YES,,,
136,DockSlipConveyance,varchar(26),YES,,,
137,DockType,varchar(31),YES,,,
138,Docks,varchar(10),YES,,,
139,DocumentsAvailable,varchar(1),YES,,,
140,DocumentsChangeTimestamp,datetime,YES,,,
141,DocumentsCount,smallint(2),YES,,,
142,DomPropertyActiveYN,tinyint(1),YES,,,
143,DomPropertyCalculatedDate,datetime,YES,,,
144,DualAgencyYN,tinyint(1),YES,,,
145,DualVariableCompensationYN,varchar(11),YES,,,
146,EarnestMoney,"decimal(10,2)",YES,,,
147,ElectionDistrict,varchar(10),YES,,,
148,Electric,varchar(101),YES,,,
149,ElectricAverageMonthly,"decimal(10,1)",YES,,,
150,Exclusions,varchar(1024),YES,,,
151,ExpectedOnMarketDate,date,YES,,,
152,ExpirationDate,date,YES,,,
153,FrontFootFee,"decimal(14,2)",YES,,,
154,FrontFootFeePaymentFrequency,varchar(13),YES,,,
155,FrontageLength,varchar(255),YES,,,
156,FrontageType,varchar(15),YES,,,
157,FullStreetAddress,varchar(80),YES,,,
158,GreenVerificationYN,varchar(10),YES,,,
159,GroundRentAmount,"decimal(12,2)",YES,,,
160,GroundRentExistsYN,varchar(10),YES,,,
161,GroundRentPaymentFrequency,varchar(13),YES,,,
162,GroundRentYrsLeft,bigint(4),YES,,,
163,HistoricID,varchar(12),YES,,,
164,HistoricYN,varchar(10),YES,,,
165,ImprovementAssessmentAmount,"decimal(11,2)",YES,,,
166,Inclusions,varchar(1024),YES,,,
167,IncorporatedCityName,varchar(50),YES,,,
168,InternetAddressDisplayYN,varchar(10),YES,,,
169,InternetAutomatedValuationDisplayYN,varchar(10),YES,,,
170,InternetConsumerCommentYN,varchar(10),YES,,,
171,InternetEntireListingDisplayYN,varchar(10),YES,,,
172,LandAssessmentAmount,"decimal(11,2)",YES,,,
173,LandLeaseAmount,"decimal(14,2)",YES,,,
174,LandLeaseAmountFrequency,varchar(13),YES,,,
175,LandLeaseYN,varchar(10),YES,,,
176,LandLeaseYearsRemaining,smallint(4),YES,,,
177,LandUseCode,varchar(128),YES,,,
178,LastContingencyExpires,date,YES,,,
179,Latitude,"decimal(12,8)",YES,,,
180,LisMediaList,varchar(275),YES,,,
181,ListAOR,bigint(50),YES,,,
182,ListAgentAOR,bigint(50),YES,,,
183,ListAgentBrightConvertedYN,tinyint(1),YES,,,
184,ListAgentCellPhone,varchar(16),YES,,,
185,ListAgentDirectPhone,varchar(16),YES,,,
186,ListAgentEmail,varchar(80),YES,,,
187,ListAgentFax,varchar(16),YES,,,
188,ListAgentFirstName,varchar(50),YES,,,
189,ListAgentFullName,varchar(150),YES,,,
190,ListAgentKey,bigint(255),YES,,,
191,ListAgentLastName,varchar(50),YES,,,
192,ListAgentMlsId,varchar(25),YES,MUL,,
193,ListAgentNamePrefix,varchar(10),YES,,,
194,ListAgentNameSuffix,varchar(10),YES,,,
195,ListAgentOfficePhone,varchar(16),YES,,,
196,ListAgentOfficePhoneExt,int(10),YES,,,
197,ListAgentPreferredPhone,varchar(16),YES,,,
198,ListAgentPreferredPhoneExt,int(10),YES,,,
199,ListAgentRatePlugYN,tinyint(1),YES,,,
200,ListAgentURL,varchar(1),YES,,,
201,ListAgentVoiceMail,varchar(16),YES,,,
202,ListAgentVoiceMailExt,int(10),YES,,,
203,ListOfficeAOR,bigint(50),YES,,,
204,ListOfficeBrightConvertedYN,tinyint(1),YES,,,
205,ListOfficeBrokerOfRecordID,varchar(50),YES,,,
206,ListOfficeBrokerOfRecordKey,bigint(15),YES,,,
207,ListOfficeCounty,varchar(20),YES,,,
208,ListOfficeDistance,"decimal(8,1)",YES,,,
209,ListOfficeEmail,varchar(80),YES,,,
210,ListOfficeFax,varchar(16),YES,,,
211,ListOfficeKey,bigint(255),YES,,,
212,ListOfficeMlsId,varchar(25),YES,,,
213,ListOfficeName,varchar(50),YES,MUL,,
214,ListOfficePhone,varchar(16),YES,,,
215,ListOfficePhoneExt,int(10),YES,,,
216,ListOfficeURL,varchar(1),YES,,,
217,ListPicture2URL,varchar(202),YES,,,
218,ListPicture3URL,varchar(202),YES,,,
219,ListPictureURL,varchar(202),YES,,,
220,ListPrice,"decimal(14,2)",YES,MUL,,
221,ListPriceLow,"decimal(14,2)",YES,,,
222,ListingAgreementType,varchar(23),YES,,,
223,ListingContractDate,date,YES,,,
224,ListingId,varchar(255),YES,MUL,,
225,ListingLocale,bigint(15),YES,,,
226,ListingServiceType,varchar(15),YES,,,
227,ListingSourceBusinessPartner,varchar(10),YES,,,
228,ListingSourceInput,bigint(15),YES,,,
229,ListingSourceRecordID,varchar(255),YES,,,
230,ListingSourceRecordKey,varchar(30),YES,,,
231,ListingSourceTransport,bigint(15),YES,,,
232,ListingTaxID,varchar(50),YES,,,
233,ListingTerms,varchar(1),YES,,,
234,LocationType,varchar(25),YES,,,
235,Longitude,"decimal(12,8)",YES,,,
236,LotDimensionsSource,varchar(15),YES,,,
237,LotFeatures,varchar(392),YES,,,
238,LotSizeAcres,"decimal(14,2)",YES,,,
239,LotSizeArea,bigint(14),YES,,,
240,LotSizeDescription,varchar(71),YES,,,
241,LotSizeDimensions,varchar(150),YES,,,
242,LotSizeSource,varchar(15),YES,,,
243,LotSizeSquareFeet,"decimal(14,2)",YES,,,
244,LotSizeUnits,varchar(11),YES,,,
245,MLSAreaMajor,varchar(38),YES,,,
246,MLSAreaMinor,bigint(50),YES,,,
247,MLSListDate,date,YES,,,
248,MajorChangeTimestamp,datetime,YES,,,
249,MajorChangeType,varchar(12),YES,,,
250,MapURL,varchar(1),YES,,,
251,MeanLowWaterFeet,bigint(19),YES,,,
252,MlsStatus,varchar(21),YES,,,
253,ModificationTimestamp,datetime,YES,MUL,,
254,NavigableWaterYN,varchar(11),YES,,,
255,NonPowerBoatsPermitted,varchar(15),YES,,,
256,NumberOfCommunityDocks,bigint(3),YES,,,
257,NumberOfCommunitySlips,bigint(3),YES,,,
258,OffMarketDate,date,YES,,,
259,OffMarketTimestamp,datetime,YES,,,
260,OnMarketDate,date,YES,,,
261,OnMarketTimestamp,datetime,YES,,,
262,OpenHouseList,bigint(15),YES,,,
263,OriginalEntryTimestamp,datetime,YES,,,
264,OriginalListPrice,"decimal(14,2)",YES,,,
265,OwnerName,varchar(50),YES,,,
266,OwnerPhone,varchar(16),YES,,,
267,ParcelID,varchar(25),YES,,,
268,PendingTimestamp,datetime,YES,,,
269,PhotoKey,varchar(20),YES,,,
270,PhotoOption,varchar(22),YES,,,
271,PhotosChangeTimestamp,datetime,YES,,,
272,PhysicalDockSlipConveysYN,varchar(11),YES,,,
273,Possession,varchar(241),YES,,,
274,PostalCode,varchar(10),YES,MUL,,
275,PostalCodePlus4,varchar(4),YES,,,
276,PowerBoatsPermitted,varchar(15),YES,,,
277,PreviousListPrice,"decimal(14,2)",YES,,,
278,PriceChangeTimestamp,datetime,YES,,,
279,PricePerSquareFoot,"decimal(33,1)",YES,,,
280,PrivateOfficeRemarks,varchar(1),YES,,,
281,PrivateRemarks,varchar(1),YES,,,
282,ProfessionalRelationshipList,bigint(15),YES,,,
283,PropertyRelationshipList,bigint(15),YES,,,
284,PropertySubType,varchar(24),YES,,,
285,PropertyType,varchar(20),YES,MUL,,
286,ProspectsExcludedYN,tinyint(1),YES,,,
287,PublicRemarks,text,YES,,,
288,PurchaseContractDate,date,YES,,,
289,RefuseFee,"decimal(12,2)",YES,,,
290,RiparianRightsYN,varchar(10),YES,,,
291,RoadFrontageLength,bigint(19),YES,,,
292,RoadResponsibility,varchar(82),YES,,,
293,RoadSurfaceType,varchar(98),YES,,,
294,SaleType,varchar(107),YES,,,
295,SchoolTax,"decimal(11,2)",YES,,,
296,SchoolTaxPaymentFrequency,varchar(18),YES,,,
