,Field,Type,Null,Key,Default,Extra
0,ml_num,varchar(15),NO,UNI,,
1,system_id,int(10),NO,PRI,,
2,acres_leasehold,int(10),YES,,,
3,acres_of_freehold,int(10),YES,,,
4,additional_rent_per_sf,"decimal(11,2)",YES,,,
5,address,varchar(60),YES,,,
6,address_direction,varchar(2),YES,,,
7,address_number,varchar(15),YES,,,
8,address_number_low,varchar(15),YES,,,
9,address_post_direction,varchar(2),YES,,,
10,address_search_number,int(10),YES,,,
11,address_street,varchar(50),YES,,,
12,address_unit,varchar(15),YES,,,
13,adjustment_date,date,YES,,,
14,amenities,varchar(144),YES,,,
15,apod_cap_rate,"decimal(11,2)",YES,,,
16,apod_eff_gross_income,int(10),YES,,,
17,apod_gross_income,int(10),YES,,,
18,apod_other_income,int(10),YES,,,
19,apod_total_gross_sales,int(10),YES,,,
20,apod_total_op_expenses,int(10),YES,,,
21,appointment,varchar(29),YES,,,
22,appointment_name,varchar(30),YES,,,
23,appointment_phone,varchar(25),YES,,,
24,area,varchar(29),YES,,,
25,assessment_year,int(10),YES,,,
26,associated_document_count,int(10),YES,,,
27,back_on_mkt_date,date,YES,,,
28,board_loaded_listing,varchar(3),YES,,,
29,broker_recip_flag,varchar(3),YES,,,
30,building_type,varchar(73),YES,,,
31,business_name_dba,varchar(100),YES,,,
32,business_operating_since,smallint(5),YES,,,
33,buyer_name,varchar(36),YES,,,
34,cancel_protection_date,date,YES,,,
35,cancellation_effective_da,date,YES,,,
36,change_message,varchar(88),YES,,,
37,city,varchar(50),YES,MUL,,
38,clear_ceiling_ht_feet,"decimal(11,2)",YES,,,
39,collapse_date,date,YES,,,
40,condo_strata_fee,"decimal(13,2)",YES,,,
41,confidentiality_reqd,varchar(3),YES,,,
42,construction_type,varchar(52),YES,,,
43,coop_commission_for_lse,varchar(200),YES,,,
44,cooperating_commission,varchar(200),YES,,,
45,date_entered,datetime,YES,,,
46,days_off_mkt,smallint(5),YES,,,
47,dom,int(10),YES,,,
48,entered_by,varchar(10),YES,,,
49,env_assessmt_phase,varchar(14),YES,,,
50,expiry_date,date,YES,,,
51,geo_latitude,"decimal(18,15)",YES,,,
52,geo_longitude,"decimal(19,15)",YES,,,
53,gross_property_tax,"decimal(9,0)",YES,,,
54,hvac,varchar(62),YES,,,
55,incomplete_flag,varchar(3),YES,,,
56,incomplete_msg,varchar(255),YES,,,
57,interest_in_land,varchar(22),YES,,,
58,internet_ok,varchar(19),YES,,,
59,la1agent_email,varchar(50),YES,,,
60,la1agent_full_name,varchar(100),YES,,,
61,la1agent_logon_name,varchar(20),YES,,,
62,la1agent_phone1_number,varchar(30),YES,,,
63,la1agent_url,varchar(80),YES,,,
64,la2agent_email,varchar(50),YES,,,
65,la2agent_full_name,varchar(100),YES,,,
66,la2agent_logon_name,varchar(20),YES,,,
67,la2agent_phone1_number,varchar(30),YES,,,
68,la2agent_url,varchar(80),YES,,,
69,la3agent_email,varchar(50),YES,,,
70,la3agent_full_name,varchar(100),YES,,,
71,la3agent_logon_name,varchar(20),YES,,,
72,la3agent_office_id,int(10),YES,,,
73,la3agent_url,varchar(80),YES,,,
74,land_hectares,"decimal(13,2)",YES,,,
75,land_size_acres,"decimal(13,2)",YES,,,
76,land_sq_meter,"decimal(13,2)",YES,,,
77,land_sz_sf,int(10),YES,,,
78,last_imgtrans_date,date,YES,,,
79,last_modified_by,varchar(25),YES,,,
80,last_trans_date,datetime,YES,,,
81,lease_expiry_date,date,YES,,,
82,lease_op_cost_sq_meter,"decimal(11,2)",YES,,,
