,Field,Type,Null,Key,Default,Extra
0,AccessibilityFeatures,text,YES,,,
1,AdditionalParcelsYN,tinyint(1),YES,,,
2,Appliances,text,YES,,,
3,AssociationFee,"decimal(14,2)",YES,,,
4,AssociationFeeFrequency,varchar(45),YES,,,
5,AssociationName,varchar(70),YES,,,
6,AssociationYN,tinyint(1),YES,,,
7,AttachedGarageYN,tinyint(1),YES,,,
8,AvailabilityDate,date,YES,,,
9,Basement,text,YES,,,
10,BathroomsFull,bigint(20),YES,,,
11,BathroomsHalf,bigint(20),YES,,,
12,BathroomsTotalDecimal,"decimal(5,2)",YES,,,
13,BathroomsTotalInteger,bigint(20),YES,,,
14,BedroomsTotal,bigint(20),YES,MUL,,
15,BridgeModificationTimestamp,datetime,YES,,,
16,BuildingAreaTotal,"decimal(14,2)",YES,MUL,,
17,BuildingAreaUnits,varchar(45),YES,,,
18,BuildingFeatures,text,YES,,,
19,CarportSpaces,"decimal(14,2)",YES,,,
20,CarportYN,tinyint(1),YES,,,
21,City,varchar(70),YES,MUL,,
22,CityRegion,varchar(170),YES,,,
23,CoListAgentMlsId,varchar(45),YES,MUL,,
24,CoListOfficeMlsId,varchar(45),YES,,,
25,CommunityFeatures,text,YES,,,
26,ConstructionMaterials,text,YES,,,
27,Cooling,text,YES,,,
28,CoolingYN,tinyint(1),YES,,,
29,Country,varchar(22),YES,,,
30,CountyOrParish,varchar(70),YES,,,
31,CoveredSpaces,"decimal(14,2)",YES,,,
32,CropsIncludedYN,tinyint(1),YES,,,
33,CurrentUse,text,YES,,,
34,Directions,text,YES,,,
35,DoorFeatures,text,YES,,,
36,Electric,text,YES,,,
37,ElectricOnPropertyYN,tinyint(1),YES,,,
38,ElementarySchool,varchar(70),YES,,,
39,ElementarySchoolDistrict,varchar(70),YES,,,
40,ExistingLeaseType,varchar(95),YES,,,
41,ExteriorFeatures,text,YES,,,
42,Fencing,text,YES,,,
43,FireplaceYN,tinyint(1),YES,,,
44,Flooring,text,YES,,,
45,FoundationDetails,text,YES,,,
46,FrontageType,text,YES,,,
47,Furnished,varchar(70),YES,,,
48,GMAR_ActiveOpenHouseCount,bigint(20),YES,,,
49,GMAR_AgricultureTaxValue,bigint(20),YES,,,
50,GMAR_AnnualAmtSqft,"decimal(11,2)",YES,,,
51,GMAR_ApplicationFee,bigint(20),YES,,,
52,GMAR_Availability,varchar(95),YES,,,
53,GMAR_BaseRentAmount,varchar(35),YES,,,
54,GMAR_BathsTotal,"decimal(7,2)",YES,,,
55,GMAR_BuyerCCYN,tinyint(1),YES,,,
56,GMAR_CamCharges,varchar(35),YES,,,
57,GMAR_Compensation,varchar(95),YES,,,
58,GMAR_ContactPhone,varchar(70),YES,,,
59,GMAR_Crops,text,YES,,,
60,GMAR_DesignatedBrokerFullName,varchar(170),YES,MUL,,
61,GMAR_DesignatedBrokerLicense,bigint(20),YES,,,
62,GMAR_DesignatedBrokerMLSID,varchar(45),YES,,,
63,GMAR_DesignatedBroker_MUI,bigint(20),YES,,,
64,GMAR_DesignatedSupervisorFullName,varchar(170),YES,,,
65,GMAR_DesignatedSupervisorLicense,varchar(45),YES,,,
66,GMAR_DesignatedSupervisorMLSID,varchar(45),YES,,,
67,GMAR_DesignatedSupervisor_MUI,bigint(20),YES,,,
68,GMAR_ElectricMeters,bigint(20),YES,,,
69,GMAR_Escrow,bigint(20),YES,,,
70,GMAR_Foyer,tinyint(1),YES,,,
71,GMAR_GeocodeConfidence,varchar(95),YES,,,
72,GMAR_GolfCart,tinyint(1),YES,,,
73,GMAR_Grounds,text,YES,,,
74,GMAR_Landlord,varchar(50),YES,,,
75,GMAR_LastStatus,varchar(52),YES,,,
76,GMAR_LeaseAmountPeriod,varchar(30),YES,,,
77,GMAR_LeasePeriod,varchar(27),YES,,,
78,GMAR_LeasedRentShare,varchar(30),YES,,,
79,GMAR_LicensedSupervisor,varchar(70),YES,,,
80,GMAR_MaidQtrsYN,tinyint(1),YES,,,
81,GMAR_NonAllowables,tinyint(1),YES,,,
82,GMAR_NonConveyances,varchar(70),YES,,,
83,GMAR_NonRealtyItems,"decimal(16,2)",YES,,,
84,GMAR_OpenHouseCount,bigint(20),YES,,,
85,GMAR_OpenHousePublicCount,bigint(20),YES,,,
86,GMAR_OpenHousePublicUpcoming,text,YES,,,
87,GMAR_OpenHouseUpcoming,text,YES,,,
88,GMAR_OtherBldgSqFt,bigint(20),YES,,,
89,GMAR_OwnLotYN,tinyint(1),YES,,,
90,GMAR_POAEmailAddress,varchar(100),YES,,,
91,GMAR_POAMandatoryYN,tinyint(1),YES,,,
92,GMAR_POATransferFee,bigint(20),YES,,,
93,GMAR_POAWebsite,text,YES,,,
94,GMAR_PetDeposit,bigint(20),YES,,,
95,GMAR_Poolyn,tinyint(1),YES,,,
96,GMAR_PresentlyLeasedYN,tinyint(1),YES,,,
97,GMAR_PropertyInsurance,bigint(20),YES,,,
98,GMAR_RATIO_ClosePrice_By_ACRE,"decimal(15,2)",YES,,,
99,GMAR_RATIO_ClosePrice_By_ListPrice,"decimal(15,2)",YES,,,
100,GMAR_RATIO_ClosePrice_By_OriginalListPrice,"decimal(15,2)",YES,,,
101,GMAR_RATIO_ClosePrice_By_SQFT,"decimal(15,2)",YES,,,
102,GMAR_RATIO_CurrentPrice_By_SQFT,"decimal(15,2)",YES,,,
103,GMAR_RATIO_CurrentPrice_by_Acres,"decimal(15,2)",YES,,,
104,GMAR_RATIO_ListPrice_By_ACRE,"decimal(15,2)",YES,,,
105,GMAR_RATIO_ListPrice_By_OriginalListPrice,"decimal(15,2)",YES,,,
106,GMAR_RATIO_ListPrice_By_SQFT,"decimal(15,2)",YES,,,
107,GMAR_RentSpreeURL,text,YES,,,
108,GMAR_RentSpreeYN,tinyint(1),YES,,,
109,GMAR_RepairsYN,tinyint(1),YES,,,
110,GMAR_RetailSqFt,bigint(20),YES,,,
111,GMAR_RighttoLeaseExclusivly,tinyint(1),YES,,,
112,GMAR_SecurityDeposit,bigint(20),YES,,,
113,GMAR_ShowingCSSYN,tinyint(1),YES,,,
114,GMAR_TeamName,varchar(120),YES,,,
115,GMAR_TempOffMarketDate,date,YES,,,
116,GMAR_TransactionType,varchar(52),YES,,,
117,GMAR_UnitSqFt,bigint(20),YES,,,
118,GMAR_WarehouseSqFt,bigint(20),YES,,,
119,GMAR_WaterComments,varchar(70),YES,,,
120,GarageSpaces,"decimal(14,2)",YES,,,
121,GarageYN,tinyint(1),YES,,,
122,GreenEnergyEfficient,text,YES,,,
123,GreenIndoorAirQuality,text,YES,,,
124,GreenSustainability,text,YES,,,
125,GrossIncome,"decimal(14,2)",YES,,,
