,Field,Type,Null,Key,Default,Extra
0,listing_rid,int(10),NO,PRI,,
1,showing_instructions,varchar(150),YES,,,
2,outside_features,varchar(133),YES,,,
3,3rd_party_appr_req,varchar(20),YES,,,
4,acres,"decimal(16,4)",YES,,,
5,age,int(10),YES,,,
6,allow_on_internet,tinyint(1),YES,,,
7,association,varchar(50),YES,,,
8,city,varchar(21),YES,MUL,,
9,county,varchar(21),YES,,,
10,entry_date,datetime,YES,,,
11,full_bathrooms,int(3),YES,,,
12,garage_yn,varchar(20),YES,,,
13,gas,varchar(42),YES,,,
14,half_bathrooms,int(3),YES,,,
15,historical_dist_yn,varchar(20),YES,,,
16,land_contract_yn,varchar(20),YES,,,
17,last_modified_date_time,datetime,YES,,,
18,limited_service,varchar(20),YES,,,
19,listing_agent_first_name,varchar(12),YES,,,
20,listing_agent_last_name,varchar(30),YES,,,
21,listing_agent_mls_id,varchar(12),YES,,,
22,listing_agent_number,int(10),YES,MUL,,
23,listing_co_agent_mls_id,varchar(12),YES,,,
24,listing_co_agent_number,int(10),YES,MUL,,
25,listing_co_office_mls_id,varchar(12),YES,,,
26,listing_co_office_name,varchar(36),YES,,,
27,listing_co_office_number,int(10),YES,,,
28,listing_date,date,YES,,,
29,listing_number_display,varchar(25),YES,MUL,,
30,listing_office_mls_id,varchar(12),YES,,,
31,listing_office_name,varchar(52),YES,MUL,,
32,listing_price,"decimal(12,2)",YES,MUL,,
33,listingoffice_number,int(10),YES,,,
34,lot_dimensions,varchar(40),YES,,,
35,lot_measurement,varchar(5),YES,,,
36,lot_size_source,varchar(4),YES,,,
37,lot_square_footage,int(10),YES,,,
38,marketing_remark,text,YES,,,
39,parcel_id,varchar(40),YES,,,
40,picture_count,int(2),YES,,,
41,picture_modified_date_time,datetime,YES,,,
42,property_subtype_1,varchar(19),YES,,,
43,property_subtype_2,varchar(4),YES,,,
44,property_subtype_3,varchar(4),YES,,,
45,property_type,varchar(20),YES,,,
46,pud_yn,varchar(20),YES,,,
47,school_district,varchar(50),YES,,,
48,school_name_1,varchar(80),YES,,,
49,school_name_2,varchar(80),YES,,,
50,school_type_1,varchar(17),YES,,,
51,school_type_2,varchar(17),YES,,,
52,sewer,varchar(180),YES,,,
53,short_sale_yn,varchar(20),YES,,,
54,show_address_to_client,tinyint(1),YES,,,
55,show_address_to_public,tinyint(1),YES,,,
56,square_footage,int(10),YES,,,
57,square_footage_source,varchar(14),YES,,,
58,state,varchar(2),YES,,,
59,status,varchar(25),YES,,,
60,street_direction,varchar(4),YES,,,
61,street_name,varchar(30),YES,,,
62,street_number,int(10),YES,,,
63,street_number_modifier,varchar(8),YES,,,
64,street_post_direction,varchar(4),YES,,,
65,street_suffix,varchar(9),YES,,,
66,subdivision,varchar(40),YES,,,
67,three_quarter_bathrooms,int(3),YES,,,
68,topography_desc,varchar(40),YES,,,
69,township,varchar(14),YES,,,
70,unit,varchar(5),YES,,,
71,virtual_media_count,int(2),YES,,,
72,virtual_media_last_modified_date_time,datetime,YES,,,
73,virtual_tour_url,varchar(200),YES,,,
74,water_source,varchar(180),YES,,,
75,waterfront_yn,varchar(20),YES,,,
76,year_built,int(4),YES,,,
77,zip,varchar(5),YES,MUL,,
78,zip_plus_4,varchar(4),YES,,,
79,unfinished_bsmnt_sf,int(9),YES,,,
80,above_grade_sf,int(9),YES,,,
81,access_roads,varchar(180),YES,,,
82,bay_size,varchar(40),YES,,,
83,below_grade_sf,int(9),YES,,,
84,ceiling_height,varchar(40),YES,,,
85,dock_yn,varchar(20),YES,,,
86,docks,int(3),YES,,,
87,electric_power,varchar(40),YES,,,
88,equipment,varchar(40),YES,,,
89,fixtures,varchar(40),YES,,,
90,floor_loading,varchar(40),YES,,,
91,flooring,varchar(180),YES,,,
92,gross_building_area,int(6),YES,,,
93,interior_walls,varchar(180),YES,,,
94,price_per_acre,"decimal(12,2)",YES,,,
95,price_per_square_foot,"decimal(12,2)",YES,,,
96,property_disclaimer,varchar(500),YES,,,
97,public_transit,varchar(40),YES,,,
98,rail_service_avail,varchar(20),YES,,,
99,rooms,varchar(210),YES,,,
100,tankspump,varchar(40),YES,,,
101,total_building_sqft,int(6),YES,,,
102,total_buildings,int(3),YES,,,
103,total_restrooms,int(3),YES,,,
104,total_square_footage,int(6),YES,,,
105,truck_doors,varchar(40),YES,,,
106,warehouse,int(6),YES,,,
107,easements,varchar(180),YES,,,
108,road_access,varchar(168),YES,,,
109,water_frontage,int(7),YES,,,
110,latitude,"decimal(9,6)",YES,,,
111,longitude,"decimal(11,6)",YES,,,
112,lot_number,varchar(15),YES,,,
113,pondlake_yn,varchar(20),YES,,,
114,road_surface,varchar(20),YES,,,
115,road_frontage,"decimal(10,2)",YES,,,
116,garage,varchar(180),YES,,,
117,gas_and_electric,int(11),YES,,,
118,water_and_sewer,int(11),YES,,,
119,basement,varchar(61),YES,,,
120,basement_yn,varchar(20),YES,,,
121,construction,varchar(180),YES,,,
122,cooling,varchar(180),YES,,,
123,foundation,varchar(42),YES,,,
124,heating,varchar(180),YES,,,
125,inside_features,varchar(180),YES,,,
126,levels,varchar(180),YES,,,
127,new_construction,varchar(20),YES,,,
128,parking,varchar(190),YES,,,
129,roof,varchar(180),YES,,,
130,total_finished_sf,int(9),YES,MUL,,
131,amount_onsite_parkng,int(4),YES,,,
132,multiple_listing_service,varchar(38),YES,,,
133,opt_show_instruction,varchar(180),YES,,,
