,Field,Type,Null,Key,Default,Extra
0,AccessCode,varchar(30),YES,,,
1,AccessibilityFeatures,varchar(30),YES,,,
2,AdditionalParcelsYN,tinyint(1),YES,,,
3,Appliances,varchar(280),YES,,,
4,ArchitecturalStyle,varchar(110),YES,MUL,,
5,AssociationAmenities,varchar(350),YES,,,
6,AssociationFee,"decimal(14,2)",YES,,,
7,AssociationFee2,"decimal(14,2)",YES,,,
8,AssociationFee2Frequency,varchar(30),YES,,,
9,AssociationFeeFrequency,varchar(30),YES,,,
10,AssociationFeeIncludes,varchar(270),YES,,,
11,AssociationName,varchar(30),YES,,,
12,AssociationPhone,varchar(30),YES,,,
13,AssociationYN,tinyint(1),YES,,,
14,AttachedGarageYN,tinyint(1),YES,,,
15,AttributionContact,varchar(30),YES,,,
16,BathroomsFull,bigint(20),YES,,,
17,BathroomsHalf,bigint(20),YES,,,
18,BathroomsOneQuarter,bigint(20),YES,,,
19,BathroomsThreeQuarter,bigint(20),YES,,,
20,BathroomsTotalInteger,bigint(20),YES,MUL,,
21,BedroomsTotal,bigint(20),YES,MUL,,
22,BodyType,varchar(30),YES,,,
23,BuilderModel,varchar(30),YES,,,
24,BuilderName,varchar(30),YES,,,
25,BuildingAreaSource,varchar(30),YES,,,
26,BuildingAreaTotal,"decimal(14,2)",YES,,,
27,BuildingFeatures,varchar(160),YES,,,
28,BuildingName,varchar(30),YES,,,
29,BusinessName,varchar(30),YES,,,
30,BusinessType,varchar(250),YES,,,
31,BuyerAgentDesignation,varchar(30),YES,,,
32,BuyerAgentDirectPhone,varchar(30),YES,,,
33,BuyerAgentEmail,varchar(30),YES,,,
34,BuyerAgentFax,varchar(30),YES,,,
35,BuyerAgentFirstName,varchar(30),YES,,,
36,BuyerAgentFullName,varchar(30),YES,,,
37,BuyerAgentKey,varchar(32),YES,MUL,,
38,BuyerAgentLastName,varchar(30),YES,,,
39,BuyerAgentMiddleName,varchar(30),YES,,,
40,BuyerAgentMlsId,varchar(32),YES,,,
41,BuyerAgentMobilePhone,varchar(30),YES,,,
42,BuyerAgentOfficePhone,varchar(30),YES,,,
43,BuyerAgentOfficePhoneExt,varchar(30),YES,,,
44,BuyerAgentPager,varchar(30),YES,,,
45,BuyerAgentPreferredPhone,varchar(30),YES,,,
46,BuyerAgentPreferredPhoneExt,varchar(30),YES,,,
47,BuyerAgentStateLicense,varchar(30),YES,,,
48,BuyerAgentTollFreePhone,varchar(30),YES,,,
49,BuyerAgentURL,varchar(30),YES,,,
50,BuyerAgentVoiceMail,varchar(30),YES,,,
51,BuyerAgentVoiceMailExt,varchar(30),YES,,,
52,BuyerFinancing,varchar(30),YES,,,
53,BuyerOfficeEmail,varchar(30),YES,,,
54,BuyerOfficeFax,varchar(30),YES,,,
55,BuyerOfficeKey,varchar(32),YES,,,
56,BuyerOfficeMlsId,varchar(32),YES,,,
57,BuyerOfficeName,varchar(30),YES,,,
58,BuyerOfficePhone,varchar(30),YES,,,
59,BuyerOfficePhoneExt,varchar(30),YES,,,
60,BuyerOfficeURL,varchar(30),YES,,,
61,BuyerTeamKey,varchar(32),YES,,,
62,BuyerTeamName,varchar(30),YES,,,
63,CancelationDate,date,YES,,,
64,CapRate,"decimal(5,2)",YES,,,
65,CarportSpaces,"decimal(14,2)",YES,,,
66,City,varchar(30),YES,MUL,,
67,CloseDate,date,YES,,,
68,ClosePrice,"decimal(14,2)",YES,,,
69,CoBuyerAgentDesignation,varchar(30),YES,,,
70,CoBuyerAgentDirectPhone,varchar(30),YES,,,
71,CoBuyerAgentEmail,varchar(30),YES,,,
72,CoBuyerAgentFax,varchar(30),YES,,,
73,CoBuyerAgentFirstName,varchar(30),YES,,,
74,CoBuyerAgentFullName,varchar(30),YES,,,
75,CoBuyerAgentKey,varchar(32),YES,MUL,,
76,CoBuyerAgentLastName,varchar(30),YES,,,
77,CoBuyerAgentMiddleName,varchar(30),YES,,,
78,CoBuyerAgentMlsId,varchar(32),YES,,,
79,CoBuyerAgentMobilePhone,varchar(30),YES,,,
