,Field,Type,Null,Key,Default,Extra
0,la_id,varchar(25),YES,MUL,,
1,lo_name,varchar(60),YES,MUL,,
2,mls_number,int(6),NO,PRI,,
3,sa_id,varchar(25),YES,,,
4,so_name,varchar(60),YES,,,
5,sys_last_modified,datetime,YES,,,
6,addendum,text,YES,,,
7,address,varchar(50),YES,,,
8,area,varchar(50),YES,,,
9,buyers_broker_comm__or_,varchar(4),YES,,,
10,city,varchar(50),YES,MUL,,
11,colist_agent_contact_phone,varchar(12),YES,,,
12,colist_agent_email,varchar(80),YES,,,
13,colist_agent_first_name,varchar(50),YES,,,
14,colist_agent_home_phone,varchar(12),YES,,,
15,colist_agent_id,varchar(25),YES,MUL,,
16,colist_agent_last_name,varchar(50),YES,,,
17,colist_agent_url,varchar(255),YES,,,
18,colist_office_email,varchar(80),YES,,,
19,colist_office_fax,varchar(12),YES,,,
20,colist_office_id,varchar(10),YES,,,
21,colist_office_main_phone,varchar(12),YES,,,
22,colist_office_name,varchar(60),YES,,,
23,colist_office_url,varchar(100),YES,,,
24,cosell_agent_contact_phone,varchar(12),YES,,,
25,cosell_agent_email,varchar(80),YES,,,
26,cosell_agent_first_name,varchar(50),YES,,,
27,cosell_agent_home_phone,varchar(12),YES,,,
28,cosell_agent_id,varchar(25),YES,,,
29,cosell_agent_last_name,varchar(50),YES,,,
30,cosell_agent_url,varchar(255),YES,,,
31,cosell_office_email,varchar(80),YES,,,
32,cosell_office_fax,varchar(12),YES,,,
33,cosell_office_id,varchar(10),YES,,,
34,cosell_office_main_phone,varchar(12),YES,,,
35,cosell_office_name,varchar(60),YES,,,
36,cosell_office_url,varchar(100),YES,,,
37,county,varchar(50),YES,,,
38,county_taxes,"decimal(14,2)",YES,,,
39,days_on_market,int(4),YES,,,
40,deed_bookinstrument,varchar(15),YES,,,
41,deed_page,varchar(4),YES,,,
42,direction,varchar(2),YES,,,
43,directions,varchar(500),YES,,,
44,display_on_internet,tinyint(1),YES,,,
45,expire_date,date,YES,,,
46,facil_comm__or_,varchar(4),YES,,,
47,financing,varchar(2),YES,,,
48,keybox,varchar(10),YES,,,
49,la_email,varchar(80),YES,,,
50,la_first_name,varchar(50),YES,,,
51,la_last_name,varchar(50),YES,,,
52,la_mail1,varchar(50),YES,,,
53,la_mail_city,varchar(50),YES,,,
54,la_mail_state,varchar(50),YES,,,
55,la_mail_zip,varchar(12),YES,,,
56,la_nrds,varchar(15),YES,,,
57,la_phone1,varchar(12),YES,,,
58,la_phone2,varchar(12),YES,,,
59,la_url,varchar(255),YES,,,
60,latitude,"decimal(12,8)",YES,,,
61,list_date,date,YES,,,
62,listing_office,int(4),YES,,,
63,listing_syndication_link,varchar(500),YES,,,
64,lo_email,varchar(80),YES,,,
65,lo_mail1,varchar(50),YES,,,
66,lo_mail_city,varchar(50),YES,,,
67,lo_mail_state,varchar(2),YES,,,
68,lo_mail_zip,varchar(12),YES,,,
69,lo_nrds,varchar(15),YES,,,
70,lo_phone1,varchar(12),YES,,,
71,lo_phone2,varchar(12),YES,,,
72,lo_url,varchar(100),YES,,,
73,longitude,"decimal(12,8)",YES,,,
74,lot_dimensions,varchar(25),YES,,,
75,lot_number,varchar(13),YES,,,
76,owner_name,varchar(35),YES,,,
77,photo_count,int(2),YES,,,
78,photo_timestamp,datetime,YES,,,
79,private_remarks,varchar(100),YES,,,
80,property_status,varchar(19),YES,,,
81,property_type,varchar(21),YES,,,
82,public_remarks,varchar(1007),YES,,,
83,rets_property_type,varchar(25),YES,,,
84,rets_status,varchar(25),YES,,,
85,sa_email,varchar(80),YES,,,
86,sa_first_name,varchar(50),YES,,,
87,sa_last_name,varchar(50),YES,,,
88,sa_mail1,varchar(50),YES,,,
89,sa_mail_city,varchar(50),YES,,,
90,sa_mail_state,varchar(2),YES,,,
91,sa_mail_zip,varchar(12),YES,,,
92,sa_nrds,varchar(15),YES,,,
93,sa_phone1,varchar(12),YES,,,
94,sa_phone2,varchar(12),YES,,,
95,sa_url,varchar(255),YES,,,
96,second_tax_map_num,varchar(25),YES,,,
97,selling_office,int(4),YES,,,
98,sewer,varchar(50),YES,,,
99,so_email,varchar(80),YES,,,
100,so_mail1,varchar(50),YES,,,
101,so_mail_city,varchar(50),YES,,,
102,so_mail_state,varchar(2),YES,,,
103,so_mail_zip,varchar(12),YES,,,
104,so_nrds,varchar(15),YES,,,
105,so_phone1,varchar(12),YES,,,
106,so_phone2,varchar(12),YES,,,
107,so_url,varchar(100),YES,,,
108,state,varchar(2),YES,,,
109,street_num,varchar(8),YES,,,
110,sys_new,datetime,YES,,,
111,sys_off_market,datetime,YES,,,
112,sys_withdraw,datetime,YES,,,
113,tax_map_num,varchar(30),YES,,,
114,tax_year,int(4),YES,,,
115,town_taxes,"decimal(14,2)",YES,,,
116,trans_broker_comm__or_,varchar(4),YES,,,
117,variable_rate,tinyint(1),YES,,,
118,virtual_tour,varchar(150),YES,,,
119,virtual_tour_2,varchar(150),YES,,,
120,vow_avm,tinyint(1),YES,,,
121,vow_comment,tinyint(1),YES,,,
122,vowaddressdisplay,tinyint(1),YES,,,
123,zip_code,varchar(10),YES,,,
124,zoning,varchar(10),YES,,,
125,absolute,tinyint(1),YES,,,
126,airx,varchar(50),YES,,,
127,amenities,varchar(50),YES,,,
128,assoc_fees_include,varchar(82),YES,,,
129,association,tinyint(1),YES,,,
130,construction,varchar(50),YES,,,
131,date_of_auction,date,YES,,,
132,fee_paid,varchar(1),YES,,,
133,foundation,varchar(50),YES,,,
134,garage,varchar(50),YES,,,
135,green_features,varchar(50),YES,,,
136,heat,varchar(50),YES,,,
137,kitchen_features,varchar(89),YES,,,
138,lot_sizeacreage,varchar(50),YES,,,
139,lstng_synd_ex_ch,varchar(500),YES,,,
140,management_company,varchar(35),YES,,,
141,management_phone,varchar(12),YES,,,
142,multiple_parcels,tinyint(1),YES,,,
143,num_parking_spaces,int(3),YES,,,
144,ownershipsearch_status,varchar(50),YES,,,
145,parking,tinyint(1),YES,,,
146,preview_date,date,YES,,,
147,rooms,varchar(145),YES,,,
148,short_sale_info,varchar(50),YES,,,
149,showing,varchar(99),YES,,,
150,showing_instruction,varchar(100),YES,,,
151,stories,varchar(50),YES,,,
152,terms_of_sale,varchar(996),YES,,,
153,exterior_features,varchar(90),YES,,,
154,floors,varchar(50),YES,,,
155,interior_features,varchar(97),YES,,,
156,water,varchar(50),YES,,,
157,buyers_name,varchar(40),YES,,,
158,list_price,int(8),YES,,,
159,pending_date,date,YES,,,
160,seller_closing_costs_paid,varchar(10),YES,,,
161,seller_points_paid,varchar(10),YES,,,
162,sold_date,date,YES,,,
163,sold_price,int(8),YES,,,
164,sys_pending,datetime,YES,,,
165,sys_pricechange,datetime,YES,,,
166,sys_under,datetime,YES,,,
167,extras,varchar(106),YES,,,
168,apx_total_acreage,"decimal(16,4)",YES,,,
169,documents_on_file,varchar(53),YES,,,
170,elementary_school,varchar(50),YES,,,
171,high_school,varchar(50),YES,,,
172,middle_school,varchar(50),YES,,,
173,subdivision,varchar(50),YES,,,
174,water_front,varchar(10),YES,,,
175,water_view,varchar(10),YES,,,
176,possession,varchar(50),YES,,,
177,1st_floor_sqft,int(6),YES,,,
178,2nd_floor_sqft,int(6),YES,,,
