,Field,Type,Null,Key,Default,Extra
0,agent_id,varchar(20),YES,MUL,,
1,agent_name,varchar(50),YES,,,
2,city,varchar(50),YES,MUL,,
3,community,varchar(50),YES,,,
4,county,varchar(50),YES,,,
5,days_on_market,int(11),YES,,,
6,feed_id,int(11),YES,,,
7,features__baths_full,int(11),YES,,,
8,features__baths_half,int(11),YES,,,
9,features__baths_three_quarter,int(11),YES,,,
10,features__baths_total,int(11),YES,MUL,,
11,features__beds,int(11),YES,MUL,,
12,features__building_sq_ft,int(11),YES,MUL,,
13,features__construction_desc,varchar(100),YES,,,
14,features__elementary_school,varchar(100),YES,,,
15,features__exterior_desc,varchar(100),YES,,,
16,features__garage_desc,varchar(100),YES,,,
17,features__garage_size,int(11),YES,,,
18,features__heating_cooling_desc,varchar(100),YES,,,
19,features__high_school,varchar(100),YES,,,
20,features__hoa_fee,varchar(100),YES,,,
21,features__interior_desc,varchar(100),YES,,,
22,features__lot_size_acres,float,YES,,,
23,features__lot_sq_ft,float,YES,,,
24,features__middle_school,varchar(100),YES,,,
25,features__parking_desc,varchar(100),YES,,,
26,features__pool,tinyint(1),YES,,,
27,features__pool_desc,varchar(100),YES,,,
28,features__school_district,varchar(100),YES,,,
29,features__stories,int(11),YES,,,
30,features__tax_amount,int(11),YES,,,
31,features__transaction_type,varchar(50),YES,,,
32,features__year_built,int(11),YES,MUL,,
33,latitude,float,YES,,,
34,list_date,varchar(50),YES,,,
35,list_price,int(11),YES,MUL,,
36,listing_id,varchar(20),NO,PRI,,
37,longitude,float,YES,,,
38,media__photo_count,int(11),YES,,,
39,media__photo_modify_date,varchar(50),YES,,,
40,neighborhood,varchar(50),YES,,,
41,office_id,varchar(20),YES,,,
42,office_name,varchar(50),YES,,,
43,office_phone,varchar(50),YES,,,
44,property_type,varchar(50),YES,,,
45,remarks,text,YES,,,
46,state,varchar(50),YES,,,
47,status,varchar(50),YES,,,
48,street_address,varchar(100),YES,,,
49,street_name,varchar(100),YES,,,
50,street_number,varchar(50),YES,,,
51,zip,varchar(50),YES,MUL,,
