,Field,Type,Null,Key,Default,Extra
0,listing_rid,int(10),NO,PRI,,
1,showing_instructions,varchar(150),YES,,,
2,acres,"decimal(16,4)",YES,,,
3,age,int(10),YES,,,
4,area,int(10),YES,,,
5,association,varchar(50),YES,,,
6,available_date,date,YES,,,
7,bathrooms,"decimal(5,2)",YES,MUL,,
8,bathrooms_display,varchar(20),YES,,,
9,bedrooms,int(3),YES,MUL,,
10,board_loaded,varchar(3),YES,,,
11,broker_approved,varchar(14),YES,,,
12,contingent_date,date,YES,,,
13,county,varchar(21),YES,,,
14,days_on_market,int(4),YES,,,
15,directions,varchar(500),YES,,,
16,entered_by_mls_id,varchar(10),YES,,,
17,entry_date,datetime,YES,,,
18,financing,varchar(20),YES,,,
19,financing_comments,varchar(30),YES,,,
20,fips_code,int(10),YES,,,
21,full_bathrooms,int(3),YES,,,
22,half_bathrooms,int(3),YES,,,
23,inactive_date,date,YES,,,
24,last_modified_date_time,datetime,YES,,,
25,latitude,"decimal(12,8)",YES,,,
26,lease_type,varchar(5),YES,,,
27,listing_agent_first_name,varchar(12),YES,,,
28,listing_agent_full_name,varchar(60),YES,,,
29,listing_agent_last_name,varchar(30),YES,,,
30,listing_agent_mls_id,varchar(12),YES,MUL,,
31,listing_agent_number,int(10),YES,MUL,,
32,listing_co_agent_full_name,varchar(60),YES,,,
33,listing_co_agent_mls_id,varchar(12),YES,MUL,,
34,listing_co_agent_number,int(10),YES,,,
35,listing_co_office_mls_id,varchar(12),YES,,,
36,listing_co_office_name,varchar(100),YES,,,
37,listing_co_office_number,int(10),YES,,,
38,listing_date,date,YES,,,
39,listing_number,int(10),YES,MUL,,
40,listing_number_display,varchar(25),YES,,,
41,listing_office_mls_id,varchar(12),YES,,,
42,listing_office_name,varchar(100),YES,MUL,,
43,listing_price,"decimal(12,2)",YES,,,
44,listingoffice_number,int(10),YES,,,
45,longitude,"decimal(12,8)",YES,,,
46,lot_measurement,varchar(5),YES,,,
47,lot_size_source,varchar(20),YES,,,
48,lot_square_footage,"decimal(14,2)",YES,MUL,,
49,marketing_remark,text,YES,,,
50,mls_origin,varchar(60),YES,,,
51,multiple_listing_service,varchar(19),YES,,,
52,non_member_sales_agent_name,varchar(30),YES,,,
53,non_member_sales_office_name,varchar(30),YES,,,
54,occupant_name,varchar(34),YES,,,
55,occupant_type,varchar(20),YES,,,
56,on_market,varchar(14),YES,,,
57,original_price,"decimal(12,2)",YES,,,
58,originating_system_name,varchar(100),YES,,,
59,originatingsystemkey,varchar(100),YES,,,
60,pending_date,date,YES,,,
61,phone_to_show_area_code,varchar(3),YES,,,
62,phone_to_show_number,varchar(7),YES,,,
63,picture_count,int(2),YES,,,
64,picture_modified_date_time,datetime,YES,,,
65,price_change_date,datetime,YES,,,
66,price_per_acre,"decimal(12,2)",YES,,,
67,price_per_square_foot,"decimal(12,2)",YES,,,
68,property_disclaimer,varchar(500),YES,,,
69,property_subtype_1,varchar(23),YES,,,
70,property_subtype_2,varchar(23),YES,,,
71,property_subtype_3,varchar(4),YES,,,
72,property_type,varchar(20),YES,,,
73,quarter_bathrooms,int(3),YES,,,
74,reciprocal_listing,varchar(2),YES,,,
75,reciprocal_member_area_code,varchar(3),YES,,,
76,reciprocal_member_name,varchar(30),YES,,,
77,reciprocal_member_phone,varchar(7),YES,,,
78,reciprocal_office_name,varchar(30),YES,,,
79,search_price,"decimal(12,2)",YES,,,
80,searchcontractualdate,date,YES,,,
81,selling_agent_full_name,varchar(60),YES,,,
82,selling_agent_mls_id,varchar(12),YES,,,
83,selling_agent_number,int(10),YES,,,
84,selling_co_agent_full_name,varchar(60),YES,,,
85,selling_co_agent_mls_id,varchar(12),YES,,,
86,selling_co_agent_number,int(10),YES,,,
87,selling_co_office_mls_id,varchar(12),YES,,,
88,selling_co_office_name,varchar(100),YES,,,
89,selling_co_office_number,int(10),YES,,,
90,selling_date,date,YES,,,
91,selling_office_mls_id,varchar(12),YES,,,
92,selling_office_name,varchar(100),YES,,,
93,selling_office_number,int(10),YES,,,
94,selling_price,"decimal(12,2)",YES,,,
95,show_address_to_public,tinyint(1),YES,,,
96,state,varchar(2),YES,,,
97,status,varchar(25),YES,,,
98,status_comments,varchar(20),YES,,,
99,status_date,date,YES,,,
100,street_direction,varchar(15),YES,,,
101,street_name,varchar(30),YES,,,
102,street_number,int(10),YES,,,
103,street_number_modifier,varchar(8),YES,,,
104,street_post_direction,varchar(15),YES,,,
105,street_suffix,varchar(9),YES,,,
106,sub_lease,varchar(1),YES,,,
107,tax_id,varchar(40),YES,,,
108,three_quarter_bathrooms,int(3),YES,,,
109,validated,tinyint(1),YES,,,
110,virtual_tour_url,varchar(200),YES,,,
111,zip_plus_4,varchar(4),YES,,,
112,current_use,varchar(40),YES,,,
113,docks,varchar(20),YES,,,
114,elevator,varchar(20),YES,,,
115,est_gross_income,"decimal(15,2)",YES,,,
116,est_net_expense,"decimal(15,2)",YES,,,
117,final_statment,varchar(40),YES,,,
118,floors,varchar(180),YES,,,
119,heatcool_types,varchar(168),YES,,,
120,inventory,varchar(40),YES,,,
121,over_head_doors,varchar(20),YES,,,
122,phase,varchar(40),YES,,,
123,rr_side,varchar(20),YES,,,
124,zoning,varchar(20),YES,,,
125,towncounty_tax,"decimal(15,2)",YES,,,
126,advertise,varchar(20),YES,,,
127,assessment,"decimal(15,2)",YES,,,
128,citytown,varchar(21),YES,MUL,,
