,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,AICUZCrash,varchar(75),YES,,,
2,AICUZNoise,varchar(75),YES,,,
3,Accessibility,text,YES,,,
4,AcresApprox,"decimal(16,4)",YES,,,
5,ActiveOpenHouseCount,int(11),YES,,,
6,AddressStreetNameWebsite,varchar(50),YES,MUL,,
7,AddressStreetNumWebsite,varchar(6),YES,MUL,,
8,AddressWebsite,varchar(100),YES,,,
9,AerialDroneVideo,varchar(150),YES,,,
10,AmenitiesCondoPOA,text,YES,,,
11,Appliances,text,YES,,,
12,AppliancesDishwashers,int(11),YES,,,
13,AppliancesDisposals,int(11),YES,,,
14,AppliancesDryers,int(11),YES,,,
15,AppliancesRanges,int(11),YES,,,
16,AppliancesWashers,int(11),YES,,,
17,Area,varchar(75),YES,,,
18,AssocLegalName,varchar(54),YES,,,
19,AssocMgmtCo,varchar(54),YES,,,
20,AssociationFee2Frequency,varchar(75),YES,,,
21,AssociationFeeFrequency,varchar(75),YES,,,
22,AuctionBidType,varchar(75),YES,,,
23,AuctionBuyerPremium,varchar(10),YES,,,
24,AuctionEarlyOffersConsideredYN,tinyint(1),YES,,,
25,AuctionExplanationType,varchar(50),YES,,,
26,AuctionListPriceValue,varchar(75),YES,,,
27,AuctionReqmtstoRepBidder,text,YES,,,
28,AuctionType,varchar(75),YES,,,
29,AuctionWebsite,varchar(255),YES,,,
30,BathsFull,int(11),YES,,,
31,BathsHalf,int(11),YES,,,
32,BathsTotal,"decimal(7,2)",YES,,,
33,BedsTotal,int(11),YES,MUL,,
34,Buildings,text,YES,,,
35,CeilingFansNumber,int(11),YES,,,
36,CeilingHeight,varchar(13),YES,,,
37,City,varchar(32),YES,MUL,,
38,CloseDate,date,YES,,,
39,ClosePrice,"decimal(16,2)",YES,,,
40,CoListAgentMLSID,varchar(25),YES,MUL,,
41,CoListAgent_MUI,bigint(19),YES,,,
42,ComplexName,varchar(20),YES,,,
43,CondoLevel,varchar(3),YES,,,
44,Construction,text,YES,,,
45,Contingencies,text,YES,,,
46,ContingencyExists,varchar(75),YES,,,
47,Cooling,text,YES,,,
48,CountyOrParish,varchar(34),YES,,,
49,CropData,varchar(15),YES,,,
50,CurrentPrice,"decimal(16,2)",YES,,,
51,DOM,int(11),YES,,,
52,DateAuction,date,YES,,,
53,Directions,varchar(60),YES,,,
54,Disclosure,text,YES,,,
55,EnergyEfficiency,text,YES,,,
56,Equipment,text,YES,,,
57,ExteriorFeatures,text,YES,,,
58,ExteriorSiding,text,YES,,,
59,Features,text,YES,,,
60,FeesCondo,int(11),YES,,,
61,FeesInclude,text,YES,,,
62,FeesPOAMonthly,int(11),YES,,,
63,FenceDescription,text,YES,,,
64,FenceYN,tinyint(1),YES,,,
65,FireplacesNumber,int(11),YES,,,
66,FirstFlrBedFullBathYN,tinyint(1),YES,,,
67,FloorLevel,int(11),YES,,,
68,FlooringType,text,YES,,,
69,FoundationType,text,YES,,,
70,FurnishedYN,tinyint(1),YES,,,
71,GarageSquareFeet,int(11),YES,,,
72,GarageYN,tinyint(1),YES,,,
73,GreenCertification,text,YES,,,
74,HOAYN,tinyint(1),YES,,,
75,Heating,text,YES,,,
76,Improvements,text,YES,,,
77,InsuranceRequiredYN,tinyint(1),YES,,,
78,InteriorFeatures,text,YES,,,
79,LandDescription,text,YES,,,
80,LastChangeTimestamp,datetime,YES,,,
81,LastChangeType,varchar(32),YES,,,
82,Latitude,"decimal(11,6)",YES,,,
83,LeaseConditions,text,YES,,,
84,LeaseDisclosure,text,YES,,,
85,LeaseType,varchar(75),YES,,,
86,Lighting,varchar(18),YES,,,
87,ListAgentDirectWorkPhone,varchar(50),YES,,,
88,ListAgentEmail,varchar(80),YES,,,
89,ListAgentEmailOverride,varchar(80),YES,,,
90,ListAgentFullName,varchar(150),YES,,,
91,ListAgentMLSID,varchar(25),YES,MUL,,
92,ListAgent_MUI,bigint(19),YES,,,
