,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,price_per_sqft,"decimal(11,2)",YES,,,
2,virtual_tour,varchar(255),YES,,,
3,abstract_location,varchar(8),YES,,,
4,acceptable_financing,varchar(188),YES,,,
5,acres,"decimal(14,2)",YES,,,
6,address,varchar(100),YES,,,
7,address_direction,varchar(2),YES,,,
8,address_display2,varchar(255),YES,,,
9,address_number,varchar(15),YES,,,
10,address_search_number,int(10),YES,,,
11,address_search_unit,int(10),YES,,,
12,address_street,varchar(50),YES,,,
13,address_unit,varchar(15),YES,,,
14,agent_owned,varchar(10),YES,,,
15,assessed_value,int(10),YES,,,
16,assessments,varchar(25),YES,,,
17,assoc_doc,int(10),YES,,,
18,ba_comm_variable,varchar(5),YES,,,
19,ba_compensation_type,varchar(5),YES,,,
20,bank_owned,varchar(10),YES,,,
21,bonus,varchar(30),YES,,,
22,buyer_agency_compensation,"decimal(11,2)",YES,,,
23,buyer_name,varchar(50),YES,,,
24,city,varchar(50),YES,,,
25,close_price,int(10),YES,,,
26,closed_financing_type,varchar(18),YES,,,
27,closing_company,varchar(25),YES,,,
28,colist_agent,int(10),YES,,,
29,colist_office,smallint(5),YES,,,
30,comments,text,YES,,,
31,concessions,varchar(100),YES,,,
32,contingency_reason,varchar(15),YES,,,
33,contingency_type,varchar(17),YES,,,
34,coselling_agent,int(10),YES,,,
35,coselling_office,smallint(5),YES,,,
36,county,varchar(12),YES,,,
37,date_added,date,YES,,,
38,date_back_on_market,date,YES,,,
39,date_cancelled_off_marke,date,YES,,,
40,date_closed,date,YES,,,
41,date_confirmed,date,YES,,,
42,date_expiration,date,YES,,,
43,date_hotsheet,date,YES,,,
44,date_input,datetime,YES,,,
45,date_last_change,datetime,YES,,,
46,date_list,date,YES,,,
47,date_off_market,date,YES,,,
48,date_pending,date,YES,,,
49,date_price_change,date,YES,,,
50,date_status_change,date,YES,,,
51,date_temp_off_market,date,YES,,,
52,depth,int(10),YES,,,
53,doc_timestamp,datetime,YES,,,
54,dom,int(10),YES,,,
55,domls,int(10),YES,,,
56,driving_directions,varchar(255),YES,,,
57,dual_variable_rate,tinyint(1),YES,,,
58,exclusive_agency,varchar(5),YES,,,
59,first_photo_add_timestamp,datetime,YES,,,
60,flood_insurance,varchar(25),YES,,,
61,fuel_type,varchar(49),YES,,,
62,geo_address_line,varchar(255),YES,,,
63,geo_latitude,"decimal(18,15)",YES,,,
64,geo_longitude,"decimal(19,15)",YES,,,
65,geo_match_code,smallint(3),YES,,,
66,geo_matched_method,smallint(3),YES,,,
67,geo_postal_code,varchar(10),YES,,,
68,geo_primary_city,varchar(100),YES,,,
69,geo_quality,"decimal(12,8)",YES,,,
70,geo_secondary_city,varchar(100),YES,,,
71,geo_subdivision,varchar(2),YES,,,
72,geo_update_timestamp,datetime,YES,,,
73,geo_zoom_level,"decimal(2,0)",YES,,,
74,gross_taxes,int(10),YES,,,
75,idx_include,varchar(3),YES,,,
76,internet,varchar(3),YES,,,
77,la1agent_address2,varchar(50),YES,,,
78,la1agent_city,varchar(50),YES,,,
79,la1agent_email,varchar(50),YES,,,
80,la1agent_first_name,varchar(50),YES,,,
81,la1agent_last_name,varchar(50),YES,,,
82,la1agent_middle_initial,varchar(1),YES,,,
83,la1agent_phone1_countryid,varchar(18),YES,,,
84,la1agent_phone1_extension,varchar(5),YES,,,
85,la1agent_phone1_number,varchar(30),YES,,,
86,la1agent_phone2_countryid,varchar(18),YES,,,
87,la1agent_phone2_extension,varchar(5),YES,,,
88,la1agent_phone2_number,varchar(30),YES,,,
