,Field,Type,Null,Key,Default,Extra
0,internal_listing_id,varchar(26),NO,PRI,,
1,unusedfield,varchar(0),YES,,,
2,agent_days_on_market,varchar(6),YES,,,
3,agent_id,varchar(26),YES,MUL,,
4,area,varchar(54),YES,,,
5,branded_virtual_tour,varchar(512),YES,,,
6,builder_name,varchar(30),YES,,,
7,buildings,varchar(38),YES,,,
8,cancel_date,date,YES,,,
9,citytownship,varchar(50),YES,MUL,,
10,colist_agent_id,varchar(26),YES,MUL,,
11,colistingmemberaddress,varchar(150),YES,,,
12,colistingmemberemail,varchar(150),YES,,,
13,colistingmemberfax,varchar(25),YES,,,
14,colistingmembername,varchar(72),YES,,,
15,colistingmemberphone,varchar(25),YES,,,
16,colistingmembershortid,varchar(15),YES,MUL,,
17,colistingmemberurl,varchar(150),YES,,,
18,compensation,varchar(30),YES,,,
19,contingent,varchar(50),YES,,,
20,coselling_agent_id,varchar(26),YES,,,
21,cosellingmemberaddress,varchar(150),YES,,,
22,cosellingmemberemail,varchar(150),YES,,,
23,cosellingmemberfax,varchar(25),YES,,,
24,cosellingmembername,varchar(72),YES,,,
25,cosellingmemberphone,varchar(25),YES,,,
26,cosellingmembershortid,varchar(15),YES,,,
27,cosellingmemberurl,varchar(150),YES,,,
28,county,varchar(50),YES,,,
29,cumulative_dom,varchar(6),YES,,,
30,direction,varchar(50),YES,,,
31,directions,varchar(400),YES,,,
32,display_on_public_websites,varchar(1),YES,,,
33,entry_timestamp,datetime,YES,,,
34,expiration_date,date,YES,,,
35,fallthrough_date,date,YES,,,
36,financing,varchar(50),YES,,,
37,geo_lat,"decimal(11,6)",YES,,,
38,geo_lon,"decimal(11,6)",YES,,,
39,incorp_area,varchar(50),YES,,,
40,list_number_main,int(11),YES,,,
41,list_number_prefix,varchar(2),YES,,,
42,list_office_board_code,varchar(150),YES,,,
43,listing_date,date,YES,,,
44,listing_id,varchar(11),NO,MUL,,
45,listing_type,varchar(50),YES,,,
46,listingmemberaddress,varchar(150),YES,,,
47,listingmemberemail,varchar(150),YES,,,
48,listingmemberfax,varchar(25),YES,,,
49,listingmembername,varchar(72),YES,,,
50,listingmemberphone,varchar(31),YES,,,
51,listingmembershortid,varchar(15),YES,MUL,,
52,listingmemberurl,varchar(150),YES,,,
53,listingofficeaddress,varchar(150),YES,,,
54,listingofficeemail,varchar(150),YES,,,
55,listingofficefax,varchar(15),YES,,,
56,listingofficename,varchar(150),YES,MUL,,
57,listingofficephone,varchar(25),YES,,,
58,listingofficeshortid,varchar(15),YES,,,
59,listingofficeurl,varchar(150),YES,,,
60,lot_size,varchar(50),YES,,,
61,mls_approved,varchar(1),YES,,,
62,mls_identifier,varchar(26),YES,,,
63,office_id,varchar(26),YES,,,
64,original_list_price,"decimal(14,1)",YES,,,
65,picture_count,int(11),YES,,,
66,picture_timestamp,datetime,YES,,,
67,possession,varchar(50),YES,,,
68,property_group_id,varchar(26),YES,,,
69,property_type,varchar(2),YES,,,
70,realtor_only,varchar(402),YES,,,
71,remarks,varchar(804),YES,,,
72,selling_agency_id,varchar(26),YES,,,
73,selling_agent_id,varchar(26),YES,,,
74,sellingmemberaddress,varchar(150),YES,,,
75,sellingmemberemail,varchar(150),YES,,,
76,sellingmemberfax,varchar(25),YES,,,
77,sellingmembername,varchar(72),YES,,,
78,sellingmemberphone,varchar(31),YES,,,
79,sellingmembershortid,varchar(15),YES,,,
80,sellingmemberurl,varchar(150),YES,,,
81,sellingofficeaddress,varchar(150),YES,,,
82,sellingofficeemail,varchar(150),YES,,,
83,sellingofficefax,varchar(15),YES,,,
84,sellingofficename,varchar(150),YES,,,
85,sellingofficephone,varchar(25),YES,,,
86,sellingofficeshortid,varchar(15),YES,,,
87,sellingofficeurl,varchar(150),YES,,,
88,showing_instructions,varchar(111),YES,,,
89,st_suffix,varchar(50),YES,,,
90,state,varchar(50),YES,,,
91,status,varchar(50),YES,,,
92,status_change_date,date,YES,,,
93,street_name,varchar(30),YES,MUL,,
94,street_num,varchar(10),YES,MUL,,
95,tax_parcel,varchar(50),YES,,,
96,temp_off_market_date,date,YES,,,
97,timestamp,datetime,YES,,,
