,Field,Type,Null,Key,Default,Extra
0,Matrix_Unique_ID,bigint(19),NO,PRI,,
1,ADACompliantYN,tinyint(1),YES,,,
2,Acres,"decimal(16,4)",YES,,,
3,ActiveOpenHouseCount,int(11),YES,,,
4,AdditionalSpaceAvailableYN,tinyint(1),YES,,,
5,AlsoForLeaseYN,tinyint(1),YES,,,
6,AlsoForSaleYN,tinyint(1),YES,,,
7,AnnualSales,int(11),YES,,,
8,AppliancesIncluded,text,YES,,,
9,AssessedValue,int(11),YES,,,
10,AssociationAmenities,text,YES,,,
11,AssociationFeeIncludes,text,YES,,,
12,AtticDescription,text,YES,,,
13,AtticYN,tinyint(1),YES,,,
14,BankOwnedPropertyYN,tinyint(1),YES,,,
15,BasementDescription,text,YES,,,
16,BathsFull,int(11),YES,,,
17,BathsHalf,int(11),YES,,,
18,BathsTotal,"decimal(7,2)",YES,,,
19,BedsTotal,int(11),YES,,,
20,BuildOutAllowanceAvail,varchar(75),YES,,,
21,BusService,varchar(75),YES,,,
22,BusinessIncludedYNN,varchar(75),YES,,,
23,BusinessLicences,varchar(30),YES,,,
24,BusinessName,varchar(30),YES,,,
25,CancelledDate,datetime,YES,,,
26,CeilingHeight,"decimal(7,2)",YES,,,
27,City,varchar(32),YES,,,
28,CloseDate,datetime,YES,,,
29,ClosePrice,"decimal(16,2)",YES,,,
30,CoListAgentDirectWorkPhone,varchar(50),YES,,,
31,CoListAgentEmail,varchar(80),YES,,,
32,CoListAgentFullName,varchar(150),YES,,,
33,CoListAgentMLSID,varchar(25),YES,,,
34,CoListAgent_MUI,bigint(19),YES,MUL,,
35,CoListOfficeMLSID,varchar(25),YES,,,
36,CoListOfficeName,varchar(50),YES,,,
37,CoListOfficePhone,varchar(50),YES,,,
38,CoListOffice_MUI,bigint(19),YES,,,
39,CoSellingAgentFullName,varchar(150),YES,,,
40,CoSellingAgentMLSID,varchar(25),YES,,,
41,CoSellingAgent_MUI,bigint(19),YES,,,
42,CoSellingOfficeMLSID,varchar(25),YES,,,
43,CoSellingOfficeName,varchar(50),YES,,,
44,CoSellingOffice_MUI,bigint(19),YES,,,
45,Color,varchar(20),YES,,,
46,CommercialCatagory,text,YES,,,
47,ComplexName,varchar(100),YES,,,
48,ConditionalDate,datetime,YES,,,
49,CondoModelName,varchar(35),YES,,,
50,ConformingUse,varchar(75),YES,,,
51,ConstructionDescription,text,YES,,,
52,CoolingSystem,text,YES,,,
53,CorrectionCount,int(11),YES,,,
54,CountyOrParish,varchar(32),YES,,,
55,CurrentPrice,"decimal(16,2)",YES,,,
56,DOM,int(11),YES,,,
57,DateBackOnMarket,datetime,YES,,,
58,DateContToShow,datetime,YES,,,
59,DateHubbardClause,datetime,YES,,,
60,DateTempOffMarket,datetime,YES,,,
61,DevelopmentStatus,text,YES,,,
62,DirectWaterfrontYN,tinyint(1),YES,,,
63,Directions,varchar(255),YES,,,
64,DocksNumberOf,int(11),YES,,,
65,DocumentManagerMLSCount,int(11),YES,,,
66,DocumentManagerPrivateCount,int(11),YES,,,
67,DocumentManagerPublicCount,int(11),YES,,,
68,DocumentManagerTotalCount,int(11),YES,,,
69,DocumentsAvailable,text,YES,,,
70,DrivewayType,text,YES,,,
71,EasementsRightofWay,varchar(40),YES,,,
72,ElecticAmperage,int(11),YES,,,
73,ElecticPhases,int(11),YES,,,
74,ElecticVolts,int(11),YES,,,
75,ElectricNumOfServices,int(11),YES,,,
76,ElementarySchool,varchar(30),YES,,,
77,ElevationCertificateYN,tinyint(1),YES,,,
78,EmployeesNumberof,int(11),YES,,,
79,EncumbrancesRestrictions,text,YES,,,
80,EndUnitYN,tinyint(1),YES,,,
81,EnergyFeatures,text,YES,,,
82,EntryDescription,varchar(75),YES,,,
83,EnvironmentalAssessment,varchar(75),YES,,,
84,EquipmentIncluded,varchar(250),YES,,,
85,EquipmentValueEstimated,int(11),YES,,,
86,EstimatedAnnualHeatCost,int(11),YES,,,
87,ExcludeFromInventoryStats,tinyint(1),YES,,,
88,Exclusions,varchar(255),YES,,,
89,ExpectedActiveDate,datetime,YES,,,
90,ExpirationDate,datetime,YES,,,
91,ExteriorFeatures,text,YES,,,
92,ExteriorSiding,text,YES,,,
93,FHAApprovedYN,tinyint(1),YES,,,
94,FinancingUsed,varchar(75),YES,,,
95,FireplacesTotal,int(11),YES,,,
96,FloodZoneYN,tinyint(1),YES,,,
97,Flooring,text,YES,,,
98,FoundationType,text,YES,,,
99,FuelTankLocation,varchar(75),YES,,,
100,GarageParkingInfo,text,YES,,,
101,GaragesNumber,int(11),YES,,,
102,GrossAnnualExpense,int(11),YES,,,
103,GrossAnnualIncome,int(11),YES,,,
104,HOAFeeAmount,int(11),YES,,,
105,HOAFeeFrequency,varchar(75),YES,,,
106,HOAYN,tinyint(1),YES,,,
107,HandicapFeatures,text,YES,,,
108,HeatFuelType,text,YES,,,
