,Field,Type,Null,Key,Default,Extra
0,ListingKey,bigint(30),NO,PRI,0,
1,ActiveWithOfferDate,date,YES,,,
2,AdPINCode,varchar(12),YES,,,
3,AssessmentYear,bigint(19),YES,,,
4,AssociationCommonAmenities,varchar(240),YES,,,
5,AssociationFeeIncludes,bigint(15),YES,,,
6,BackOnMarketDate,date,YES,,,
7,BarrierFree,bigint(15),YES,,,
8,BodyOfWater,varchar(40),YES,,,
9,BonusToBroker,varchar(5),YES,,,
10,BuildingType,varchar(75),YES,,,
11,BuyerAgentCommission,varchar(14),YES,,,
12,BuyerPoints,varchar(4),YES,,,
13,CWBRListingAreas,varchar(16),YES,,,
14,CloseDate,date,YES,,,
15,ClosePrice,"decimal(11,2)",YES,,,
16,ClosingRemarks,text,YES,,,
17,CoListAgentEmail,text,YES,,,
18,CoListAgentFirstName,varchar(50),YES,,,
19,CoListAgentID,varchar(30),YES,MUL,,
20,CoListAgentKey,bigint(15),YES,,,
21,CoListAgentLastName,varchar(50),YES,,,
22,CoListAgentOfficeKey,bigint(15),YES,,,
23,CoListAgentPreferredPhone,varchar(10),YES,,,
24,CoListOfficeCityName,varchar(50),YES,,,
25,CoListOfficeFullStreetAddress,varchar(80),YES,,,
26,CoListOfficeID,varchar(30),YES,,,
27,CoListOfficeName,varchar(80),YES,,,
28,CoListOfficeOfficePhone,varchar(10),YES,,,
29,CoListOfficePostalCode,varchar(5),YES,,,
30,CoListOfficeState,varchar(12),YES,,,
31,Contingent,varchar(31),YES,,,
32,County,varchar(15),YES,,,
33,CreationTimestamp,datetime,YES,,,
34,DCBRListingAreas,varchar(31),YES,,,
35,Directions,varchar(519),YES,,,
36,DisplayStreetNumber,varchar(25),YES,,,
37,Documents,bigint(4),YES,,,
38,Driveway,bigint(4),YES,,,
39,ElectronicConsentYN,varchar(11),YES,,,
40,Exclusions,varchar(300),YES,,,
41,ExpirationDate,date,YES,,,
42,ExternalSystemID,varchar(10),YES,,,
43,FloodPlain,bigint(1),YES,,,
44,FullStreetAddress,varchar(120),YES,,,
45,Garage,varchar(158),YES,,,
46,IDXAVM,varchar(11),YES,,,
47,IDXComment,varchar(11),YES,,,
48,ImprovementValue,"decimal(9,2)",YES,,,
49,Inclusions,varchar(300),YES,,,
50,InformationSourceAcres,varchar(32),YES,,,
51,InformationSourceLot,bigint(4),YES,,,
52,InformationSourceLotSqFt,varchar(22),YES,,,
53,InformationSourceWaterFrontage,bigint(4),YES,,,
54,InformationSourceYearBuilt,varchar(32),YES,,,
55,InternetDisplay,varchar(389),YES,,,
56,LakeDepth,"decimal(33,1)",YES,,,
57,LakeSize,"decimal(33,1)",YES,,,
58,LandAssessmentValue,"decimal(9,2)",YES,,,
59,Latitude,"decimal(23,12)",YES,,,
60,LegalDescription,varchar(100),YES,,,
61,LicenseeInterest,varchar(11),YES,,,
62,LimitedService,varchar(11),YES,,,
63,ListAgentAdditionalPhone,varchar(10),YES,,,
64,ListAgentAddressAdditionalInfo,varchar(50),YES,,,
65,ListAgentCityName,varchar(50),YES,,,
66,ListAgentDesignations,varchar(15),YES,,,
67,ListAgentEmail,varchar(150),YES,,,
68,ListAgentFax,varchar(10),YES,,,
69,ListAgentFirstName,varchar(35),YES,,,
70,ListAgentFullStreetAddress,varchar(50),YES,,,
71,ListAgentHomePhone,varchar(10),YES,,,
72,ListAgentID,varchar(26),YES,MUL,,
