,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(6),NO,PRI,,
1,systemid,int(10),NO,UNI,,
2,12_baths,varchar(1),YES,,,
3,14_baths,varchar(1),YES,,,
4,34_baths,varchar(1),YES,,,
5,address,varchar(100),YES,,,
6,address_direction,varchar(2),YES,,,
7,address_number,varchar(15),YES,,,
8,address_search_number,int(10),YES,,,
9,address_street,varchar(50),YES,,,
10,area,varchar(30),YES,,,
11,asking_price,int(10),YES,,,
12,city,varchar(25),YES,,,
13,class,varchar(20),YES,,,
14,county,varchar(13),YES,,,
15,covenants_yn,varchar(3),YES,,,
16,doc_timestamp,datetime,YES,,,
17,fips_code,varchar(5),YES,,,
18,first_photo_add_timestamp,datetime,YES,,,
19,full_baths,varchar(1),YES,,,
20,geo_address_line,varchar(255),YES,,,
21,geo_latitude,"decimal(18,15)",YES,,,
22,geo_longitude,"decimal(19,15)",YES,,,
23,geo_match_code,smallint(3),YES,,,
24,geo_matched_method,smallint(3),YES,,,
25,geo_postal_code,varchar(10),YES,,,
26,geo_primary_city,varchar(100),YES,,,
27,geo_quality,"decimal(12,8)",YES,,,
28,geo_secondary_city,varchar(100),YES,,,
29,geo_subdivision,varchar(2),YES,,,
30,geo_update_timestamp,datetime,YES,,,
31,geo_zoom_level,"decimal(2,0)",YES,,,
32,idx_include,varchar(19),YES,,,
33,la1agent_first_name,varchar(50),YES,,,
34,la1agent_last_name,varchar(50),YES,,,
35,la1agent_license_id,varchar(25),YES,MUL,,
36,la1agent_phone1_countryid,varchar(18),YES,,,
37,la1agent_phone1_extension,varchar(5),YES,,,
38,la1agent_phone1_number,varchar(30),YES,,,
39,la1user_code,varchar(20),YES,,,
40,la2agent_first_name,varchar(50),YES,,,
41,la2agent_last_name,varchar(50),YES,,,
42,listing_agent_1,int(10),YES,,,
43,listing_agent_2,int(10),YES,,,
44,listing_date,date,YES,,,
45,listing_office_1,int(10),YES,MUL,,
46,listing_office_2,int(10),YES,,,
47,lo1brokerage_license_id,varchar(50),YES,,,
48,lo1main_office_id,int(10),YES,,,
49,lo1office_abbreviation,varchar(25),YES,,,
50,lo1office_name,varchar(100),YES,,,
51,lo2brokerage_license_id,varchar(50),YES,,,
52,lo2office_name,varchar(100),YES,,,
53,lo2officephone1countryid,varchar(18),YES,,,
54,non_branded_virtual_tour,varchar(255),YES,,,
55,parcel_id_num,"decimal(16,0)",YES,,,
56,photo_count,int(10),YES,,,
57,phototimestamp,datetime,YES,,,
58,prop_descriptionremarks,varchar(4000),YES,,,
59,reolender_owned,varchar(10),YES,,,
60,salerent,varchar(8),YES,,,
61,search_price,int(10),YES,,,
62,sign_on_property_yn,varchar(3),YES,,,
63,so1brokerage_license_id,varchar(50),YES,,,
64,so2brokerage_license_id,varchar(50),YES,,,
65,state,varchar(2),YES,,,
66,status,varchar(21),YES,,,
67,status_category,varchar(7),YES,,,
68,status_detail,varchar(1),YES,,,
69,street_designation,varchar(9),YES,,,
70,subdv_name,varchar(57),YES,,,
71,tax_account_id,varchar(50),YES,,,
72,tax_year,varchar(5),YES,,,
73,total_taxes_,varchar(10),YES,,,
74,transmit_to_realtorcom,varchar(3),YES,,,
75,type,varchar(25),YES,,,
76,update_date,datetime,YES,,,
77,vow_address,varchar(3),YES,,,
78,vow_avm,varchar(3),YES,,,
79,vow_comment,varchar(3),YES,,,
80,vow_include,varchar(3),YES,,,
81,water_front,varchar(3),YES,,,
82,zip,varchar(20),YES,MUL,,
83,ac,varchar(10),YES,,,
84,american_disabil_act_yn,varchar(10),YES,,,
85,amperage,varchar(5),YES,,,
86,approx_inv,varchar(10),YES,,,
87,available_utilities,varchar(131),YES,,,
88,basement_sf,int(10),YES,,,
89,bldg_construction,varchar(10),YES,,,
90,books_available,varchar(3),YES,,,
91,cam_yn,varchar(10),YES,,,
92,ceiling_height,varchar(5),YES,,,
93,current_business,varchar(25),YES,,,
94,desc_of_business,varchar(25),YES,,,
95,disclosures,varchar(113),YES,,,
96,documents_on_file,varchar(120),YES,,,
97,ebitda_,"decimal(18,2)",YES,,,
98,enterprise_zone_yn,varchar(3),YES,,,
99,exchangetrade_yn,varchar(10),YES,,,
100,existing_utilities,varchar(164),YES,,,
101,finished_sf,int(10),YES,,,
102,fixtures_included,varchar(3),YES,,,
103,furnfixtequip,varchar(50),YES,,,
104,gross_annual_expenses_,"decimal(18,2)",YES,,,
105,gross_scheduled_income_,"decimal(18,2)",YES,,,
106,heat_type,varchar(10),YES,,,
107,inventory_included,varchar(3),YES,,,
108,la2agent_phone5_extension,varchar(5),YES,,,
109,la2agent_phone5_number,varchar(30),YES,,,
110,landlord_pays,varchar(191),YES,,,
111,lease_included,varchar(3),YES,,,
112,lighting,varchar(90),YES,,,
113,lo1officephone1descriptin,varchar(10),YES,,,
114,loading_dock,varchar(3),YES,,,
115,lot_sizeacerage,varchar(20),YES,,,
116,monthly_cam_charges,varchar(10),YES,,,
117,monthly_insurance_charges,varchar(10),YES,,,
118,net_operating_income_,"decimal(18,2)",YES,,,
119,num_dock_hi_doors,varchar(5),YES,,,
120,num_floors,varchar(5),YES,,,
121,num_overhead_doors,varchar(5),YES,,,
122,oa_fees,varchar(10),YES,,,
123,oa_fees_frequency,varchar(14),YES,,,
124,oa_name,varchar(50),YES,,,
125,office_sf,int(10),YES,,,
126,owners_associationoa,varchar(3),YES,,,
127,railroad_sidingspur,varchar(3),YES,,,
128,real_estate_for_sale,varchar(3),YES,,,
129,sewer,varchar(68),YES,,,
130,tenant_pays,varchar(183),YES,,,
131,total_offices,varchar(5),YES,,,
132,type_of_sale,varchar(5),YES,,,
133,variable_rate_yn,varchar(10),YES,,,
134,volts,varchar(5),YES,,,
135,warehouse_sf,int(10),YES,,,
136,year_started,int(10),YES,,,
137,foundation,varchar(104),YES,,,
138,list_pricesqft,"decimal(18,2)",YES,,,
139,domestic_water,varchar(95),YES,,,
140,lo1office_type,varchar(20),YES,,,
141,lo2office_type,varchar(20),YES,,,
142,apx_irrig_acres,"decimal(18,2)",YES,,,
143,apxtotal_acres,"decimal(18,2)",YES,,,
144,lo1office_identifier,int(10),YES,,,
145,lo2office_identifier,int(10),YES,,,
146,map_horizontal,varchar(10),YES,,,
147,map_vertical,varchar(10),YES,,,
148,price_per_sqft,"decimal(11,2)",YES,,,
149,property_description,varchar(184),YES,,,
150,street_descriptionaccess,varchar(138),YES,,,
151,water_rightsirrig,varchar(3),YES,,,
152,water_well,varchar(3),YES,,,
153,waterfront,varchar(56),YES,,,
154,well_permit_num,varchar(25),YES,,,
155,zoning,varchar(98),YES,,,
156,lo2main_office_id,int(10),YES,,,
157,lo2office_phone1_number,varchar(30),YES,,,
158,sa1agent_license_id,varchar(25),YES,,,
159,current_property_use,varchar(275),YES,,,
160,possible_property_use,varchar(342),YES,,,
161,la2agent_phone1_countryid,varchar(18),YES,,,
162,la2agent_phone1_extension,varchar(5),YES,,,
163,la2agent_phone1_number,varchar(30),YES,,,
164,sqft_source,varchar(10),YES,,,
165,cooling,varchar(61),YES,,,
166,flooring,varchar(68),YES,,,
167,lower_sf,int(10),YES,,,
168,main_sf,int(10),YES,,,
169,roof,varchar(55),YES,,,
170,upper_sf,int(10),YES,,,
171,apxtotal_sf,int(10),YES,,,
172,carport_spaces,varchar(3),YES,,,
173,carport_yn,varchar(3),YES,,,
174,construction_completed,varchar(3),YES,,,
175,estimated_completion_date,date,YES,,,
176,lo1office_phone1_number,varchar(30),YES,,,
177,new_construction_yn,varchar(3),YES,,,
178,property_attached_yn,varchar(3),YES,,,
179,total_baths,"decimal(13,2)",YES,,,
180,unitsuite_num,varchar(50),YES,,,
181,year_built,smallint(5),YES,,,
182,lo1officephone1countryid,varchar(18),YES,,,
183,lo1officephone1extension,varchar(5),YES,,,
184,lo2office_abbreviation,varchar(25),YES,,,
185,heating_fuelsource,varchar(41),YES,,,
186,heating_system,varchar(79),YES,,,
187,lot_dimension,varchar(25),YES,,,
188,lo2officephone1extension,varchar(5),YES,,,
189,cap_rate_percent,"decimal(18,2)",YES,,,
190,num_of_units,smallint(5),YES,,,
191,parking,varchar(102),YES,,,
192,parking_spaces,smallint(3),YES,,,
193,total_num_electric_meters,smallint(3),YES,,,
194,total_num_gas_meters,smallint(3),YES,,,
195,total_num_water_meters,smallint(3),YES,,,
196,vacancy_factor_prcnt,int(10),YES,,,
197,ann_irrig_cost_,"decimal(18,2)",YES,,,
198,barn_yn,varchar(10),YES,,,
199,basement,varchar(36),YES,,,
200,can_be_divided,varchar(7),YES,,,
201,corral_yn,varchar(10),YES,,,
202,dwelling_2_apx_total_sf,int(10),YES,,,
203,dwelling_2_baths,int(10),YES,,,
204,dwelling_2_bedrooms,int(10),YES,,,
205,dwelling_2_garage_cap,int(10),YES,,,
206,dwelling_2_year_built,smallint(5),YES,,,
207,fence,varchar(63),YES,,,
208,hoametro_fees,varchar(10),YES,,,
209,hoametro_fees_freq,varchar(10),YES,,,
210,improvementsstructures,varchar(140),YES,,,
211,irr_water_descamnt,varchar(10),YES,,,
212,irrigation_systemrights,varchar(127),YES,,,
213,irrigationwater_district,varchar(25),YES,,,
214,leased_yn,varchar(10),YES,,,
215,master_bedroom_dimensions,varchar(30),YES,,,
216,pasture,varchar(3),YES,,,
217,permits,varchar(25),YES,,,
218,pool,varchar(16),YES,,,
219,possession,varchar(25),YES,,,
220,press_system_yn,varchar(10),YES,,,
221,property_type,varchar(115),YES,,,
222,views,varchar(55),YES,,,
223,adjudicated_yn,varchar(10),YES,,,
224,domestic_sewer,varchar(104),YES,,,
225,income_producing,varchar(3),YES,,,
226,priceacre,"decimal(18,2)",YES,,,
227,topography,varchar(32),YES,,,
228,fronts,varchar(25),YES,,,
229,elem_school,varchar(28),YES,,,
230,high_school,varchar(28),YES,,,
231,lot_sizeacreage,varchar(93),YES,,,
232,middle_school,varchar(28),YES,,,
233,elevation,varchar(30),YES,,,
234,hoa_name,varchar(50),YES,,,
235,hoa_yn,varchar(3),YES,,,
236,lo2officephone1descriptin,varchar(10),YES,,,
237,utilities,varchar(138),YES,,,
238,fireplace_typelocation,varchar(108),YES,,,
239,green_efficient,varchar(146),YES,,,
240,green_energy_generation,varchar(41),YES,,,
241,green_remarks,varchar(4000),YES,,,
242,green_sustainability,varchar(62),YES,,,
243,horse_setup,varchar(3),YES,,,
244,indoor_air_quality,varchar(53),YES,,,
245,year_remodeled,smallint(5),YES,,,
246,appliance_inclusions,varchar(168),YES,,,
247,bsmt_sf,int(10),YES,,,
248,dining,varchar(104),YES,,,
249,garage_capacity,smallint(3),YES,,,
250,garage_type,varchar(15),YES,,,
251,garage_yn,varchar(3),YES,,,
252,green_certification_yn,varchar(50),YES,,,
253,residence_stories,varchar(58),YES,,,
254,residence_style,varchar(60),YES,,,
255,siding,varchar(49),YES,,,
256,water_conservation,varchar(24),YES,,,
257,total_officedens,varchar(5),YES,,,
258,addit_living_quarters,varchar(3),YES,,,
259,additional_comments,varchar(50),YES,,,
260,bathrooms_descr,varchar(25),YES,,,
261,bedroom_num2_dimensions,varchar(30),YES,,,
262,bedroom_num3_dimensions,varchar(30),YES,,,
263,bedroom_num4_dimensions,varchar(30),YES,,,
264,dining_room_dimensions,varchar(30),YES,,,
265,exterior_inclusions,varchar(181),YES,,,
266,family_room_dimensions,varchar(30),YES,,,
267,interior_inclusions,varchar(353),YES,,,
268,kitchen_dimensions,varchar(30),YES,,,
269,laundryutil_dimensions,varchar(30),YES,,,
270,living_room_dimensions,varchar(30),YES,,,
271,officeden_dimensions,varchar(30),YES,,,
272,water_heater,varchar(63),YES,,,
273,bedrooms,smallint(3),YES,,,
274,acres_source,varchar(10),YES,,,
275,modularmobile_allow,varchar(12),YES,,,
276,outbuildngsstructures,varchar(123),YES,,,
277,pricesqft,"decimal(18,2)",YES,,,
278,sewer_paid,varchar(3),YES,,,
279,sewer_tap_avail,varchar(3),YES,,,
280,sewerseptic_in,varchar(3),YES,,,
281,water_tap_avail,varchar(3),YES,,,
282,water_tap_installed,varchar(3),YES,,,
283,water_tap_paid,varchar(3),YES,,,
284,livestock_allowed,varchar(39),YES,,,
285,status_date,date,YES,,,
286,common_facilities,varchar(86),YES,,,
287,domestic_watersewer,varchar(35),YES,,,
288,heating__fuelsystem,varchar(85),YES,,,
289,master_bedroom,varchar(34),YES,,,
290,metered,varchar(63),YES,,,
291,multi_story,varchar(3),YES,,,
292,property_mngr,varchar(25),YES,,,
293,terms,varchar(49),YES,,,
294,unit_1_monthly_rent,varchar(5),YES,,,
295,unit_1_num_baths,varchar(5),YES,,,
296,unit_1_num_bedrooms,varchar(5),YES,,,
297,unit_1_square_feet,int(10),YES,,,
298,unit_2_monthly_rent,varchar(5),YES,,,
299,unit_2_num_baths,varchar(5),YES,,,
300,unit_2_num_bedrooms,varchar(5),YES,,,
301,unit_2_square_feet,int(10),YES,,,
302,unit_3_monthly_rent,varchar(5),YES,,,
303,unit_3_num_baths,varchar(5),YES,,,
